results:max,results:min,results:average
0.94053654393645,-1.251059924903,-0.088655709500179
0.70693852001136,-1.308070505996,-0.16576388246161
0.7800009495562,-1.2908804643631,-0.14223991285272
0.89685543757108,-1.2621006139534,-0.1033337047227
0.73637982653237,-1.3012961843122,-0.15647069052112
