results:max,results:min,results:average
0.91436953264268,-1.2577224395411,-0.097507541742756
0.71810880842444,-1.3054793338205,-0.16220098804944
0.79536840738238,-1.287115520452,-0.13710456844107
0.87195808509303,-1.2683025219369,-0.11164860638054
0.76196880714128,-1.295143234467,-0.14804502912075
