results:average,results:max,results:min
-0.17513170712151,0.67877499895057,-1.314859197077
-0.08944566169206,0.9362626263232,-1.251817188851
-0.11705944041354,0.85667511091779,-1.2722665222457
-0.11814453616345,0.85136239144723,-1.2731651818578
-0.14916789905103,0.75918693882511,-1.295949106529
