DP,P,S,SumWij,T,h,id,mdot,mu,rho,w_perim,x,y,z
0,38652.283879608,2.289235074766e-05,0,628.15,803575.92728354,0,0.063778089182982,0.00030134227647172,865.51026802107,0,0.00452,0.06699,0
355.32381025792,37972.821996638,2.289235074766e-05,-0.00055105146400546,628.14994332888,803575.9274723,0.016,0.06470885169576,0.00030134231083502,865.51028092945,0,0.00452,0.06699,0.016
380.2285065436,37220.228085437,2.289235074766e-05,-0.00062003269426319,628.14994332824,803575.92747149,0.032,0.065945474992364,0.00030134231083541,865.51028092959,0,0.00452,0.06699,0.032
368.13652480133,36472.219836549,2.289235074766e-05,-0.00046877575268647,628.14994332761,803575.92747067,0.048,0.066989227913236,0.0003013423108358,865.51028092974,0,0.00452,0.06699,0.048
371.51979358902,33275.425442648,2.289235074766e-05,-0.00045094373153551,628.14994332697,803575.92746985,0.064,0.06768314730385,0.00030134231083618,865.51028092988,0,0.00452,0.06699,0.064
399.96258874038,32485.312245862,2.289235074766e-05,-0.00055315426599031,628.14994332634,803575.92746904,0.08,0.068766903032227,0.00030134231083657,865.51028093003,0,0.00452,0.06699,0.08
408.15378747142,36528.672407426,2.289235074766e-05,-0.00053180857708939,628.14994332571,803575.92746825,0.096,0.069847645403423,0.00030134231083695,865.51028093017,0,0.00452,0.06699,0.096
410.41770702552,35708.499606544,2.289235074766e-05,-0.00048372916369857,628.14994332509,803575.92746745,0.112,0.070840645253854,0.00030134231083732,865.51028093031,0,0.00452,0.06699,0.112
409.98542797972,34888.071463019,2.289235074766e-05,-0.00042982139921354,628.14994332448,803575.92746666,0.128,0.071727434375153,0.00030134231083769,865.51028093045,0,0.00452,0.06699,0.128
407.92875238818,34071.01455194,2.289235074766e-05,-0.00037574802211916,628.14994332386,803575.92746588,0.144,0.072505853836143,0.00030134231083807,865.51028093059,0,0.00452,0.06699,0.144
404.86634698827,33259.687367648,2.289235074766e-05,-0.00032411967673313,628.14994332325,803575.9274651,0.16,0.073179326086722,0.00030134231083843,865.51028093073,0,0.00452,0.06699,0.16
402.92144868608,32453.311165008,2.289235074766e-05,-0.00028475086596575,628.14994332265,803575.92746432,0.176,0.073765569088396,0.0003013423108388,865.51028093087,0,0.00452,0.06699,0.176
413.06332936942,31588.537843033,2.289235074766e-05,-0.00030902011796792,628.14994332204,803575.92746355,0.192,0.074356008686552,0.00030134231083917,865.510280931,0,0.00452,0.06699,0.192
3189.0277066169,28071.59843248,2.289235074766e-05,0.00078072897151577,628.14994332144,803575.92746278,0.208,0.073426874586641,0.00030134231083954,865.51028093114,0,0.00452,0.06699,0.208
345.20762230704,27424.675583952,2.289235074766e-05,-1.524686198564e-05,628.14994332082,803575.92746199,0.224,0.073194214115714,0.00030134231083991,865.51028093128,0,0.00452,0.06699,0.224
384.04211126065,26670.252496701,2.289235074766e-05,-0.00020356102848535,628.14994332021,803575.92746121,0.24,0.073540090540722,0.00030134231084028,865.51028093142,0,0.00452,0.06699,0.24
395.84897922314,25882.737552205,2.289235074766e-05,-0.00023973713685252,628.1499433196,803575.92746043,0.256,0.074010758151642,0.00030134231084065,865.51028093156,0,0.00452,0.06699,0.256
398.18323041239,25086.714540108,2.289235074766e-05,-0.0002274317870932,628.14994331899,803575.92745965,0.272,0.074475627666631,0.00030134231084102,865.5102809317,0,0.00452,0.06699,0.272
393.97302842903,24245.495762015,2.289235074766e-05,-0.00018619954627129,628.14994331839,803575.92745887,0.288,0.07487250387018,0.00030134231084139,865.51028093184,0,0.00452,0.06699,0.288
401.34412498216,23445.817949144,2.289235074766e-05,-0.00020255986346872,628.14994331779,803575.9274581,0.304,0.075272865182863,0.00030134231084175,865.51028093197,0,0.00452,0.06699,0.304
405.29873063086,22636.971293577,2.289235074766e-05,-0.00020237213555724,628.14994331719,803575.92745734,0.32,0.07567869726281,0.00030134231084211,865.51028093211,0,0.00452,0.06699,0.32
408.62516898523,21821.462342913,2.289235074766e-05,-0.00020009904795378,628.14994331659,803575.92745657,0.336,0.076079535087982,0.00030134231084248,865.51028093225,0,0.00452,0.06699,0.336
414.89450566785,20995.562132842,2.289235074766e-05,-0.00021243930650889,628.149943316,803575.92745581,0.352,0.076494659673957,0.00030134231084284,865.51028093238,0,0.00452,0.06699,0.352
436.26771092382,20137.255770151,2.289235074766e-05,-0.00029372238582179,628.14994331541,803575.92745506,0.368,0.077025555403817,0.00030134231084319,865.51028093252,0,0.00452,0.06699,0.368
539.84933177965,18778.845849814,2.289235074766e-05,-0.00072551846238537,628.14994333419,803575.92747909,0.384,0.078172678144036,0.00030134231083181,865.51028092824,0,0.00452,0.06699,0.384
387.21192722064,18004.423687506,2.289235074766e-05,1.3050318757917e-10,628.15041144116,803576.52610981,0.4,0.078172677735335,0.00030134202698909,865.51017430419,0,0.00452,0.06699,0.4
388.77370739845,17227.657079122,2.289235074766e-05,1.1447200268186e-09,628.80575168009,804414.50967334,0.416,0.078172712874728,0.00030094531942957,865.36089806185,0,0.00452,0.06699,0.416
388.7782624519,16450.102312829,2.289235074766e-05,1.9127007708637e-11,629.71539233797,805577.66718257,0.432,0.078172824195577,0.00030039687114059,865.15368044222,0,0.00452,0.06699,0.432
388.77938730723,15672.543759361,2.289235074766e-05,5.3339805928215e-10,630.66438077693,806791.13869947,0.448,0.07817301310641,0.00029982740653549,864.93747985101,0,0.00452,0.06699,0.448
388.77815786653,14894.986623056,2.289235074766e-05,-1.5723002871368e-10,631.64844940826,808049.46725835,0.464,0.078173283829437,0.00029923979071336,864.71326620241,0,0.00452,0.06699,0.464
388.77498271691,14030.83677168,2.289235074766e-05,-6.0602270968653e-10,632.6640327646,809348.0936961,0.48,0.078173640188823,0.00029863642946651,864.48184969595,0,0.00452,0.06699,0.48
388.76941898395,13253.295122169,2.289235074766e-05,4.6639983445671e-10,633.70797784978,810682.98627651,0.496,0.07817408126911,0.00029801944733024,864.24394677798,0,0.00452,0.06699,0.496
388.76280276249,12475.765986502,2.289235074766e-05,2.5548218956516e-10,634.77758955478,812050.6987637,0.512,0.078174611661666,0.00029739066488567,864.00016976496,0,0.00452,0.06699,0.512
388.75493555084,11698.252075733,2.289235074766e-05,-1.0842461353297e-10,635.87042046968,813448.10165458,0.528,0.078175232873176,0.00029675172671883,863.75107471881,0,0.00452,0.06699,0.528
388.74591016016,10920.755620758,2.289235074766e-05,-9.0113611354984e-13,636.98424986912,814872.35530764,0.544,0.078175946926338,0.0002961041162119,863.49716622161,0,0.00452,0.06699,0.544
388.73599756233,10143.278595366,2.289235074766e-05,-4.3905482934113e-11,638.11706261545,816320.88296638,0.56,0.078176755027829,0.00029544917035501,863.23890216921,0,0.00452,0.06699,0.56
388.72688615255,9160.2990601854,2.289235074766e-05,-9.1711605405225e-11,639.26785385924,817791.28187595,0.576,0.07817765919959,0.00029478762108513,862.97651026486,0,0.00452,0.06699,0.576
388.71551542187,8382.8623299924,2.289235074766e-05,9.5014850365212e-11,640.43412584924,819281.42759758,0.592,0.078178660101138,0.00029412103804446,862.71055874577,0,0.00452,0.06699,0.592
387.12780892278,7607.0280123926,2.289235074766e-05,-2.8332044413353e-10,641.18034833775,820234.87607115,0.608,0.078179742144643,0.00029369656066576,862.54037769752,0,0.00452,0.06699,0.608
387.10698565878,6832.8039744495,2.289235074766e-05,2.3742681315303e-10,641.47333699698,820609.22768104,0.624,0.078180848537349,0.00029353032847717,862.47355630355,0,0.00452,0.06699,0.624
387.089019804,6058.6171856364,2.289235074766e-05,6.2136757735135e-10,641.73714925439,820946.30060233,0.64,0.078181976977325,0.00029338085680651,862.41338749626,0,0.00452,0.06699,0.64
387.07347175088,5284.4627059093,2.289235074766e-05,5.0522335008292e-10,641.97506519789,821250.28580335,0.656,0.078183125500364,0.00029324622527373,862.3591236552,0,0.00452,0.06699,0.656
387.05940842578,4644.2464360263,2.289235074766e-05,3.7234773643495e-10,642.189574091,821524.36381607,0.672,0.078184293458142,0.00029312497540615,862.3101974195,0,0.00452,0.06699,0.672
387.04820726711,3870.1443986735,2.289235074766e-05,1.1966409210689e-10,642.38324436177,821771.81632103,0.688,0.078185477561536,0.00029301561514649,862.26602328531,0,0.00452,0.06699,0.688
387.03820550613,3096.0631933708,2.289235074766e-05,9.7015725779609e-11,642.55788206512,821994.95091461,0.704,0.078186676689846,0.00029291709199698,862.22618956736,0,0.00452,0.06699,0.704
387.02981505179,2321.9995637896,2.289235074766e-05,8.6581040854413e-11,642.71522154709,822195.98357072,0.72,0.078187889343175,0.00029282840071529,862.19030088361,0,0.00452,0.06699,0.72
387.02295642442,1547.9503990509,2.289235074766e-05,2.2983589499119e-10,642.85683143285,822376.91852175,0.736,0.078189114011972,0.0002927486351644,862.15799960793,0,0.00452,0.06699,0.736
387.01760353472,773.91269530591,2.289235074766e-05,1.3016567749396e-10,642.98413983261,822539.58046412,0.752,0.078190349616121,0.00029267697301646,862.12896012918,0,0.00452,0.06699,0.752
386.89748102569,0,2.289235074766e-05,4.3386467590693e-11,643.06650613452,822644.81988807,0.768,0.078191593879225,0.00029263063290984,862.11017190495,0,0.00452,0.06699,0.768
0,0,2.289235074766e-05,0,628.15,803575.92728354,0.784,0.063778089182982,0.00030134227647172,865.51026802107,0,0.00452,0.06699,0.784
0,0,2.289235074766e-05,0,628.15,803575.92728354,0.8,0.063778089182982,0.00030134227647172,865.51026802107,0,0.00452,0.06699,0.8
