time,TTC-31,mass_flow_PP,mass_flux_PP,post_func,report_pressure_outlet
-1,616.4,0,2840.8492348318,386582.14285715,200000
-0.9,711.19300800632,2.427,2840.8492348318,386582.14285715,200000
-0.8,753.26847512358,2.427,2840.8492348318,386582.14285715,200000
-0.7,766.35719300695,2.427,2840.8492348318,386582.14285715,200000
-0.6,769.42435323836,2.427,2840.8492348318,386582.14285715,200000
-0.5,769.99599866954,2.427,2840.8492348318,386582.14285715,200000
-0.4,770.08181235868,2.427,2840.8492348318,386582.14285715,200000
-0.3,770.09246559098,2.427,2840.8492348318,386582.14285715,200000
-0.2,770.09393054361,2.427,2840.8492348318,386582.14285715,200000
-0.1,770.09387166652,2.427,2840.8492348318,386582.14285715,200000
-1.3877787807814e-16,770.09367104595,2.427,2840.8492348318,386582.14285715,200000
0.1,769.92188302213,2.420825525752,2833.6218963716,385898.29195511,200000
0.238,769.85151491143,2.4123047512897,2823.6481692965,384954.57771031,200000
0.42844,769.84429760532,2.4005460825318,2809.8844259329,383652.25205246,200000
0.6912472,769.8602125956,2.3843191196459,2790.890460091,381855.04264468,200000
1.053921136,769.89094084981,2.3619259108633,2764.6787872293,379374.8936619,200000
1.55441116768,769.91685463917,2.3310232827434,2728.5066786801,375952.2880657,200000
2.2450874113984,769.96776476923,2.2883776559379,2678.5891688823,371229.09234289,200000
3.1982206277298,770.04055718481,2.2295266909462,2609.7030053612,364711.08224545,200000
4.5135444662671,769.22129190005,2.1483123592578,2514.6400997022,353494.64739885,200000
5,771.63887109567,2.1182762875994,2479.4823118208,346868.14789993,200000
5.9729110674658,768.24269191938,2.0582041442827,2409.1667360582,333615.1489021,200000
7.9187332023973,760.64905482444,1.9380598576492,2268.5355845328,308095.79146112,200000
9.9187332023973,759.70908903908,1.814570372689,2123.9888153284,288928.58630677,200000
11.918733202397,759.44644832398,1.6910808877287,1979.442046124,270365.41816243,200000
13.918733202397,759.71970024662,1.5675914027685,1834.8952769196,252796.31605979,200000
15.918733202397,760.63772298033,1.4441019178083,1690.3485077152,236298.67258706,200000
17.918733202397,763.22184511483,1.320612432848,1545.8017385108,222489.76056891,200000
19.918733202397,766.95346429505,1.1971229478878,1401.2549693064,209332.76132381,200000
21.918733202397,773.64995498235,1.0736334629276,1256.708200102,198920.55975056,200000
23.918733202397,781.94043216119,0.95014397796732,1112.1614308976,188508.35817731,200000
25.918733202397,793.07653639812,0.82665449300708,967.61466169323,178965.4259383,200000
27.918733202397,807.78887413826,0.70316500804685,823.06789248883,169712.15082218,200000
29.918733202397,827.25544087767,0.57967552308661,678.52112328444,160458.87570606,200000
31.918733202397,857.47080247986,0.45618603812637,533.97435408005,153461.98925923,200000
33.918733202397,902.68689007032,0.3836365212118,449.05377739517,146560.67080542,200000
35.918733202397,938.52393443384,0.36213110961633,423.88128787076,139859.9399512,200000
37.918733202397,946.55432736899,0.34256131457857,400.97447400227,134147.86010887,200000
39.918733202397,949.65357144378,0.32379220076471,379.00487259454,128435.78026655,200000
41.918733202397,951.83037806088,0.30515430072876,357.18885938646,122723.70042421,200000
43.918733202397,953.9942903536,0.28864432482518,337.86362147432,117011.62058189,200000
45.918733202397,955.51291311673,0.2737582098614,320.43914339254,111673.52892404,200000
47.918733202397,958.00901342261,0.25887209489761,303.01466531075,107273.92781281,200000
49.918733202397,960.96450265241,0.24706666159017,289.19618316065,102874.32670158,200000
51.918733202397,961.18340815937,0.23562976838629,275.8090841466,98474.725590352,200000
53.918733202397,960.74875189002,0.22419287518241,262.42198513255,94187.878403689,200000
55.918733202397,963.35142061869,0.21275598197852,249.03488611849,90928.340287421,200000
57.918733202397,966.93267173933,0.20131908877464,235.64778710444,87668.802171155,200000
59.918733202397,971.03701744878,0.19444748002903,227.60443957786,84409.264054887,200000
61.918733202397,970.63413500733,0.18793480473238,219.98123041708,81381.349389578,200000
63.918733202397,969.08447560333,0.18142212943572,212.3580212563,78501.192600891,200000
65.918733202397,967.24784880594,0.17490945413907,204.73481209552,75621.035812203,200000
67.918733202397,965.25573896914,0.16839677884241,197.11160293474,72740.879023517,200000
69.918733202397,964.67082333029,0.16188410354575,189.48839377396,70261.408249125,200000
71.918733202397,966.53310148282,0.15809025389371,185.04762126424,68325.190620399,200000
73.918733202397,965.32008411029,0.15491333911485,181.32898264923,66388.972991673,200000
75.918733202397,962.10972688689,0.15236415270443,178.34511191849,64452.755362946,200000
77.918733202397,958.2321608595,0.15038740573092,176.03129233581,62741.115177321,200000
79.918733202397,956.11138831653,0.14841065875741,173.71747275314,61746.773348345,200000
81.918733202397,954.5366880634,0.14676397064112,171.78999328253,60752.431519369,200000
83.918733202397,952.58035052424,0.14867011950843,174.02117645154,59758.089690393,200000
85.918733202397,945.30800271285,0.14916066135048,174.59536492152,58763.747861417,200000
87.918733202397,938.38683365315,0.14852527839471,173.85163719851,57769.406032441,200000
