x,y,z,t,u
0.7000000000000005,-0.4999999999999999,0.0,0.2,0.048659362367932515
0.9000000000000007,-0.4999999999999999,0.0,0.2,0.01892058235258643
-0.9,-0.2999999999999998,0.0,0.2,4.464678771695848e-05
-0.7,-0.2999999999999998,0.0,0.2,0.0005258766490558628
-0.4999999999999999,-0.2999999999999998,0.0,0.2,0.0028327898204652973
-0.2999999999999998,-0.2999999999999998,0.0,0.2,0.010519990480935262
-0.09999999999999976,-0.2999999999999998,0.0,0.2,0.02928683123152245
0.10000000000000042,-0.2999999999999998,0.0,0.2,0.06267628722989446
0.3000000000000004,-0.2999999999999998,0.0,0.2,0.10311170772542702
0.5000000000000003,-0.2999999999999998,0.0,0.2,0.1271653354268342
0.7000000000000005,-0.2999999999999998,0.0,0.2,0.10811850455944334
0.9000000000000007,-0.2999999999999998,0.0,0.2,0.04204052354585666
-0.9,-0.09999999999999976,0.0,0.2,7.436693418728127e-05
-0.7,-0.09999999999999976,0.0,0.2,0.0008759383631111892
-0.4999999999999999,-0.09999999999999976,0.0,0.2,0.00471850058912356
-0.2999999999999998,-0.09999999999999976,0.0,0.2,0.01752286065251178
-0.09999999999999976,-0.09999999999999976,0.0,0.2,0.04878227442825345
0.10000000000000042,-0.09999999999999976,0.0,0.2,0.10439817881361856
0.3000000000000004,-0.09999999999999976,0.0,0.2,0.17175035370892736
0.5000000000000003,-0.09999999999999976,0.0,0.2,0.2118158240306917
0.7000000000000005,-0.09999999999999976,0.0,0.2,0.1800900383689942
0.9000000000000007,-0.09999999999999976,0.0,0.2,0.0700257511817819
-0.9,0.10000000000000042,0.0,0.2,9.522333293128463e-05
-0.7,0.10000000000000042,0.0,0.2,0.0011215975391397344
-0.4999999999999999,0.10000000000000042,0.0,0.2,0.006041816264780478
-0.2999999999999998,0.10000000000000042,0.0,0.2,0.02243719217496005
-0.09999999999999976,0.10000000000000042,0.0,0.2,0.062463389270944636
0.10000000000000042,0.10000000000000042,0.0,0.2,0.1336769176681911
0.3000000000000004,0.10000000000000042,0.0,0.2,0.2199181839485883
0.5000000000000003,0.10000000000000042,0.0,0.2,0.2712201188903997
0.7000000000000005,0.10000000000000042,0.0,0.2,0.23059675470864655
0.9000000000000007,0.10000000000000042,0.0,0.2,0.08966465394087118
-0.9,0.3000000000000004,0.0,0.2,9.373045354620508e-05
-0.7,0.3000000000000004,0.0,0.2,0.0011040135101733682
-0.4999999999999999,0.3000000000000004,0.0,0.2,0.005947094701561956
-0.2999999999999998,0.3000000000000004,0.0,0.2,0.022085429422849315
-0.09999999999999976,0.3000000000000004,0.0,0.2,0.06148410926367915
0.10000000000000042,0.3000000000000004,0.0,0.2,0.13158117591557017
0.3000000000000004,0.3000000000000004,0.0,0.2,0.21647038063069887
0.5000000000000003,0.3000000000000004,0.0,0.2,0.2669680210920325
0.7000000000000005,0.3000000000000004,0.0,0.2,0.2269815363501461
0.9000000000000007,0.3000000000000004,0.0,0.2,0.08825892165532712
-0.9,0.5000000000000003,0.0,0.2,6.916304457505761e-05
-0.7,0.5000000000000003,0.0,0.2,0.0008146438294779593
-0.4999999999999999,0.5000000000000003,0.0,0.2,0.004388319488216877
-0.2999999999999998,0.5000000000000003,0.0,0.2,0.016296683541372457
-0.09999999999999976,0.5000000000000003,0.0,0.2,0.04536869319175214
0.10000000000000042,0.5000000000000003,0.0,0.2,0.09709282725918844
0.3000000000000004,0.5000000000000003,0.0,0.2,0.1597319763033077
0.5000000000000003,0.5000000000000003,0.0,0.2,0.19699383118637157
0.7000000000000005,0.5000000000000003,0.0,0.2,0.16748808442030438
0.9000000000000007,0.5000000000000003,0.0,0.2,0.0651256395509147
-0.9,0.7000000000000005,0.0,0.2,3.518341690623527e-05
-0.7,0.7000000000000005,0.0,0.2,0.00041441139063087856
-0.4999999999999999,0.7000000000000005,0.0,0.2,0.002232349298968997
-0.2999999999999998,0.7000000000000005,0.0,0.2,0.008290164418699784
-0.09999999999999976,0.7000000000000005,0.0,0.2,0.023079169762751338
0.10000000000000042,0.7000000000000005,0.0,0.2,0.04939136848375598
0.3000000000000004,0.7000000000000005,0.0,0.2,0.0812560631196228
0.5000000000000003,0.7000000000000005,0.0,0.2,0.10021126358983551
0.7000000000000005,0.7000000000000005,0.0,0.2,0.08520161507047691
0.9000000000000007,0.7000000000000005,0.0,0.2,0.03312957868878096
-0.9,0.9000000000000007,0.0,0.2,8.185377681461142e-06
-0.7,0.9000000000000007,0.0,0.2,9.641228868854158e-05
-0.4999999999999999,0.9000000000000007,0.0,0.2,0.0005193532560439846
-0.2999999999999998,0.9000000000000007,0.0,0.2,0.0019286963227395507
-0.09999999999999976,0.9000000000000007,0.0,0.2,0.005369339811028939
0.10000000000000042,0.9000000000000007,0.0,0.2,0.01149083974194988
0.3000000000000004,0.9000000000000007,0.0,0.2,0.018904120862260145
0.5000000000000003,0.9000000000000007,0.0,0.2,0.023314024405454777
0.7000000000000005,0.9000000000000007,0.0,0.2,0.019822048560005818
0.9000000000000007,0.9000000000000007,0.0,0.2,0.007707554803959355
-0.9,-0.9,0.0,0.30000000000000004,8.185377681461215e-06
-0.7,-0.9,0.0,0.30000000000000004,9.641228868854243e-05
-0.4999999999999999,-0.9,0.0,0.30000000000000004,0.0005193532560439892
-0.2999999999999998,-0.9,0.0,0.30000000000000004,0.0019286963227395679
-0.09999999999999976,-0.9,0.0,0.30000000000000004,0.005369339811028988
0.10000000000000042,-0.9,0.0,0.30000000000000004,0.011490839741949982
0.3000000000000004,-0.9,0.0,0.30000000000000004,0.01890412086226031
0.5000000000000003,-0.9,0.0,0.30000000000000004,0.023314024405454985
0.7000000000000005,-0.9,0.0,0.30000000000000004,0.019822048560005995
0.9000000000000007,-0.9,0.0,0.30000000000000004,0.007707554803959423
-0.9,-0.7,0.0,0.30000000000000004,3.518341690623536e-05
-0.7,-0.7,0.0,0.30000000000000004,0.00041441139063087975
-0.4999999999999999,-0.7,0.0,0.30000000000000004,0.0022323492989690034
-0.2999999999999998,-0.7,0.0,0.30000000000000004,0.008290164418699807
-0.09999999999999976,-0.7,0.0,0.30000000000000004,0.0230791697627514
0.10000000000000042,-0.7,0.0,0.30000000000000004,0.049391368483756116
0.3000000000000004,-0.7,0.0,0.30000000000000004,0.08125606311962302
0.5000000000000003,-0.7,0.0,0.30000000000000004,0.10021126358983579
0.7000000000000005,-0.7,0.0,0.30000000000000004,0.08520161507047715
0.9000000000000007,-0.7,0.0,0.30000000000000004,0.03312957868878105
-0.9,-0.4999999999999999,0.0,0.30000000000000004,6.91630445750577e-05
-0.7,-0.4999999999999999,0.0,0.30000000000000004,0.0008146438294779602
-0.4999999999999999,-0.4999999999999999,0.0,0.30000000000000004,0.004388319488216883
-0.2999999999999998,-0.4999999999999999,0.0,0.30000000000000004,0.016296683541372477
-0.09999999999999976,-0.4999999999999999,0.0,0.30000000000000004,0.045368693191752185
0.10000000000000042,-0.4999999999999999,0.0,0.30000000000000004,0.09709282725918855
0.3000000000000004,-0.4999999999999999,0.0,0.30000000000000004,0.15973197630330788
0.5000000000000003,-0.4999999999999999,0.0,0.30000000000000004,0.19699383118637182
0.7000000000000005,-0.4999999999999999,0.0,0.30000000000000004,0.16748808442030455
0.9000000000000007,-0.4999999999999999,0.0,0.30000000000000004,0.06512563955091477
-0.9,-0.2999999999999998,0.0,0.30000000000000004,9.373045354620513e-05
-0.7,-0.2999999999999998,0.0,0.30000000000000004,0.0011040135101733687
-0.4999999999999999,-0.2999999999999998,0.0,0.30000000000000004,0.0059470947015619596
-0.2999999999999998,-0.2999999999999998,0.0,0.30000000000000004,0.022085429422849325
-0.09999999999999976,-0.2999999999999998,0.0,0.30000000000000004,0.061484109263679185
0.10000000000000042,-0.2999999999999998,0.0,0.30000000000000004,0.13158117591557023
0.3000000000000004,-0.2999999999999998,0.0,0.30000000000000004,0.21647038063069898
0.5000000000000003,-0.2999999999999998,0.0,0.30000000000000004,0.26696802109203266
0.7000000000000005,-0.2999999999999998,0.0,0.30000000000000004,0.22698153635014623
0.9000000000000007,-0.2999999999999998,0.0,0.30000000000000004,0.08825892165532716
-0.9,-0.09999999999999976,0.0,0.30000000000000004,9.522333293128458e-05
-0.7,-0.09999999999999976,0.0,0.30000000000000004,0.001121597539139734
-0.4999999999999999,-0.09999999999999976,0.0,0.30000000000000004,0.0060418162647804755
-0.2999999999999998,-0.09999999999999976,0.0,0.30000000000000004,0.022437192174960045
-0.09999999999999976,-0.09999999999999976,0.0,0.30000000000000004,0.0624633892709446
0.10000000000000042,-0.09999999999999976,0.0,0.30000000000000004,0.13367691766819104
0.3000000000000004,-0.09999999999999976,0.0,0.30000000000000004,0.21991818394858823
0.5000000000000003,-0.09999999999999976,0.0,0.30000000000000004,0.2712201188903996
0.7000000000000005,-0.09999999999999976,0.0,0.30000000000000004,0.23059675470864638
0.9000000000000007,-0.09999999999999976,0.0,0.30000000000000004,0.08966465394087113
-0.9,0.10000000000000042,0.0,0.30000000000000004,7.436693418728115e-05
-0.7,0.10000000000000042,0.0,0.30000000000000004,0.0008759383631111878
-0.4999999999999999,0.10000000000000042,0.0,0.30000000000000004,0.0047185005891235525
-0.2999999999999998,0.10000000000000042,0.0,0.30000000000000004,0.017522860652511754
-0.09999999999999976,0.10000000000000042,0.0,0.30000000000000004,0.04878227442825338
0.10000000000000042,0.10000000000000042,0.0,0.30000000000000004,0.10439817881361839
0.3000000000000004,0.10000000000000042,0.0,0.30000000000000004,0.17175035370892708
0.5000000000000003,0.10000000000000042,0.0,0.30000000000000004,0.2118158240306914
0.7000000000000005,0.10000000000000042,0.0,0.30000000000000004,0.18009003836899395
0.9000000000000007,0.10000000000000042,0.0,0.30000000000000004,0.07002575118178182
-0.9,0.3000000000000004,0.0,0.30000000000000004,4.4646787716958386e-05
-0.7,0.3000000000000004,0.0,0.30000000000000004,0.0005258766490558618
-0.4999999999999999,0.3000000000000004,0.0,0.30000000000000004,0.0028327898204652912
-0.2999999999999998,0.3000000000000004,0.0,0.30000000000000004,0.010519990480935241
-0.09999999999999976,0.3000000000000004,0.0,0.30000000000000004,0.02928683123152239
0.10000000000000042,0.3000000000000004,0.0,0.30000000000000004,0.06267628722989435
0.3000000000000004,0.3000000000000004,0.0,0.30000000000000004,0.1031117077254268
0.5000000000000003,0.3000000000000004,0.0,0.30000000000000004,0.12716533542683392
0.7000000000000005,0.3000000000000004,0.0,0.30000000000000004,0.10811850455944312
0.9000000000000007,0.3000000000000004,0.0,0.30000000000000004,0.042040523545856585
-0.9,0.5000000000000003,0.0,0.30000000000000004,2.009354671465335e-05
-0.7,0.5000000000000003,0.0,0.30000000000000004,0.00023667384719675398
-0.4999999999999999,0.5000000000000003,0.0,0.30000000000000004,0.001274913549238243
-0.2999999999999998,0.5000000000000003,0.0,0.30000000000000004,0.004734582956034032
-0.09999999999999976,0.5000000000000003,0.0,0.30000000000000004,0.013180708883368112
0.10000000000000042,0.5000000000000003,0.0,0.30000000000000004,0.028207827925693155
0.3000000000000004,0.5000000000000003,0.0,0.30000000000000004,0.046406024306684314
0.5000000000000003,0.5000000000000003,0.0,0.30000000000000004,0.05723149947724225
0.7000000000000005,0.5000000000000003,0.0,0.30000000000000004,0.04865936236793239
0.9000000000000007,0.5000000000000003,0.0,0.30000000000000004,0.01892058235258638
-0.9,0.7000000000000005,0.0,0.30000000000000004,6.234383472199457e-06
-0.7,0.7000000000000005,0.0,0.30000000000000004,7.343230850277286e-05
-0.4999999999999999,0.7000000000000005,0.0,0.30000000000000004,0.0003955648085789504
-0.2999999999999998,0.7000000000000005,0.0,0.30000000000000004,0.0014689893301579361
-0.09999999999999976,0.7000000000000005,0.0,0.30000000000000004,0.004089551475470335
0.10000000000000042,0.7000000000000005,0.0,0.30000000000000004,0.008751984838910586
0.3000000000000004,0.7000000000000005,0.0,0.30000000000000004,0.014398301855644809
0.5000000000000003,0.7000000000000005,0.0,0.30000000000000004,0.017757099804083368
0.7000000000000005,0.7000000000000005,0.0,0.30000000000000004,0.015097440428133768
0.9000000000000007,0.7000000000000005,0.0,0.30000000000000004,0.0058704502285468335
-0.9,0.9000000000000007,0.0,0.30000000000000004,8.846413179149649e-07
-0.7,0.9000000000000007,0.0,0.30000000000000004,1.041983613313303e-05
-0.4999999999999999,0.9000000000000007,0.0,0.30000000000000004,5.612952349538567e-05
-0.2999999999999998,0.9000000000000007,0.0,0.30000000000000004,0.0002084454161071153
-0.09999999999999976,0.9000000000000007,0.0,0.30000000000000004,0.0005802957458542139
0.10000000000000042,0.9000000000000007,0.0,0.30000000000000004,0.0012418818054408492
0.3000000000000004,0.9000000000000007,0.0,0.30000000000000004,0.0020430781625984016
0.5000000000000003,0.9000000000000007,0.0,0.30000000000000004,0.002519682057268438
0.7000000000000005,0.9000000000000007,0.0,0.30000000000000004,0.0021422839414744995
0.9000000000000007,0.9000000000000007,0.0,0.30000000000000004,0.0008330002236939286
-0.9,-0.9,0.0,0.4,0.0001831171117894606
-0.7,-0.9,0.0,0.4,0.0016129066593531928
-0.4999999999999999,-0.9,0.0,0.4,0.006497201515629099
-0.2999999999999998,-0.9,0.0,0.4,0.01804321675381547
-0.09999999999999976,-0.9,0.0,0.4,0.037562772481263364
0.10000000000000042,-0.9,0.0,0.4,0.06011393439611321
0.3000000000000004,-0.9,0.0,0.4,0.07395482372204007
0.5000000000000003,-0.9,0.0,0.4,0.06820463724326532
0.7000000000000005,-0.9,0.0,0.4,0.043364248857105624
0.9000000000000007,-0.9,0.0,0.4,0.012609171434689063
-0.9,-0.7,0.0,0.4,0.0005276068538559297
-0.7,-0.7,0.0,0.4,0.004647193262216986
-0.4999999999999999,-0.7,0.0,0.4,0.018720085834852847
-0.2999999999999998,-0.7,0.0,0.4,0.051987084832719015
-0.09999999999999976,-0.7,0.0,0.4,0.1082278767793787
0.10000000000000042,-0.7,0.0,0.4,0.17320349523697823
0.3000000000000004,-0.7,0.0,0.4,0.21308260866585602
0.5000000000000003,-0.7,0.0,0.4,0.1965148626616518
0.7000000000000005,-0.7,0.0,0.4,0.1249434019887153
0.9000000000000007,-0.7,0.0,0.4,0.03633022171098515
-0.9,-0.4999999999999999,0.0,0.4,0.0006952303520520027
-0.7,-0.4999999999999999,0.0,0.4,0.006123631230588682
-0.4999999999999999,-0.4999999999999999,0.0,0.4,0.024667556477502312
-0.2999999999999998,-0.4999999999999999,0.0,0.4,0.06850365765012961
-0.09999999999999976,-0.4999999999999999,0.0,0.4,0.14261244774449888
0.10000000000000042,-0.4999999999999999,0.0,0.4,0.22823116509991948
0.3000000000000004,-0.4999999999999999,0.0,0.4,0.28078008455776104
0.5000000000000003,-0.4999999999999999,0.0,0.4,0.2589486777004946
0.7000000000000005,-0.4999999999999999,0.0,0.4,0.16463858404483306
0.9000000000000007,-0.4999999999999999,0.0,0.4,0.04787252600238686
-0.9,-0.2999999999999998,0.0,0.4,0.0006315642623251156
-0.7,-0.2999999999999998,0.0,0.4,0.005562856439571121
-0.4999999999999999,-0.2999999999999998,0.0,0.4,0.022408611856623267
-0.2999999999999998,-0.2999999999999998,0.0,0.4,0.06223039871990546
-0.09999999999999976,-0.2999999999999998,0.0,0.4,0.12955263689551408
0.10000000000000042,-0.2999999999999998,0.0,0.4,0.20733077461375066
0.3000000000000004,-0.2999999999999998,0.0,0.4,0.2550674987878575
0.5000000000000003,-0.2999999999999998,0.0,0.4,0.23523531463963493
0.7000000000000005,-0.2999999999999998,0.0,0.4,0.14956171803435436
0.9000000000000007,-0.2999999999999998,0.0,0.4,0.04348857393970028
-0.9,-0.09999999999999976,0.0,0.4,0.0004300930394051101
-0.7,-0.09999999999999976,0.0,0.4,0.0037882856529298068
-0.4999999999999999,-0.09999999999999976,0.0,0.4,0.015260185791359997
-0.2999999999999998,-0.09999999999999976,0.0,0.4,0.042378682464236775
-0.09999999999999976,-0.09999999999999976,0.0,0.4,0.08822488967346756
0.10000000000000042,-0.09999999999999976,0.0,0.4,0.14119152766427476
0.3000000000000004,-0.09999999999999976,0.0,0.4,0.17370006878358843
0.5000000000000003,-0.09999999999999976,0.0,0.4,0.16019442119208493
0.7000000000000005,-0.09999999999999976,0.0,0.4,0.10185100349286731
0.9000000000000007,-0.09999999999999976,0.0,0.4,0.02961556576406008
-0.9,0.10000000000000042,0.0,0.4,0.00022515475380984062
-0.7,0.10000000000000042,0.0,0.4,0.001983176767349069
-0.4999999999999999,0.10000000000000042,0.0,0.4,0.00798874443468909
-0.2999999999999998,0.10000000000000042,0.0,0.4,0.022185343501997794
-0.09999999999999976,0.10000000000000042,0.0,0.4,0.04618594465468563
0.10000000000000042,0.10000000000000042,0.0,0.4,0.07391410866647793
0.3000000000000004,0.10000000000000042,0.0,0.4,0.09093240913132657
0.5000000000000003,0.10000000000000042,0.0,0.4,0.08386216971821389
0.7000000000000005,0.10000000000000042,0.0,0.4,0.05331924843155063
0.9000000000000007,0.10000000000000042,0.0,0.4,0.01550382081925613
-0.9,0.3000000000000004,0.0,0.4,9.060948617760548e-05
-0.7,0.3000000000000004,0.0,0.4,0.0007980938658778169
-0.4999999999999999,0.3000000000000004,0.0,0.4,0.003214926694564629
-0.2999999999999998,0.3000000000000004,0.0,0.4,0.008928092973277658
-0.09999999999999976,0.3000000000000004,0.0,0.4,0.018586703780293378
0.10000000000000042,0.3000000000000004,0.0,0.4,0.029745405301109615
0.3000000000000004,0.3000000000000004,0.0,0.4,0.036594114620560114
0.5000000000000003,0.3000000000000004,0.0,0.4,0.03374882377266687
0.7000000000000005,0.3000000000000004,0.0,0.4,0.021457373748542837
0.9000000000000007,0.3000000000000004,0.0,0.4,0.006239234190937445
-0.9,0.5000000000000003,0.0,0.4,2.733520016413453e-05
-0.7,0.5000000000000003,0.0,0.4,0.0002407701058007985
-0.4999999999999999,0.5000000000000003,0.0,0.4,0.0009698837110353639
-0.2999999999999998,0.5000000000000003,0.0,0.4,0.002693439934425608
-0.09999999999999976,0.5000000000000003,0.0,0.4,0.005607263540043861
0.10000000000000042,0.5000000000000003,0.0,0.4,0.008973636670617164
0.3000000000000004,0.5000000000000003,0.0,0.4,0.011039765152420902
0.5000000000000003,0.5000000000000003,0.0,0.4,0.010181393715462412
0.7000000000000005,0.5000000000000003,0.0,0.4,0.006473291386548337
0.9000000000000007,0.5000000000000003,0.0,0.4,0.0018822611480864937
-0.9,0.7000000000000005,0.0,0.4,5.685142784466284e-06
-0.7,0.7000000000000005,0.0,0.4,5.007508346342969e-05
-0.4999999999999999,0.7000000000000005,0.0,0.4,0.00020171527365651763
-0.2999999999999998,0.7000000000000005,0.0,0.4,0.0005601784701282031
-0.09999999999999976,0.7000000000000005,0.0,0.4,0.0011661920770240878
0.10000000000000042,0.7000000000000005,0.0,0.4,0.0018663264019305736
0.3000000000000004,0.7000000000000005,0.0,0.4,0.002296037373848701
0.5000000000000003,0.7000000000000005,0.0,0.4,0.002117514291818399
0.7000000000000005,0.7000000000000005,0.0,0.4,0.001346307530107973
0.9000000000000007,0.7000000000000005,0.0,0.4,0.00039147046007606795
-0.9,0.9000000000000007,0.0,0.4,5.407509506071374e-07
