value
309.54364963503
292.09996638656
309.50602409639
304.28680851064
298.97433663366
292.85427692308
291.1497029703
299.0998540146
308.95549579832
305.82953846154
307.99180722892
310.97390769231
291.71479772038
309.65223529412
309.69669364162
304.34477108433
305.784
301.69262650602
308.33109243698
291.21727731091
309.3462184874
293.96220689655
292.24607228916
296.51795744681
291.52834042553
308.3142189781
301.93513253012
293.15693617021
300.92662068965
291.99180722892
293.21151832461
300.50131612903
302.24467326732
291.5874059406
291.86910924369
295.93513253013
310.74431683169
292.56831683168
297.15787951807
297.87845783132
291.26064516129
294.88689655172
291.78305882354
296.19672289156
302.93403076923
292.48337349398
292.53663366337
295.71479518073
291.59881188119
293.43692307692
306.70648275862
302.24467326732
291.29719148936
309.24272340426
304.55963076923
310.27074698795
310.50495049505
307.32295953757
291.21297478992
298.83132555106
304.19672289157
292.06455556457
300.89766336634
291.45827737226
299.75295049505
291.30298102123
291.86910924369
297.11336170213
307.5310967742
309.97436496351
312.43827692308
299.61440000001
305.24079207921
309.4915862069
291.32295789973
298.63696551724
298.31148387097
291.76847524752
310.88689655172
310.13661935484
308.17956303978
310.50638297872
303.46951260504
293.39207920792
297.70494117647
303.58943065693
307.48674698795
293.7850212766
291.8174789916
292.48337349398
294.29058461538
300.57706024095
298.86363076923
291.82776774193
299.37532903226
305.60087591242
303.61021782178
299.74255421687
303.1382970297
306.01220437956
292.69856934307
310.14584615385
310.59113846153
291.39019354839
292.19409230769
302.06455445545
314.5724137931
295.35294117647
299.19620437956
297.6672516129
303.92073949579
304.77820689655
302.43829787234
296.68275862069
302.2865032258
305.32605042017
306.22139759036
301.41623357664
310.24607228916
301.19246715328
309.3462184874
293.09383225807
310.21821538462
309.55509489051
307.10120282394
299.73048275863
302.33109243697
295.4
291.6144
293.59881188119
309.93513253012
300.7075862069
305.99180722892
302.1094890511
297.33949579832
312.43827692308
300.98554216867
295.70494117647
291.15255445544
298.16595744681
299.58943065693
309.35966386555
292.0237486911
292.60828915662
299.3629132948
291.54121290322
302.74842553191
299.62153846154
310.01284033613
293.4864950495
302.50495049505
294.00372277228
309.4704
309.39524752475
310.27033663367
310.33109243698
291.36638655462
312.06781538461
292.21327659574
310.00824615385
307.67858823529
291.62162376237
299.33277310924
301.48051612903
307.11737815126
306.21900990099
299.81655491329
299.71479518072
310.93403076923
309.75491970803
306.26229787234
303.72987234043
300.14352941176
297.86121290323
294.21900990099
308.41176470588
292.4336
293.85918328122
306.00372277228
299.96590769231
294.08483168317
294.24607228916
301.29301204821
297.42376237624
296.02400280111
309.79952475247
292.53039416058
303.14609424083
305.60087591242
293.78455172414
292.28680851064
299.56459405941
308.68275862069
311.38769230769
293.64082580645
291.31557446809
293.03294117647
291.5007483871
296.30420168067
310.06455445545
302.86987951807
293.53076439791
292.51300840336
309.20006722689
305.75295049505
296.08483448486
292.27299207238
308.39310344828
293.06265060241
309.42376237623
296.0976
303.93513253012
293.52137931035
302.08550289018
309.3193277311
292.48379562043
308.20292070409
315.74262068965
299.53863583815
299.88631932773
298.65140233956
301.2043697479
302.60828915662
295.29918072289
291.784
307.576
292.22139759036
299.35585542168
293.42376237624
309.97291566265
309.65403870968
306.00965517241
306.97390769231
305.89734939759
291.76847524752
302.52812307692
309.40636649215
298.08483410488
293.2005106383
305.61270588236
291.79952475247
292.03462184874
294.55963076923
309.13544554455
309.6144
293.35303225807
297.75295049505
310.56831683168
300.09996638656
306.58468026307
299.3603960396
303.64615384615
304.27033663366
311.6764137931
310.00372277228
306.24467326733
309.24586138614
293.91624096386
293.63711099013
316.5475862069
298.43865546219
309.54364963503
310.28680851063
297.72987234043
308.24467326733
309.33619277108
293.16481927711
299.10826277372
310.08550289017
294.52812307692
301.38769230769
307.24586030334
292.14737349398
291.56459405941
291.21297478992
305.39207920792
291.31932773109
306.00372277228
297.91624096385
306.69504950495
295.50151724138
309.68046451613
291.7219009901
293.70091566265
299.58943065693
299.84017021277
310.06312138728
310.92662068965
303.24408510638
306.00129032258
310.86987951807
293.576
293.75643373495
291.08573246754
296.97390769231
305.24516129032
308.19409230769
311.74262068966
291.94818461538
296.06455725694
293.91273846154
299.19246715328
310.29542168673
295.4704
291.1325940594
306.91677055999
295.96317111737
303.06978723404
303.73048275862
305.70637623762
309.21297478992
309.40782481752
306.45214457831
291.2948898847
307.7219009901
292.24607228916
308.56634625794
307.51086451613
309.43920418848
298.60828915663
291.784
310.04427722772
307.63384615384
301.24408510638
295.65927710843
293.30588235294
292.89766336634
305.43855223233
291.87793548387
297.89531914893
299.38769230769
291.10405839416
291.49063225806
291.65927964761
303.44047058823
305.54178217822
303.78481751825
307.38203076923
309.65223529412
293.62588235294
303.33123404255
295.75506382979
293.01267326733
310.22139759035
309.87659574468
295.84449032258
305.5007483871
311.26255421686
310.35798319328
293.28905109489
301.50823529412
301.38769230769
291.92689655172
291.0998540146
299.2289017341
303.50927659575
310.21327659574
292.26152258065
307.28923076923
292.27074698795
295.78481751825
291.8460990099
291.85956923077
303.47710843374
310.54554621849
293.41457591623
303.56654014599
310.20291970803
307.8064
303.4025060241
292.52812307692
296.59113846154
309.58280851063
298.47158709677
295.63384615384
302.19672289157
301.8772923077
293.95260115607
304.86987951807
296.13026589595
299.12524219183
310.296
310.14352941176
298.87805042017
295.93652554744
291.64082580645
291.62153846154
309.300729927
291.43099476439
307.79952475247
295.85956923077
299.93794957983
302.72673267327
309.8064
307.56459405941
292.296
308.27074698795
297.3678967742
297.15613793103
309.99105882353
291.65403870968
303.84449032258
303.02427586207
291.87845783132
292.82099009901
291.3584
291.72502189781
305.30534939759
292.27033663366
295.3678967742
294.15620437956
293.87729230769
309.93410404625
309.21727731092
292.03112408759
298.21327659575
291.17004379562
293.48887394958
300.0237486911
291.99180722892
291.46951260504
310.98554216867
291.87659574468
297.46677456647
294.01284033614
309.8691092437
304.14584615385
309.4
305.18125547445
310.13974468085
310.65140425532
291.59692307692
