value
309.1152
293.31848175182
307.11000803212
303.30354609929
297.6647394958
292.05531914894
291.05085148515
299.02941935484
305.56618978102
304.51965957447
305.33689959839
309.7958974359
291.24289241286
309.13874452555
309.25410122164
301.44825702811
303.16618487395
299.87903614458
305.34064516129
291.06415571776
307.06415571776
295.1804137931
293.41535742972
295.82004597701
293.15724137931
305.40397687861
301.30541365462
293.7189787234
299.44597701149
293.24751807229
295.04601745201
299.4483699422
301.40633663366
291.16618487395
293.22682150537
297.31171084337
307.58729411765
291.5260280112
297.05262650602
297.2688
293.04512390925
295.4275866438
293.22672506083
297.50486746988
302.10070921986
293.48404819277
293.51518207283
297.16867478171
293.13861386139
291.96303577484
301.56882758621
301.42577030812
293.09906382979
305.29204597701
303.90995744681
307.5465060241
307.59421782178
305.06631762653
291.03398540146
297.72308433735
303.39068273092
295.45766336634
299.73758415842
291.08400770713
299.20862745098
293.06352530541
293.25163990268
297.68992907801
305.16163293304
309.26219653179
310.12246153846
299.16262478185
303.03751260504
307.16055172414
293.06631762653
298.23586206897
297.36152181501
293.25615841584
307.4275862069
307.36590575916
305.31136703564
306.44170212766
301.08172043011
295.07099159664
297.15275912409
303.15559152216
305.13522051282
294.14609929078
293.2317080292
293.59759036145
295.44527659574
299.66184738956
298.28787692308
293.29903660886
299.10353926702
303.11875144509
303.17586554622
299.22358974359
303.04514851485
305.37505376344
293.44836994219
307.51710638298
307.9283394564
291.07469458988
293.39625531915
301.36161056106
309.24754022989
295.06664720195
299.02968786127
297.180495637
301.39569747899
302.28294252874
300.38678014184
293.29204597701
301.41415706806
305.06041849148
305.51527710843
301.08516129032
309.54088205128
301.02913294798
307.10219011208
295.02802348975
309.40607179487
309.14350674374
305.84748594378
297.6686899259
301.46633576642
295.08533426461
293.18349132948
295.1996039604
309.30541365462
300.25940229885
303.33689959839
301.3469132948
297.06290997567
308.5850212766
299.81638554217
295.18377634409
293.04396638655
296.2494751773
299.15559173767
309.06664720195
291.3412495637
293.67469879518
299.10957068063
291.14913787085
300.2494751773
299.1325948718
305.36204379562
293.70346218487
301.59421782178
295.35939495799
307.1272460733
305.69055377167
307.51221122112
305.46633576642
295.06000860215
310.71574468085
291.45517241379
306.65038297872
305.14715328467
291.12212885154
299.05340215054
301.093486911
305.02941935484
305.49108910891
299.30436300175
299.21538461538
305.87319148936
307.19927552987
303.29787234043
302.10070921986
299.36817204301
297.29319371728
295.33761344537
305.44548817204
291.6048
295.97156626506
305.42344554455
299.32196923077
295.36837057092
295.34809334301
301.07857425743
297.07816246499
297.28970308123
309.22619607843
291.45089032258
303.02739267016
305.16163293304
293.94620689655
291.49195402299
299.1881980198
303.33655172414
307.94317948718
295.24221965318
295.10723404255
291.59982481752
295.13545549738
295.44749391727
307.45766336634
301.75418473896
295.17692146597
291.51013138686
309.0579270073
305.18059405941
297.36837044426
291.33603082852
305.30308093245
294.08217435897
307.07672829132
295.36586666667
301.25098437702
295.17379310345
301.3819895288
307.09245775195
293.53016774194
305.39167630058
309.67475862069
299.16262478185
299.33109489051
297.53934687922
301.03258394161
301.5465060241
295.05609638554
293.26133333333
305.11316526611
293.65796923077
298.19335384615
295.07816246498
309.30424615385
305.19532947977
301.83365517241
304.12340425532
