x,y,z
4.675128310788564,0.31978753727701986,2.5707096167
5.066921748046156,0.34658694257521816,2.24303802372
5.408921631193427,0.36998037546310547,1.87141314759
5.704547152109438,0.39020171507250356,1.46026140647
5.942201885777091,0.40645774420146363,1.00827577536
6.101005890519784,0.41732023571195404,0.517182522661
6.157611643444014,0.4211921752866558,-1.90372481933e-15
6.101005890519784,0.41732023571195404,-0.517182522661
5.942201885777091,0.40645774420146363,-1.00827577536
5.704547152109438,0.39020171507250356,-1.46026140647
5.408921631193427,0.36998037546310547,-1.87141314759
5.066921748046156,0.34658694257521816,-2.24303802372
4.675128310788564,0.31978753727701986,-2.5707096167
