x,y,z
4.456700842804709,1.4480698840450434,-3.46022954534
5.105688645761068,1.658938803840485,-3.02597611806
5.568788541140342,1.8094090811726091,-2.55784921209
5.963614585452825,1.9376958395554613,-2.03408344581
6.292114866183527,2.0444320509829055,-1.43528217047
6.523202929024803,2.119517114164344,-0.750335392885
6.608928310833265,2.147370979180999,1.2319990185e-15
6.523202929024803,2.119517114164344,0.750335392885
6.292114866183527,2.0444320509829055,1.43528217047
5.963614585452825,1.9376958395554613,2.03408344581
5.568788541140342,1.8094090811726091,2.55784921209
5.105688645761068,1.658938803840485,3.02597611806
4.456700842804709,1.4480698840450434,3.46022954534
