x,y,z
4.7284242726369108,1.9380120105738958,3.4035428760599999
4.7051307124809272,1.9283635020410137,3.2888993418500001
4.6818371523157065,1.9187149935043049,3.1742558076299998
4.6585435921597238,1.9090664849714234,3.05961227342
4.6352500320037411,1.8994179764385413,2.9449687392100001
4.6119564718477575,1.8897694679056591,2.8303252049899998
4.5886629116917756,1.8801209593727772,2.71568167078
4.5653693515357929,1.8704724508398956,2.6010381365600002
4.5420757913797711,1.860823942307106,2.4863946023499999
4.5187822312237884,1.8511754337742241,2.37175106813
4.5097989673861045,1.8474544440610956,2.36032936921
4.6349750444250235,1.5059946834816804,2.36032936921
4.7388459442446962,1.1376962537661075,2.36032936921
4.8135002829919165,0.76238354832367172,2.36032936921
4.85847779184322,0.38237049478756469,2.36032936921
4.8735011695033759,0.019,2.3603293692087766
4.8832245842094606,0.019000000002642584,2.3717510681340581
4.9084373520402194,0.019000000002348964,2.4863946023484509
4.9336501198709781,0.019000000002055345,2.6010381365628437
4.9588628877017369,0.019000000001761726,2.7156816707772364
4.9840756555324957,0.019000000001468106,2.8303252049916292
5.0092884233632544,0.019000000001174487,2.944968739206022
5.0345011911940132,0.019000000000880868,3.0596122734204148
5.0597139590247719,0.019000000000587249,3.1742558076348075
5.0849267268555307,0.019000000000293629,3.2888993418492003
5.1101394946862921,0.019,3.4035428760635913
