x,y,z
4.456700842804709,1.4480698840450434,2.63842698626
4.845624311088371,1.5744387792176193,2.30462818991
5.182413957084966,1.683868368689221,1.92564531146
5.473686240120975,1.7785084704143463,1.5053408811
5.708694095252446,1.8548671513160107,1.04148455179
5.866489552412305,1.9061380033233246,0.535130568614
5.922942219357142,1.9244805867185784,0.0
5.866489552412305,1.9061380033233246,-0.535130568614
5.708694095252446,1.8548671513160107,-1.04148455179
5.473686240120975,1.7785084704143463,-1.5053408811
5.182413957084966,1.683868368689221,-1.92564531146
4.845624311088371,1.5744387792176193,-2.30462818991
4.456700842804709,1.4480698840450434,-2.63842698626
