x,y,z
7.0971888642036545,0.019,-0.13591327794495395
6.9902167088404976,0.018999999999655605,-0.13027068264100886
6.883244553477339,0.018999999999311196,-0.12462808733706376
6.7762723981141804,0.018999999998966788,-0.11898549203311869
6.6693002427510217,0.018999999998622379,-0.11334289672917361
6.5623280873878631,0.018999999998277971,-0.10770030142522853
6.4553559320247045,0.018999999997933562,-0.10205770612128345
6.3483837766615459,0.018999999997589154,-0.096415110817338376
6.2414116212983872,0.018999999997244745,-0.090772515513393298
6.1344394659352286,0.018999999996900337,-0.08512992020944822
6.1194495368755533,0.019,-0.084580350501353083
6.1005853162208341,0.48012647701578426,-0.084580350501400003
6.0441089584366905,0.95729281464251104,-0.084580350501400003
5.9503686590536029,1.4285571237348029,-0.084580350501400003
5.8199423581890821,1.8910139031158206,-0.084580350501400003
5.6609051625744176,2.3242582418395679,-0.084580350501400003
5.6747540512255616,2.3299946393460194,-0.085129920209399995
5.773583436111406,2.3709311109263829,-0.090772515513400001
5.8724128209972868,2.4118675825066536,-0.096415110817300004
5.9712422058831294,2.4528040540870171,-0.102057706121
6.0700715907782499,2.4937405256711149,-0.10770030142500001
6.1689009756640925,2.5346769972514784,-0.113342896729
6.2677303605499732,2.5756134688317491,-0.118985492033
6.3665597454450555,2.6165499404159394,-0.124628087337
6.4653891303309372,2.6574864119962101,-0.130270682641
6.5642185152167789,2.6984228835765731,-0.13591327794499999
