x,y,z
4.456700842804709,1.4480698840450434,-3.05127053724
4.958643946098169,1.6111610846933568,-2.67354260208
5.36024795047019,1.7416501357998326,-2.25001415285
5.706410929024825,1.8541253056388827,-1.77614010237
5.990816173499148,1.9465341712805253,-1.24243573546
6.186853210273653,2.010230465719696,-0.64454064085
6.258427405480257,2.0334863314843408,2.20320790416e-15
6.186853210273653,2.010230465719696,0.64454064085
5.990816173499148,1.9465341712805253,1.24243573546
5.706410929024825,1.8541253056388827,1.77614010237
5.36024795047019,1.7416501357998326,2.25001415285
4.958643946098169,1.6111610846933568,2.67354260208
4.456700842804709,1.4480698840450434,3.05127053724
