x,y,z
4.9630164441049418,0.019,-3.4918450547184321
4.945966618192581,0.019000000000250039,-3.3741594535842929
4.9289167922802184,0.019000000000500089,-3.2564738524501546
4.9118669663678558,0.019000000000750139,-3.1387882513160164
4.8948171404554932,0.019000000001000189,-3.0211026501818781
4.8777673145431306,0.019000000001250239,-2.9034170490477398
4.860717488630768,0.019000000001500289,-2.7857314479136015
4.8436676627184054,0.019000000001750339,-2.6680458467794632
4.8266178368060428,0.019000000002000389,-2.5503602456453249
4.8095680108936802,0.019000000002250439,-2.4326746445111866
4.8001781329603812,0.019,-2.4209772006697641
4.7853807857545467,0.37661763564461659,-2.4209772006699999
4.741079974704328,0.7509132983274116,-2.4209772006699999
4.6675488290409817,1.1205793308220076,-2.4209772006699999
4.5652406927291107,1.4833366191116453,-2.4209772006699999
4.4420573146652176,1.8193949327665486,-2.4209772006699999
4.4507324306984044,1.8229882834801636,-2.43267464451
4.466484415898659,1.8295129693847312,-2.5503602456499999
4.4822364010897129,1.8360376552853792,-2.6680458467800001
4.4979883862807286,1.8425623411861198,-2.7857314479099999
4.5137403714717825,1.8490870270867683,-2.9034170490500002
4.529492356672038,1.8556117129913359,-3.02110265018
4.5452443418630919,1.8621363988919841,-3.1387882513199998
4.5609963270541085,1.8686610847927247,-3.2564738524500001
4.5767483122451615,1.875185770693373,-3.3741594535799999
4.5925002974361782,1.8817104565941138,-3.4918450547200002
