x,y,z
5.4863204620019586,2.2519428910796422,-2.69932806459
5.4314158899034295,2.2292006726797178,-2.60454289765
5.376511317804864,2.2064584542798862,-2.5097577307200001
5.321606745697097,2.1837162358761351,-2.4149725637800001
5.2667021735985298,2.160974017476303,-2.3201873968400002
5.2117976015000025,2.1382317990763786,-2.2254022299099998
5.1568930294014743,2.1154895806764542,-2.1306170629699999
5.101988457302908,2.0927473622766222,-2.0358318960299999
5.0470838852043798,2.0700051438766978,-1.9410467291
4.9921793131058516,2.0472629254767738,-1.84626156216
4.9814527079176107,2.0428198201331567,-1.83676425959
5.1205030246240684,1.6637522873205304,-1.83676425959
5.2352547226589463,1.256873457284277,-1.83676425959
5.3177293344297789,0.84224558443102937,-1.83676425959
5.3674183765294057,0.42242498747468676,-1.83676425959
5.3840154994915288,0.019,-1.8367642595899829
5.3956258932767716,0.019000000003251142,-1.8462615621582801
5.4550541738781346,0.019000000002889903,-1.9410467290953366
5.5144824544794977,0.019000000002528664,-2.0358318960323931
5.5739107350808608,0.019000000002167425,-2.1306170629694496
5.6333390156822238,0.019000000001806187,-2.2254022299065062
5.6927672962835869,0.019000000001444948,-2.3201873968435627
5.75219557688495,0.019000000001083709,-2.4149725637806192
5.811623857486313,0.01900000000072247,-2.5097577307176757
5.8710521380876761,0.019000000000361231,-2.6045428976547322
5.9304804186890374,0.019,-2.6993280645917883
