GP_avg,GP_avg_std
302.13902422678,0.25065901637814
302.22441471646,0.22358023593851
302.30315092836,0.19542635275311
302.3738669372,0.16637410222508
302.43540624856,0.13669545862038
302.48687264503,0.1067892786988
302.52767049848,0.07727972056582
302.55753193858,0.049455478298076
302.57652899625,0.028018962769624
302.5850697267,0.029156208455658
302.58387829961,0.04907077829694
302.57396004867,0.071754341881177
302.5565534225,0.093321713675501
302.53307159939,0.1126920037136
302.50503715419,0.12935837180585
302.47401354947,0.14301560065888
302.44153733454,0.15347059815254
302.40905477226,0.16061651719357
302.37786619071,0.16442879825336
302.34908071667,0.16497414387911
302.32358324654,0.16243157369645
302.30201461794,0.15712752377039
302.28476503662,0.14958829758202
302.27197996106,0.14061223236794
302.26357691615,0.13135376048655
302.25927114828,0.12337349792472
302.2586076797,0.11852362935647
302.26099718255,0.11848474249276
302.26575316559,0.12403284817401
302.27212822371,0.13463902345637
302.27934750201,0.14881840715583
302.28663802307,0.16479254261807
302.29325306431,0.1809231687559
302.29849129984,0.19585930785075
302.30171089099,0.20854945459809
302.30233908596,0.21822301770567
302.29987814804,0.22437777980447
302.29390856373,0.22678048496725
302.2840904898,0.22548019876207
302.27016429862,0.22083411311467
302.25195089635,0.21354606611489
302.22935225067,0.20471411129949
302.20235230492,0.19586676235273
302.17101820449,0.18892748283894
302.13550154702,0.18599524312221
302.09603920845,0.18885910196064
302.05295320719,0.19840769750498
302.00664905034,0.21436062557427
301.95761205742,0.23553913970167
301.90640126802,0.26039070873084
301.85364069528,0.28739476352719
301.80000787053,0.31524827637362
301.74621981835,0.34290669367943
301.69301678745,0.36956469035855
301.64114422983,0.39462128839181
301.59133365492,0.41764545497114
301.544283083,0.438345883091
301.50063787852,0.45654472613529
301.46097275944,0.47215439984582
301.42577575715,0.4851568791954
301.3954348452,0.49558537296016
301.37022786998,0.50350860080035
301.35031630613,0.5090180694414
301.33574322723,0.5122187510645
301.32643573177,0.51322343368355
301.32221189608,0.51215077539106
301.32279214386,0.50912679357892
301.32781472719,0.50428920041381
301.33685481137,0.4977936968761
301.34944645267,0.48982108955908
301.3651065613,0.48058391429991
301.38335976546,0.47033114533741
301.40376294764,0.45934954369917
301.42592812874,0.44796027359365
301.4495423419,0.43650964138189
301.47438318156,0.4253532780484
301.50032884175,0.41483390244366
301.52736167732,0.40525402865036
301.55556462846,0.39684650575209
301.5851102333,0.38974720723533
301.61624239711,0.38397486911616
301.64925156304,0.37942239109628
301.68444440785,0.37586174114951
301.72210963,0.37296159926552
301.76248177072,0.37031422673506
301.80570527691,0.36746677138984
301.85180114922,0.36395258270754
301.9006384991,0.35931961159333
301.95191315707,0.35315479719476
302.00513513326,0.34510486907443
302.05962624874,0.33489498522802
302.11452866031,0.32234719573214
302.16882433241,0.30740117448778
302.22136481424,0.29014038658421
302.27091000846,0.27082826255911
302.31617401931,0.24996129021454
302.35587568852,0.22834850595412
302.38879110127,0.20722484981472
302.41380519778,0.18838115563681
302.42995966798,0.17420292436034
302.07620333829,0.23176301676942
302.15847683193,0.20611523988826
302.23420484567,0.17969387564104
302.30205048198,0.15260118542028
302.36088883688,0.12500583348773
302.40985784996,0.097144639112069
302.44839840381,0.069318876392105
302.47628103193,0.041894670883812
302.4936173397,0.015431091770488
302.5008551506,0.01128467588535
302.49875739493,0.03498854368394
302.48836578388,0.057198394957343
302.4709512812,0.077289459694872
302.44795421801,0.094958547332788
302.42091753142,0.10997137954932
302.39141699082,0.1221443906053
302.36099238181,0.13133962193423
302.33108343967,0.13746366256191
302.30297388237,0.14047189362939
302.2777462287,0.14038076583077
302.25624925996,0.1372914012326
302.23907906457,0.13142902126313
302.22657367221,0.12320565042733
302.21882041191,0.11331853056719
302.2156743826,0.10289796367807
302.21678585814,0.093682725332808
302.22163409341,0.08803080580631
302.22956486635,0.088272360069719
302.2398291759,0.095328003146566
302.25162078871,0.10807760868177
302.26411074891,0.1243288605128
302.27647748228,0.14192712677977
302.28793168443,0.15913650782408
302.29773572698,0.17462299710617
302.30521779967,0.18737216185825
302.30978139199,0.19663582479399
302.31091098123,0.2019116175043
302.30817492566,0.20294525128548
302.30122656553,0.19974976478722
302.28980442613,0.19264305211138
302.2737322237,0.18231219543667
302.252919125,0.16991827971596
302.22736044071,0.15724513138413
302.19713867183,0.14682318357031
302.16242460484,0.14175301248093
302.12347798661,0.14479253539553
302.08064721557,0.15696893810577
302.03436746764,0.17716481277637
301.98515672744,0.20313088681769
301.93360931075,0.23259928687606
301.88038662446,0.26373421839937
301.82620510087,0.2951546880986
301.77182144398,0.32584098792062
301.71801551979,0.3550452888773
301.66557139664,0.38222736092796
301.61525718409,0.40701004250773
301.56780442255,0.4291466891349
301.52388783867,0.44849527218182
301.48410630264,0.46499621463979
301.44896580545,0.47865269686747
301.41886522192,0.48951316331431
301.39408554093,0.49765630797668
301.37478313383,0.50317904969015
301.36098749723,0.50618801439379
301.35260375002,0.5067948800837
301.34941998837,0.50511566311017
301.35111940858,0.50127368330016
301.35729689839,0.49540559054657
301.36747957795,0.48766951029198
301.38115054821,0.47825409878941
301.39777488781,0.46738710185676
301.41682674203,0.45534187771794
301.43781618393,0.44244026499063
301.46031441609,0.42905015638394
301.48397583701,0.41557622869412
301.50855553445,0.40244260840723
301.53392089981,0.39006702929988
301.56005628748,0.37882748381971
301.58705996895,0.36902451757858
301.61513304285,0.3608447302351
301.64456043819,0.35433268270328
301.67568466283,0.34937798420936
301.70887346689,0.34572124578384
301.7444830743,0.34297775421088
301.78281904394,0.34067330180998
301.82409711978,0.33828458677176
301.86840658374,0.33527746318583
301.91567861562,0.3311390205166
301.96566198063,0.32540245476571
302.01790801004,0.31766589687878
302.07176633287,0.30760752546866
302.12639218634,0.29499971567455
302.18076542216,0.27972521653462
302.23372058451,0.26179906754039
302.28398671764,0.24140203749522
302.33023491853,0.21893621480728
302.37113113256,0.19512327690206
302.40539133398,0.17118232130749
302.43183606669,0.14913152635552
302.44944135357,0.13214825510371
302.00186115549,0.21183781384319
302.08038762354,0.18798423433521
302.15253259995,0.16378270153784
302.2169963254,0.13928573497343
302.27269181985,0.11461171374977
302.31879545105,0.089958828065136
302.35478662377,0.065629678488632
302.38047393161,0.042138701509251
302.39600587101,0.021033141402731
302.40186513921,0.014039676776576
302.39884655784,0.029643056898956
302.38801970464,0.047811078680697
302.3706783168,0.064746328783302
302.34827937271,0.079759820272256
302.32237539725,0.092546953689814
302.29454391918,0.102912481021
302.26631810825,0.11071107096566
302.2391224307,0.11582767258923
302.21421670398,0.11817325453726
302.19265124942,0.1176927531392
302.17523499352,0.11438650822177
302.16251743118,0.1083488592982
302.15478441327,0.09983266639029
302.15206683485,0.089361387605545
302.15416054541,0.077937308786914
302.16065523148,0.067415519527312
302.17096966783,0.060893248483639
302.1843906084,0.061887560220895
302.20011268329,0.071336498427968
302.21727695525,0.086805389494713
302.23500622599,0.10520356773688
302.25243571576,0.12421349242416
302.26873831276,0.14220722142127
302.28314414659,0.15797735780441
302.29495473353,0.17059098389788
302.3035523332,0.17933295556857
302.30840542246,0.18369288293112
302.30907132259,0.18337280792799
302.30519701558,0.17830790613797
302.29651907079,0.16870361330404
302.28286340045,0.15510612515502
302.26414530461,0.13854782150982
302.24036998593,0.12085283609046
302.21163344602,0.10519997700784
302.17812344524,0.096588392595963
302.14012003827,0.10018600662171
302.09799510103,0.11692416606724
302.05221024559,0.14319866424385
302.00331257349,0.17490096536579
301.95192783608,0.20917081129978
301.89875073511,0.2441760222881
301.84453229308,0.27869385582019
301.79006442889,0.31186489982415
301.73616207592,0.34306892338506
301.68364335962,0.37186056879295
301.63330850087,0.39793197499845
301.58591822157,0.42108704375731
301.54217249748,0.44122055534073
301.50269053024,0.45829936188539
301.4679927973,0.47234484873439
301.43848598979,0.48341683333984
301.41445156669,0.49159953288137
301.39603854381,0.49699037912845
301.38326099954,0.49969238850523
