l2error
0.0006183203894430075
0.00031513281439315006
0.0003046557003804341
0.0005687926610983354
0.0011695636499280098
0.0024801093559574374
0.0015842709716921742
0.00047182449004882994
0.00024218147315261865
0.0005732994476687629
0.00048185425767627294
0.0005939617606608555
0.00042919076573924976
0.0007122785308927393
0.0005516797745442211
0.0005134402329385604
0.00015381195177398318
0.0017863174852499424
0.00046959727881158887
0.0007002480822981567
0.0010516082914074783
0.0020028017819068928
0.00038504797137411544
0.0016939107153106613
0.00105861140658033
0.00021662353233608698
0.000715138695786721
0.0011628690419034772
0.0008397878209945399
0.0009385317834876104
0.00043060810567277627
0.0013859987545918242
0.0005116725931340964
0.0006533789917551344
0.000881415832914347
0.0001856457685744164
0.0013105208476763205
0.00013023366709599208
0.00151888284500697
0.00051681013787522
4.886151491773302e-
0.00145967934675554
0.00322130506505876
0.00065269614540999
0.00090565149002342
0.011998030363012996
0.00172482961399477
0.00814709663479354
0.00106699758206230
0.00098731994057100
0.00444282618703061
0.00449629775447601
0.00132091487401975
0.00450876709096194
0.00179141426485217
0.010996130198897936
0.00027840067583499
0.00039411559492492
0.00153263430337879
0.005986536779903415
0.001936200332505432
0.00115491708844850
0.009017710804415113
0.00221946076557828
0.007677715695900901
0.00037850379053105
0.00024378898844825
0.00144422768915079
0.00019160821391303
0.009463951412202293
0.001707714011530348
0.00613848331400484
0.015208431887830474
0.002435591844646813
0.004656097696630657
0.015760722049044797
0.009451338195770338
0.00041603282055812
0.00039079860784553
0.00031512144006310
0.00178612394676126
0.00138977179586526
0.00138831348975234
0.00070426172150619
0.00588496066404157
0.01087780084733199
0.00115516993602150
0.00182441502097275
0.00093793268808103
0.0006539791112933185
