x,y,z
6.2486718957443754,0.019,-2.3214068068732527
6.1775601589155098,0.018999999999707834,-2.2369821716118508
6.1064484220866433,0.018999999999415668,-2.1525575363504483
6.0353366852577768,0.018999999999123503,-2.0681329010890459
5.9642249484289103,0.018999999998831337,-1.9837082658276437
5.8931132116000438,0.018999999998539172,-1.8992836305662413
5.8220014747711772,0.018999999998247006,-1.8148589953048389
5.7508897379423107,0.01899999999795484,-1.7304343600434364
5.6797780011134442,0.018999999997662675,-1.646009724782034
5.6086662642845777,0.018999999997370509,-1.5615850895206316
5.5962681504063054,0.019,-1.5531419400921103
5.5790167233623604,0.43907813853170791,-1.55314194009
5.5273688030038723,0.87544921433107037,-1.55314194009
5.4416428159382226,1.3064228546076768,-1.55314194009
5.322367291382454,1.7293419635559435,-1.55314194009
5.1775485878238747,2.1240453931157797,-1.55314194009
5.1890029514691181,2.1287899458888049,-1.5615850895200001
5.2547016296478031,2.1560032294200644,-1.6460097247800001
5.3204003078264872,2.1832165129513239,-1.7304343600400001
5.3860989860051358,2.2104297964826762,-1.8148589953000001
5.4517976641838208,2.2376430800139357,-1.89928363057
5.5174963423625059,2.2648563635451953,-1.98370826583
5.5831950205411909,2.2920696470764548,-2.0681329010899998
5.6488936987198768,2.3192829306077143,-2.1525575363499998
5.7145923768985618,2.3464962141389738,-2.2369821716099998
5.780291055068008,2.3737094976664066,-2.3214068068699998
