x,y,z
4.556576575107955,1.0939372498054427,3.56801451352
5.264892358244019,1.2639888240576098,3.11711374267
5.754469876907076,1.381525987211759,2.63705330512
6.1703935875589515,1.4813804355370581,2.10050496948
6.517401807214033,1.5646897383024505,1.48503232951
6.762613780533143,1.6235599245684889,0.777683626293
6.853898979291652,1.6454755618088135,-1.8999514242e-15
6.762613780533143,1.6235599245684889,-0.777683626293
6.517401807214033,1.5646897383024505,-1.48503232951
6.1703935875589515,1.4813804355370581,-2.10050496948
5.754469876907076,1.381525987211759,-2.63705330512
5.264892358244019,1.2639888240576098,-3.11711374267
4.556576575107955,1.0939372498054427,-3.56801451352
