x,y,z
4.406481628772552,1.5943677262866425,-3.00510065545
4.8884984421764495,1.7687726405839428,-2.63295814015
5.278539465633948,1.9098985710015106,-2.2143995033
5.615005235792813,2.0316397264482213,-1.74634357268
5.890977165089769,2.1314928007374907,-1.22022349765
6.080697593678434,2.20013807237188,-0.632391800993
6.14982212734618,2.225148939285483,1.08704059906e-15
6.080697593678434,2.20013807237188,0.632391800993
5.890977165089769,2.1314928007374907,1.22022349765
5.615005235792813,2.0316397264482213,1.74634357268
5.278539465633948,1.9098985710015106,2.2143995033
4.8884984421764495,1.7687726405839428,2.63295814015
4.406481628772552,1.5943677262866425,3.00510065545
