x,y,z
6.1849153220220012,2.5413103567039452,1.63322566941
6.1033104063119783,2.5075084938606644,1.5700412028399999
6.0217054906019545,2.4737066310173832,1.5068567362800001
5.9401005748919697,2.4399047681740096,1.44367226972
5.8584956591911856,2.4061029053345551,1.3804878031500001
5.7768907434811627,2.3723010424912743,1.31730333659
5.6952858277711389,2.3384991796479926,1.2541188700200001
5.6136809120611542,2.3046973168046194,1.19093440346
5.5320759963511312,2.2708954539613386,1.1277499368899999
5.4504710806411083,2.2370935911180574,1.06456547033
5.4378800471173721,2.2318782142674762,1.0582992338899999
5.5903567013055131,1.8164170012217793,1.0582992338899999
5.7156379326631619,1.3722032622250115,1.0582992338899999
5.8056803555234611,0.91952943381273822,1.0582992338899999
5.8599288284073321,0.46118640066644373,1.0582992338899999
5.878048891439323,0.019,1.0582992338926351
5.8916773279205756,0.018999999999294609,1.0645654703292675
5.9800058521896409,0.018999999999372987,1.127749936893629
6.0683343764587061,0.018999999999451365,1.1909344034579905
6.1566629007277713,0.018999999999529744,1.254118870022352
6.2449914249968366,0.018999999999608122,1.3173033365867135
6.3333199492659018,0.0189999999996865,1.380487803151075
6.421648473534967,0.018999999999764879,1.4436722697154365
6.5099769978040323,0.018999999999843257,1.506856736279798
6.5983055220730975,0.018999999999921635,1.5700412028441595
6.6866340463421636,0.019,1.6332256694085205
