x,y,z
4.533208491161186,1.1870592095588808,-3.14222952673
5.07402039395425,1.328675407247844,-2.75302931381
5.496729395261853,1.4393653554256067,-2.31963007733
5.86033470395181,1.5345784988683768,-1.83443977956
6.1600330441216435,1.6130570589173507,-1.28593641038
6.367642500546084,1.6674213613139117,-0.668360967444
6.443739424188779,1.6873479881622662,5.65205133308e-16
6.367642500546084,1.6674213613139117,0.668360967444
6.1600330441216435,1.6130570589173507,1.28593641038
5.86033470395181,1.5345784988683768,1.83443977956
5.496729395261853,1.4393653554256067,2.31963007733
5.07402039395425,1.328675407247844,2.75302931381
4.533208491161186,1.1870592095588808,3.14222952673
