x,y,z
4.456700842804709,1.4480698840450434,2.78519816183
4.881859915565366,1.5862124408171003,2.4372040591
5.241889539144326,1.7031931567452236,2.04238150244
5.553290634706466,1.8043735061218682,1.6025919446
5.80635062577059,1.8865976815471255,1.11339212764
5.977971754452344,1.9423607665455496,0.574137650803
6.0398429161549245,1.9624639256115288,2.0366331219e-15
5.977971754452344,1.9423607665455496,-0.574137650803
5.80635062577059,1.8865976815471255,-1.11339212764
5.553290634706466,1.8043735061218682,-1.6025919446
5.241889539144326,1.7031931567452236,-2.04238150244
4.881859915565366,1.5862124408171003,-2.4372040591
4.456700842804709,1.4480698840450434,-2.78519816183
