x,y,z
6.2284675845155295,0.019,2.3476925025343691
6.1581085532955502,0.01899999999992261,2.262523995314953
6.0877495220755682,0.018999999999845217,2.1773554880955368
6.0173904908555862,0.018999999999767824,2.0921869808761206
5.9470314596356042,0.018999999999690431,2.0070184736567045
5.8766724284156222,0.018999999999613038,1.9218499664372881
5.8063133971956402,0.018999999999535645,1.836681459217872
5.7359543659756582,0.018999999999458252,1.7515129519984558
5.6655953347556762,0.018999999999380859,1.6663444447790396
5.5952363035356942,0.018999999999303466,1.5811759375596235
5.5828903808068091,0.019,1.5726566540255167
5.5656801929614321,0.43802853082603643,1.57265665403
5.5141557359467841,0.87335647010026285,1.57265665403
5.4286346751771717,1.3032998763158241,1.57265665403
5.3096442764308796,1.7252080054027108,1.57265665403
5.1651891402997823,2.1189259423278646,1.57265665403
5.1765952856197286,2.1236505224145401,1.5811759375600001
5.2415985544912518,2.1505757579795892,1.66634444478
5.3066018233627741,2.1775009935446379,1.7515129519999999
5.37160509223426,2.2044262291097798,1.83668145922
5.4366083611057832,2.2313514646748289,1.9218499664399999
5.5016116299773055,2.258276700239878,2.0070184736600001
5.5666148988488295,2.2852019358049276,2.0921869808800002
5.6316181677203145,2.3121271713700691,2.1773554880999999
5.6966214365918377,2.3390524069351182,2.26252399531
5.76162470546336,2.3659776425001673,2.3476925025300002
