x,y,z
4.388048543354319,1.6444204974703012,-3.14222952673
4.911542860217718,1.8405999099025383,-2.75302931381
5.320716102760431,1.9939375178177146,-2.31963007733
5.67267823912892,2.125835272744408,-1.83443977956
5.962779801320931,2.234550787284279,-1.28593641038
6.163741300141492,2.309861077176895,-0.668360967444
6.237401489297835,2.337465221410823,5.65205133308e-16
6.163741300141492,2.309861077176895,0.668360967444
5.962779801320931,2.234550787284279,1.28593641038
5.67267823912892,2.125835272744408,1.83443977956
5.320716102760431,1.9939375178177146,2.31963007733
4.911542860217718,1.8405999099025383,2.75302931381
4.388048543354319,1.6444204974703012,3.14222952673
