time, massflow
0.0, 2.427
32.852292020373525, 0.39854368932038836
34.38030560271646, 0.37718446601941746
38.20033955857387, 0.33980582524271846
42.78438030560274, 0.2970873786407767
48.13242784380306, 0.25728155339805825
58.06451612903227, 0.2004854368932039
70.2886247877759, 0.16067961165048544
74.87266553480477, 0.1533980582524272
81.74872665534808, 0.14660194174757285
84.80475382003398, 0.14951456310679612
89.38879456706282, 0.1480582524271845
94.73684210526316, 0.1470873786407767
103.9049235993209, 0.14563106796116504
113.83701188455008, 0.14417475728155338
120.71307300509339, 0.14320388349514568
124.53310696095078, 0.14320388349514568
128.35314091680817, 0.14660194174757285
138.28522920203739, 0.14466019417475728
153.56536502546692, 0.14320388349514568
174.19354838709677, 0.14029126213592236
196.34974533106958, 0.13689320388349518
220.03395585738542, 0.13349514563106796
249.06621392190152, 0.13009708737864079
289.55857385398986, 0.1266990291262136
338.4550084889644, 0.12378640776699029
392.6994906621393, 0.12184466019417478
421.7317487266553, 0.12087378640776703
469.100169779287, 0.11990291262135921
537.86078098472, 0.11941747572815536
589.049235993209, 0.11893203883495146
607.3853989813243, 0.11893203883495146
615.0254668930392, 0.11893203883495146
619.609507640068, 0.12135922330097088
623.4295415959255, 0.12378640776699029
628.0135823429544, 0.1262135922330097
633.3616298811546, 0.12961165048543694
637.9456706281835, 0.1320388349514563
642.5297113752124, 0.13446601941747577
646.3497453310697, 0.13737864077669903
650.1697792869271, 0.13980582524271845
659.3378607809849, 0.13980582524271845
682.2580645161291, 0.14029126213592236
710.5263157894739, 0.13980582524271845
749.4906621392192, 0.13980582524271845
789.219015280136, 0.13980582524271845
798.3870967741937, 0.1407766990291262
826.6553480475383, 0.1412621359223301
867.9117147707981, 0.1412621359223301
900.0000000000001, 0.1412621359223301

