time,TTC-31,mass_flow_PP,mass_flux_PP,post_func,report_pressure_outlet
-1,616.4,0,2840.8492348318,386582.14285715,200000
-0.9,711.19286948936,2.427,2840.8492348318,386582.14285715,200000
-0.8,753.26874145792,2.427,2840.8492348318,386582.14285715,200000
-0.7,766.35604605198,2.427,2840.8492348318,386582.14285715,200000
-0.6,769.42421450625,2.427,2840.8492348318,386582.14285715,200000
-0.5,769.99440660071,2.427,2840.8492348318,386582.14285715,200000
-0.4,770.08161135797,2.427,2840.8492348318,386582.14285715,200000
-0.3,770.09255877763,2.427,2840.8492348318,386582.14285715,200000
-0.2,770.09344950804,2.427,2840.8492348318,386582.14285715,200000
-0.1,770.09362625863,2.427,2840.8492348318,386582.14285715,200000
-1.3877787807814e-16,770.09382313335,2.427,2840.8492348318,386582.14285715,200000
0.1,769.92241813137,2.420825525752,2833.6218963716,385898.29195511,200000
0.238,769.85117797078,2.4123047512897,2823.6481692965,384954.57771031,200000
0.42844,769.84560798503,2.4005460825318,2809.8844259329,383652.25205246,200000
0.6912472,769.85883532463,2.3843191196459,2790.890460091,381855.04264468,200000
1.053921136,769.88892825461,2.3619259108633,2764.6787872293,379374.8936619,200000
1.55441116768,769.92876892813,2.3310232827434,2728.5066786801,375952.2880657,200000
2.2450874113984,769.97113655301,2.2883776559379,2678.5891688823,371229.09234289,200000
3.1982206277298,770.04168309441,2.2295266909462,2609.7030053612,364711.08224545,200000
4.5135444662671,769.2233144905,2.1483123592578,2514.6400997022,353494.64739885,200000
5,771.63959144711,2.1182762875994,2479.4823118208,346868.14789993,200000
5.9729110674658,768.24244786377,2.0582041442827,2409.1667360582,333615.1489021,200000
7.9187332023973,760.64697277817,1.9380598576492,2268.5355845328,308095.79146112,200000
9.9187332023973,759.7124065231,1.814570372689,2123.9888153284,288928.58630677,200000
11.918733202397,759.44843062371,1.6910808877287,1979.442046124,270365.41816243,200000
13.918733202397,759.71846999881,1.5675914027685,1834.8952769196,252796.31605979,200000
15.918733202397,760.6376748051,1.4441019178083,1690.3485077152,236298.67258706,200000
17.918733202397,763.22220090903,1.320612432848,1545.8017385108,222489.76056891,200000
19.918733202397,766.95260520908,1.1971229478878,1401.2549693064,209332.76132381,200000
21.918733202397,773.64964183234,1.0736334629276,1256.708200102,198920.55975056,200000
23.918733202397,781.94085911672,0.95014397796732,1112.1614308976,188508.35817731,200000
25.918733202397,793.07417367144,0.82665449300708,967.61466169323,178965.4259383,200000
27.918733202397,807.79422169957,0.70316500804685,823.06789248883,169712.15082218,200000
29.918733202397,827.25339433678,0.57967552308661,678.52112328444,160458.87570606,200000
31.918733202397,857.47532085119,0.45618603812637,533.97435408005,153461.98925923,200000
33.918733202397,902.68682545802,0.3836365212118,449.05377739517,146560.67080542,200000
35.918733202397,938.53522954911,0.36213110961633,423.88128787076,139859.9399512,200000
37.918733202397,946.556454869,0.34256131457857,400.97447400227,134147.86010887,200000
39.918733202397,949.65369210978,0.32379220076471,379.00487259454,128435.78026655,200000
41.918733202397,951.79705827091,0.30515430072876,357.18885938646,122723.70042421,200000
43.918733202397,953.99702785091,0.28864432482518,337.86362147432,117011.62058189,200000
45.918733202397,955.51385323329,0.2737582098614,320.43914339254,111673.52892404,200000
47.918733202397,958.01013626451,0.25887209489761,303.01466531075,107273.92781281,200000
49.918733202397,960.9634124187,0.24706666159017,289.19618316065,102874.32670158,200000
51.918733202397,961.17893686692,0.23562976838629,275.8090841466,98474.725590352,200000
53.918733202397,960.74822422687,0.22419287518241,262.42198513255,94187.878403689,200000
55.918733202397,963.35163100758,0.21275598197852,249.03488611849,90928.340287421,200000
57.918733202397,966.91941107126,0.20131908877464,235.64778710444,87668.802171155,200000
59.918733202397,971.02604309092,0.19444748002903,227.60443957786,84409.264054887,200000
61.918733202397,970.62980161128,0.18793480473238,219.98123041708,81381.349389578,200000
63.918733202397,969.08817375261,0.18142212943572,212.3580212563,78501.192600891,200000
65.918733202397,967.2448340473,0.17490945413907,204.73481209552,75621.035812203,200000
67.918733202397,965.25613625293,0.16839677884241,197.11160293474,72740.879023517,200000
69.918733202397,964.67144502982,0.16188410354575,189.48839377396,70261.408249125,200000
71.918733202397,966.53409311605,0.15809025389371,185.04762126424,68325.190620399,200000
73.918733202397,965.3208945133,0.15491333911485,181.32898264923,66388.972991673,200000
75.918733202397,962.11017576073,0.15236415270443,178.34511191849,64452.755362946,200000
77.918733202397,958.23307881688,0.15038740573092,176.03129233581,62741.115177321,200000
79.918733202397,956.10914042591,0.14841065875741,173.71747275314,61746.773348345,200000
81.918733202397,954.53709342038,0.14676397064112,171.78999328253,60752.431519369,200000
83.918733202397,952.58336190104,0.14867011950843,174.02117645154,59758.089690393,200000
85.918733202397,945.31066239767,0.14916066135048,174.59536492152,58763.747861417,200000
87.918733202397,938.38676751137,0.14852527839471,173.85163719851,57769.406032441,200000
89.918733202397,933.33602461467,0.1479620484339,173.19236591578,56775.064203465,200000
91.918733202397,928.76888698438,0.14759897245917,172.76737864549,55780.722374489,200000
93.918733202397,924.00721558639,0.14723589648445,172.3423913752,54786.380545514,200000
95.918733202397,919.14486327241,0.1468996402761,171.94879714686,53792.038716538,200000
97.918733202397,914.20754317311,0.14658194879822,171.57693328536,52797.696887562,200000
99.918733202397,909.20807933559,0.14626425732033,171.20506942386,51803.355058586,200000
100.0187332024,909.01769616618,0.14624837274644,171.18647623079,51753.637967138,200000
100.2187332024,908.61243460458,0.14621660359865,171.14928984464,51654.203784241,200000
100.6187332024,907.71163435072,0.14615306530307,171.07491707233,51455.335418446,200000
101.4187332024,905.76495160507,0.14602598871192,170.92617152773,51057.598686852,200000
103.0187332024,901.60596742129,0.14577183552961,170.62868043853,50262.125223672,200000
106.2187332024,895.4556364913,0.14529180138008,170.06679142066,49200.41656927,200000
110,889.25847975355,0.14473736619368,169.4178145871,47995.892671075,200000
117.56253359521,877.48926809734,0.14364872772682,168.14354274714,45777.854896027,200000
132.68760078562,858.15985936932,0.14575454423277,170.60844064974,42140.764555384,200000
152.68760078562,832.22928880879,0.14328754096072,167.72076683115,38140.794357101,200000
172.68760078562,815.94997756317,0.14050389623331,164.46245822221,34769.610607327,200000
192.68760078562,804.19955830179,0.13745486076557,160.89350475064,32165.820678857,200000
212.68760078562,795.28142049375,0.13454915342454,157.49231955227,30053.027030176,200000
232.68760078562,787.59242786781,0.13201410952027,154.52500289149,28214.232769409,200000
252.68760078562,781.06701255789,0.12979318601211,151.92537007371,26682.243351157,200000
272.68760078562,775.518808991,0.12811481594026,149.96080627709,25393.947066838,200000
292.68760078562,770.36813259156,0.12651264190304,148.08543137487,24287.279367123,200000
312.68760078562,765.98663574645,0.12532129886097,146.69094189424,23332.58787935,200000
332.68760078562,762.24538676856,0.1241299558189,145.29645241361,22558.943969014,200000
