T,id,x,y,z
300,0,0,0.5,0
304.23668371563,0.10526315789474,0.10526315789474,0.5,0
308.21432027273,0.21052631578947,0.21052631578947,0.5,0
309.86053240317,0.31578947368421,0.31578947368421,0.5,0
311.28184733603,0.42105263157895,0.42105263157895,0.5,0
311.80357347859,0.52631578947368,0.52631578947368,0.5,0
312.2101325257,0.63157894736842,0.63157894736842,0.5,0
312.34796835011,0.73684210526316,0.73684210526316,0.5,0
312.44526566687,0.84210526315789,0.84210526315789,0.5,0
312.48175522218,0.94736842105263,0.94736842105263,0.5,0
312.51824477748,1.0526315789474,1.0526315789474,0.5,0
312.55473433278,1.1578947368421,1.1578947368421,0.5,0
312.65203164954,1.2631578947368,1.2631578947368,0.5,0
312.78986747393,1.3684210526316,1.3684210526316,0.5,0
313.19642652104,1.4736842105263,1.4736842105263,0.5,0
313.7181526636,1.5789473684211,1.5789473684211,0.5,0
315.13946759647,1.6842105263158,1.6842105263158,0.5,0
316.78567972693,1.7894736842105,1.7894736842105,0.5,0
320.7633162842,1.8947368421053,1.8947368421053,0.5,0
325,2,2,0.5,0
