time,J_out,P_in,P_out,TK_out,kg_out,kg_per_s
954.73673629761,0,11.714421066834,9.664859042153,473.00089129515,0,0
1000,0,11.716644781527,9.664859896843,473.0009126709,0,0
1054.7367362976,0,11.719077313589,9.6648609018439,473.00093780395,0,0
1100,0,11.720947001448,9.6648617146398,473.00095812902,0,0
1154.7367362976,0,11.723033957861,9.6648626728157,473.00098208776,0,0
1200,0,11.724661843694,9.6648634492489,473.00100150092,0,0
1254.7367362976,0,11.726508497274,9.6648643665042,473.00102443349,0,0
1300,0,11.72796866589,9.6648651109922,473.00104304557,0,0
1354.7367362976,0,11.72965877442,9.6648659920913,473.00106507149,0,0
1400,0,11.731023551842,9.6648667082273,473.00108297264,0,0
1454.7367362976,0,11.732652789179,9.6648675570797,473.00110418998,0,0
1500,0,11.734004540731,9.6648682478326,473.00112145467,0,0
1554.7367362976,0,11.735664461112,9.6648690676924,473.00114194507,0,0
1600,0,11.737065409419,9.6648697355481,473.00115863566,0,0
1654.7367362976,0,11.738802186525,9.6648705291584,473.00117846792,0,0
1700,0,11.740269251707,9.664871176223,473.00119463723,0,0
1754.7367362976,0,11.74207745996,9.6648719459206,473.00121386997,0,0
1800,0,11.743593464631,9.6648725739967,473.00122956323,0,0
1854.7367362976,0,11.745443768689,9.6648733217921,473.00124824687,0,0
1900,0,11.746983714068,9.6648739324365,473.00126350312,0,0
1954.7367362976,0,11.748852789028,9.6648746600739,473.00128168141,0,0
2000,0,11.75040622528,9.6648752546421,473.00129653465,0,0
2054.7367362976,0,11.752299115806,9.6648759636462,473.00131424583,0,0
2100,0,11.753882893236,9.6648765433271,473.00132872588,0,0
2154.7367362976,0,11.755833273165,9.66487723504,473.00134600361,0,0
2200,0,11.757479323167,9.664877800883,473.00136013678,0,0
2254.7367362976,0,11.759521868421,9.6648784764931,473.00137701087,0,0
2300,0,11.761251651639,9.66487902943,473.00139082053,0,0
2354.7367362976,0,11.763397727384,9.664879689996,473.00140731752,0,0
2400,0,11.765210226072,9.6648802308586,473.00142082454,0,0
2454.7367362976,0,11.767445626259,9.664880877328,473.0014369682,0,0
2500,0,11.769322146272,9.6648814068627,473.00145019129,0,0
2554.7367362976,0,11.771618136141,9.6648820400878,473.00146600299,0,0
2600,0,11.773532696123,9.6648825589671,473.00147895901,0,0
2654.7367362976,0,11.775857552291,9.6648831797175,473.00149445805,0,0
2700,0,11.777784821867,9.66488368855,473.00150716226,0,0
2754.7367362976,0,11.780110553506,9.6648842975239,473.00152236615,0,0
2800,0,11.782029512571,9.6648847968625,473.00153483243,0,0
2854.7367362976,0,11.784333992548,9.6648853946952,473.00154975709,0,0
2900,0,11.786228464088,9.6648858850438,473.00156199806,0,0
2954.7367362976,0,11.788494871419,9.6648864723155,473.00157665806,0,0
3000,0,11.790352533389,9.6648869541351,473.00158868528,0,0
3054.7367362976,0,11.792567820608,9.6648875313776,473.00160309393,0,0
3100,0,11.794378893565,9.6648880050911,473.00161491801,0,0
3154.7367362976,0,11.796532384235,9.6648885727927,473.00162908757,0,0
3200,0,11.79828869214,9.6648890387892,473.00164071826,0,0
3254.7367362976,0,11.800371332616,9.6648895974001,473.00165466001,0,0
3300,0,11.802065931441,9.6648900560386,473.00166610632,0,0
3354.7367362976,0,11.804070110845,9.6648906059747,473.00167983069,0,0
3400,0,11.805697259781,9.6648910575871,473.00169110093,0,0
3454.7367362976,0,11.80761685321,9.6648915992334,473.00170461757,0,0
3500,0,11.809172066937,9.6648920441275,473.00171571947,0,0
3554.7367362976,0,11.811002507259,9.6648925778415,473.00172903734,0,0
3600,0,11.812482619269,9.6648930163033,473.00173997806,0,0
3654.7367362976,0,11.814220977687,9.6648935424174,473.00175310551,0,0
3700,0,11.815624210718,9.6648939747131,473.00176389172,0,0
3754.7367362976,0,11.817269276332,9.6648944935373,473.00177683651,0,0
3800,0,11.818595285144,9.6648949199153,473.00178747445,0,0
3854.7367362976,0,11.820147553995,9.664895431739,473.00180024383,0,0
3900,0,11.82139736507,9.6648958524314,473.00181073931,0,0
3954.7367362976,0,11.822858899095,9.6648963575254,473.00182334007,0,0
4000,0,11.824034756519,9.6648967727495,473.00183369855,0,0
4054.7367362976,0,11.825408963117,9.6648972713675,473.00184613706,0,0
4100,0,11.826514130871,9.6648976813273,473.00185636363,0,0
4154.7367362976,0,11.827805509146,9.6648981737075,473.00186864586,0,0
4200,0,11.828844053451,9.6648985785945,473.00187874534,0,0
4254.7367362976,0,11.830057929538,9.664899064961,473.0018908769,0,0
4300,0,11.831034508195,9.6648994649553,473.0019008538,0,0
4354.7367362976,0,11.832176813764,9.6648999455188,473.00191283997,0,0
4400,0,11.833096525705,9.6649003407903,473.00192269856,0,0
4454.7367362976,0,11.834173670396,9.6649008157497,473.00193454433,0,0
4500,0,11.835041985351,9.6649012064585,473.0019442886,0,0
4554.7367362976,0,11.836060811079,9.6649016760016,473.00195599868,0,0
4600,0,11.836883550032,9.664902062299,473.00196563245,0,0
4654.7367362976,0,11.83785131345,9.6649025266033,473.00197721128,0,0
4700,0,11.838634623888,9.6649029086325,473.00198673812,0,0
4754.7367362976,0,11.839558927284,9.664903367866,473.00199818992,0,0
4800,0,11.840309191927,9.6649037457626,473.00200761323,0,0
4854.7367362976,0,11.841197834798,9.6649042000845,473.002018942,0,0
4900,0,11.841921542324,9.664904573977,473.002028265,0,0
4954.7367362976,0,11.842782397043,9.6649050235383,473.00203947451,0,0
5000,0,11.843486075307,9.6649053935488,473.00204870026,0,0
5054.7367362976,0,11.844327041783,9.6649058384931,473.00205979412,0,0
5100,0,11.845017217156,9.6649062047375,473.00206892553,0,0
5154.7367362976,0,11.845846111957,9.6649066452016,473.00207990716,0,0
5200,0,11.846529152402,9.6649070077911,473.00208894702,0,0
5254.7367362976,0,11.847353420424,9.6649074439148,473.00209981992,0,0
5300,0,11.848035245071,9.6649078029871,473.00210877168,0,0
5354.7367362976,0,11.848861581551,9.6649082352813,473.00211954867,0,0
5400,0,11.849547360859,9.6649085922438,473.00212844764,0,0
5454.7367362976,0,11.850381415525,9.6649090400373,473.00213961363,0,0
5500,0,11.851075392675,9.6649094724452,473.00215040545,0,0
5554.7367362976,0,11.851921667348,9.6649120453764,473.00221488826,0,0
5600,0,11.852627151877,9.6649273673811,473.00259953792,0,0
5654.7367362976,0,11.85348909258,9.6657817555164,473.02454244436,0,0
5700,0,11.854208592384,9.6763308999032,473.37565959582,0,0
5754.7367362976,0,11.855088807966,9.7792563294246,476.62248831148,0,0
5800,0,11.855824240869,9.8933197384609,478.37957913511,0,0
5854.7367362976,0,11.856724797193,10.010993056762,479.51022454297,0,0
5900,0,11.857477762857,10.091806033996,480.0684481968,0,0
5954.7367362976,0,11.858400568373,10.173583456273,480.53478565626,0,0
6000,0,11.859172718602,10.23238755601,480.82102809775,0,0
6054.7367362976,0,11.860120065398,10.294599565672,481.09282421427,0,0
6100,0,11.860913618554,10.341101588214,481.27668144432,0,0
6154.7367362976,0,11.861888875557,10.39203908818,481.46321642879,0,0
6200,0,11.862707207173,10.43110764391,481.5958590742,0,0
6254.7367362976,0,11.863715476831,10.474877062314,481.73510958283,0,0
6300,0,11.864563572975,10.508990246709,481.83661023855,0,0
6354.7367362976,0,11.86561203372,10.547747150376,481.94474425057,0,0
6400,0,11.866496606152,10.57825134286,482.02433086998,0,0
6427.3683681488,0,11.867038474368,10.596150512806,482.06880657173,0,0
6430.7894141674,0,11.867106340702,10.598378822869,482.07423963047,0,0
6432.4999371767,0,11.867140303617,10.599490723102,482.07694157394,0,0
6434.210460186,4631.6962714473,11.867174295212,10.600000178835,482.0716867206,0.0051692096250665,0.0030220053147261
6435.0657216907,4430.004915997,11.867191298294,10.600000342115,482.06498096715,0.004944277805551,0.0057810129167145
6436.3486139476,10659.187372058,11.867216818831,10.60000054886,482.04873369598,0.011897565132009,0.009274017414417
6438.2729523331,24310.634366721,11.867255135207,10.60000083479,482.01276756407,0.027139917358346,0.014103505684536
6441.1594599113,53984.691044321,11.867312689633,10.600001236618,481.9392122179,0.060289666865513,0.020886716986633
6445.4892212786,118093.40925598,11.867399201294,10.60000180555,481.80292828024,0.13197587789022,0.030481097385002
6451.9838633295,255966.96970348,11.867529376665,10.600002614082,481.57802353012,0.28638000174913,0.044094809152387
6461.7258264059,551375.04489176,11.867725570345,10.600003765245,481.23112767901,0.61796267745863,0.063433075306487
6476.3387710205,1181843.3881417,11.868022005346,10.600005406724,480.66802561937,1.3283270134603,0.090900708138758
6498.2581879424,2519788.4452809,11.868471669176,10.600007751986,479.67209470431,2.8463686052547,0.12985603656315
6500,204946.81348171,11.868507442958,10.600007939992,479.59242198348,0.23160245714958,0.13296638758718
6521.9194169219,3283425.068059,11.868962834307,10.600010210769,478.44220220659,3.7321663411524,0.17026759217402
6554.7985423048,6395729.2616079,11.869658402157,10.600013498772,476.42277462732,7.3451165520337,0.22339756506604
6600,11310597.53312,11.870639960576,10.600017877937,473.18140157404,13.208448002803,0.29221287711257
6632.8791253829,9460455.8662483,11.871368463454,10.600021042122,470.6374405289,11.195477146783,0.34050410454704
6682.1978134572,16658612.396471,11.872494954118,10.600025684018,466.4654579258,20.153912402279,0.40864656358895
6700,6317590.4483799,11.872906470002,10.600027379407,464.93894490763,7.705926704654,0.43286405780066
6749.3186880743,19570705.371835,11.874082533284,10.600031966938,460.48628648601,24.455907160947,0.49587505499138
6800,22011878.971011,11.875331438316,10.600036660439,455.81457560416,28.228779095348,0.55698595838902
6849.3186880743,22984486.681346,11.876586413962,10.600041227309,451.2620508207,30.247052465646,0.61329799406013
6900,25051722.492863,11.87791895198,10.600045927728,446.6421279565,33.863084440823,0.66815721918303
6949.3186880743,25559260.938706,11.879257216364,10.600050525195,442.25472458105,35.460998095864,0.71901746539648
7000,27356113.794744,11.880676848709,10.600055281097,437.89550416825,38.972973056088,0.76898114068602
7049.3186880743,27533367.902463,11.882100892947,10.600059953308,433.8240607701,40.231627222195,0.81574812293432
7100,29155868.523736,11.88360934463,10.600064805858,429.83508727243,43.697650446802,0.86220440605139
7149.3186880743,29113485.744608,11.885120138953,10.600069588748,426.15281110044,44.6923154153,0.9061943283643
7200,30642284.227086,11.886717743482,10.600074570337,422.58379076559,48.169091074718,0.95043102170159
7249.3186880743,30465202.059127,11.888315057362,10.600079490358,419.31955873723,48.964448234486,0.99281733043504
7300,31964203.078214,11.890001063436,10.600084622245,416.1838763679,52.502912375593,1.0359422513088
7349.3186880743,31714120.517632,11.891683737525,10.600089694239,413.33696402435,53.150924278646,1.0777035309328
7400,33231556.011519,11.893456557046,10.600094986572,410.62113395837,56.793771906604,1.1206057962719
7449.3186880743,32950395.007177,11.895222713753,10.600100215936,408.1718693279,57.332999310124,1.162500495223
7500,34520771.783699,11.89708010673,10.600105667802,405.84918295457,61.113769636853,1.2058442710885
7549.3186880743,34234293.498569,11.898927302661,10.600111049716,403.76496833941,61.569953755341,1.248410210397
7600,35880345.899516,11.900866508229,10.600116654189,401.7970025883,65.512707413635,1.2926403229198
7649.3186880743,35601691.398016,11.902791841053,10.600122178219,400.0371248959,65.900352488384,1.3362146290084
7700,37336781.023712,11.904809669487,10.600127922074,398.38034192296,70.020767679425,1.3815894857276
7749.3186880743,37069933.091162,11.906809854294,10.600133575119,396.90129542548,70.345567640706,1.4263470985831
7800,38900359.541319,11.908902755245,10.600139445353,395.50915018143,74.652497947163,1.4729787985088
7849.3186880743,38643090.44345,11.910974184101,10.600145214397,394.26578917455,74.913671511759,1.5189712954022
7900,40570250.704347,11.913138303128,10.600151197858,393.09447767768,79.410838639535,1.5668662791515
7949.3186880743,40316885.286363,11.9152770978,10.600157072534,392.04659328662,79.603867997627,1.6140710774321
8000,42339279.728996,11.917508329807,10.600163157701,391.05679661571,84.291836251006,1.6631739204893
8049.3186880743,42082328.222358,11.919710393978,10.600169127477,390.16841289415,84.409771191366,1.7115169621746
8100,44197130.444399,11.922004437527,10.600175307595,389.32605162159,89.287598768426,1.7617460041154
8149.3186880743,43928943.228433,11.924265510422,10.600181365183,388.5668656764,89.323076400225,1.8111405612748
8200,46132766.615099,11.926617923453,10.600187631619,387.84377642788,94.388856949101,1.8623996373156
8249.3186880743,45846084.048431,11.928933634206,10.600193771624,387.1891348995,94.33445232062,1.9127526705191
8300,48135796.860658,11.93133988934,10.60020012137,386.56268181745,99.586377698952,1.9649526406292
8349.3186880743,47824230.058152,11.933705809626,10.600206339717,385.9928789178,99.435267794375,2.0161782820453
8400,50197031.973834,11.93616134626,10.600212766914,385.44506092809,104.87152016757,2.0692345202373
8449.3186880743,49855205.99623,11.938573038489,10.600219058848,384.94460636842,104.61769290028,2.1212586341037
8500,52308824.641572,11.941073309062,10.600225560217,384.46139737632,110.23677271836,2.1750970629958
8549.3186880743,51932088.188613,11.943526367951,10.600231922787,384.01822068073,109.87457652783,2.2278487287071
8600,54464718.588631,11.946066876779,10.600238495324,383.58868312772,115.67520864916,2.2824035971828
8649.3186880743,54049279.096543,11.948556963356,10.60024492549,383.19335642511,115.19976856448,2.3358238643924
8700,56659493.367917,11.951133297528,10.600251564829,382.80893106792,121.18081925882,2.3910355642821
8749.3186880743,56202079.601198,11.953656165456,10.600258057221,382.45405765518,120.5875203806,2.4450674802811
8800,58888732.465006,11.956264018067,10.600264758359,382.10798445652,126.74788919468,2.5008801938769
8849.3186880743,58386613.556772,11.958815532788,10.600271308996,381.7877035889,126.03257559303,2.5554729964259
8900,61148869.869049,11.961450719121,10.600278067905,381.47463524158,132.37134729469,2.6118374261652
8949.3186880743,60599686.350591,11.964026870578,10.600284672453,381.18430658713,131.53011755073,2.6669427490157
9000,63436815.573201,11.966685338423,10.600291484272,380.89999530477,138.04620857771,2.7238089017919
9049.3186880743,62838499.117645,11.969282248852,10.600298137803,380.63592783365,137.07534574934,2.7793794016342
9123.2967201858,96761331.66692,11.97319155342,10.600308133353,380.2643847562,211.79583475856,2.8629557817851
9234.2637683529,150811252.86346,11.979074877853,10.600323154382,379.75651330592,331.65217297505,2.9887446629688
9400.7143406037,239075471.93297,11.987912967197,10.600345717869,379.09174899618,529.00465124456,3.1781485884445
9650.3901989799,387803292.12804,12.001119416411,10.600379522324,378.27816521462,864.63294561813,3.4630218205379
10000,600686381.25659,12.019353880495,10.600426523549,377.42789362243,1350.0145964572,3.8614895592684
10249.675858376,458864281.78101,12.032286428755,10.600460295229,376.95479816635,1035.8994962913,4.1489774102654
10624.18964594,754852581.8572,12.051060576288,10.600509605448,376.45183316185,1712.2619976947,4.5719598438042
11000,823800496.27043,12.069199113678,10.600557845843,376.10774038144,1874.8004376303,4.9886875584404
11374.513787564,885409853.22317,12.086445254961,10.600604270749,375.8770955113,2019.4588484435,5.392214961104
11936.284468911,1463881909.4042,12.110061540649,10.600668713662,375.66553861091,3345.6221797642,5.9554944586037
12000,167816641.63489,12.11274305544,10.600676176167,375.64401511662,383.61494879984,6.0207447421474
12561.770681346,1604017950.244,12.133845623109,10.600734964069,375.50456707564,3671.5627385413,6.5356966115463
13000,1321739855.956,12.148930383813,10.600777712055,375.41231951516,3028.1168115123,6.9098909694481
13280.885340673,874701729.94101,12.158038995412,10.60080382255,375.35700129304,2005.0148841535,7.1381969573358
13561.770681346,900595658.20569,12.166567991707,10.600828458533,375.30345519281,2065.4332117147,7.3532965685024
13983.098692356,1403607060.1589,12.178098056519,10.600862065791,375.22515130792,3221.4706058463,7.6459920101815
14000,56390375.151794,12.178560530549,10.6008634266,375.22205162683,129.42750367415,7.6578396418239
14421.32801101,1453161194.1455,12.188881114014,10.60089384757,375.14577487619,3337.7551277276,7.9219872415517
15000,2072937417.6932,12.201069026961,10.600930177342,375.04385800568,4765.9949582234,8.2360906504906
15421.32801101,1545903087.8278,12.208993792705,10.600954050708,374.97162533608,3556.7416878162,8.4417403896127
16000,2182001820.3777,12.218271091478,10.600982246584,374.87644503341,5024.8640140081,8.6834408950332
16421.32801101,1616366240.5772,12.224264926416,10.601000615455,374.81012554266,3724.6657159022,8.8402992883755
17000,2264080138.5459,12.231238043386,10.601022135698,374.72561618664,5221.4874803606,9.0232248660798
17421.32801101,1669095594.6416,12.235723022061,10.601036066024,374.66815830324,3851.4576362062,9.1412332803978
18000,2325140504.9132,12.240917893295,10.601052288529,374.59701249748,5368.9862204876,9.2781166578603
18421.32801101,1708178358.9036,12.244248679696,10.601062740195,374.54940280497,3946.1775084706,9.3660459436655
19000,2370202960.5643,12.248095094599,10.601074859878,374.49120568814,5478.6545777816,9.4676339653862
19421.32801101,1736935167.1367,12.250556149833,10.60108264278,374.452418642,4016.385041484,9.5326798516394
20000,2403232726.3162,12.253392903627,10.601091643271,374.40497705268,5559.6498564809,9.6076014776215
20421.32801101,1757956033.0506,12.255205740954,10.60109741163,374.37326141257,4068.1156734895,9.6554598013548
