time,J_out,P_in,P_out,TK_out,kg_out,kg_per_s
2800,0,11.650382160889,9.6648812195246,473.00144315513,0,0
2857.6650390625,0,11.653183826018,9.6648819002258,473.00146010776,0,0
2900,0,11.65522888733,9.6648823954606,473.00147244065,0,0
2957.6650390625,0,11.65797906361,9.664883061953,473.0014890371,0,0
3000,0,11.659980875119,9.6648835470165,473.00150111503,0,0
3057.6650390625,0,11.662663790282,9.6648842001135,473.00151737571,0,0
3100,0,11.664611758402,9.664884675581,473.00152921311,0,0
3157.6650390625,0,11.667214412609,9.6648853160275,473.0015451567,0,0
3200,0,11.669099654059,9.6648857824262,473.0015567668,0,0
3257.6650390625,0,11.671611068519,9.6648864109061,473.00157241047,0,0
3300,0,11.673426128542,9.6648868687201,473.00158380542,0,0
3357.6650390625,0,11.675837302798,9.6648874858617,473.00159916494,0,0
3400,0,11.677576231124,9.6648879355365,473.0016103559,0,0
3457.6650390625,0,11.679880294888,9.6648885419186,473.00162544578,0,0
3500,0,11.681538741097,9.6648889838646,473.00163644307,0,0
3557.6650390625,0,11.683731028444,9.6648895800209,473.00165127669,0,0
3600,0,11.685306265614,9.6648900146168,473.0016620898,0,0
3657.6650390625,0,11.687384306671,9.6648906010405,473.00167667955,0,0
3700,0,11.688875211782,9.6648910286366,473.00168731727,0,0
3757.6650390625,0,11.690838691439,9.664891605784,473.00170167459,0,0
3800,0,11.692245700097,9.6648920267048,473.00171214505,0,0
3857.6650390625,0,11.694096342497,9.6648925949991,473.00172628056,0,0
3900,0,11.695421324597,9.6648930095454,473.00173659131,0,0
3957.6650390625,0,11.69716265003,9.6648935693794,473.00175051486,0,0
4000,0,11.698408696398,9.6648939778308,473.00176067292,0,0
4057.6650390625,0,11.700045693119,9.6648945295698,473.00177439367,0,0
4100,0,11.701216862078,9.6648949321865,473.00178440555,0,0
4157.6650390625,0,11.70275563004,9.664895476171,473.00179793204,0,0
4200,0,11.703856683331,9.6648958731956,473.00180780385,0,0
4257.6650390625,0,11.70530409085,9.6648964097429,473.00182114404,0,0
4300,0,11.706340261448,9.6648968014019,473.00183088143,0,0
4357.6650390625,0,11.707703696413,9.6648973308088,473.00184404276,0,0
4400,0,11.708680552211,9.6648977173137,473.00185365106,0,0
4457.6650390625,0,11.709967827475,9.6648982398579,473.0018666405,0,0
4500,0,11.710891246246,9.6648986214071,473.00187612467,0,0
4557.6650390625,0,11.712110617453,9.6648991373487,473.00188894873,0,0
4600,0,11.712986813515,9.6648995141281,473.00189831344,0,0
4657.6650390625,0,11.714146998195,9.6649000237118,473.00191097827,0,0
4700,0,11.714982509301,9.6649003958968,473.00192022791,0,0
4757.6650390625,0,11.716092583264,9.6649008993561,473.00193273936,0,0
4800,0,11.716894142155,9.6649012671172,473.00194187821,0,0
4857.6650390625,0,11.717963292921,9.6649017646995,473.00195424249,0,0
4900,0,11.718737630611,9.6649021282411,473.00196327567,0,0
4957.6650390625,0,11.719774937077,9.6649026204011,473.00197550417,0,0
5000,0,11.720528673954,9.6649029802685,473.00198444536,0,0
5057.6650390625,0,11.721543067486,9.6649034692218,473.00199659363,0,0
5100,0,11.722282726871,9.6649038287908,473.00200552747,0,0
5157.6650390625,0,11.723282996901,9.6649043312901,473.00201801553,0,0
5200,0,11.724014964883,9.6649047175307,473.00202761819,0,0
5257.6650390625,0,11.725009571586,9.6649053761015,473.0020440194,0,0
5300,0,11.725739886085,9.6649060273584,473.0020602666,0,0
5357.6650390625,0,11.726736584194,9.6649082381155,473.00211558533,0,0
5400,0,11.727470638714,9.6649117160477,473.00220277288,0,0
5457.6650390625,0,11.728476111216,9.6649350213277,473.00278979877,0,0
5500,0,11.729218432007,9.6649858613713,473.00407913368,0,0
5557.6650390625,0,11.730238113104,9.6655234682227,473.01764498299,0,0
5600,0,11.730992304759,9.6671042443109,473.05226098445,0,0
5657.6650390625,0,11.73203043583,9.6841539524035,473.15713545233,0,0
5700,0,11.732799282927,9.7229714675502,473.00187962286,0,0
5757.6650390625,0,11.733859134163,9.8372115969407,472.08474096005,0,0
5800,0,11.734644799679,9.9315194058758,471.56423314944,0,0
5857.6650390625,0,11.73572899854,10.04615092583,470.86616344832,0,0
5900,0,11.736533299642,10.118443101138,470.46136237539,0,0
5957.6650390625,0,11.737644296043,10.201889392394,469.98432778852,0,0
6000,0,11.738469108374,10.255928829858,469.69227654529,0,0
6057.6650390625,0,11.739609866834,10.320201317133,469.33456791387,0,0
6100,0,11.740457711099,10.363020740093,469.09945083834,0,0
6157.6650390625,0,11.741632602971,10.415514471037,468.79704964001,0,0
6200,0,11.742507313443,10.451316424615,468.58879223302,0,0
6257.6650390625,0,11.743722919872,10.496254846759,468.31166603466,0,0
6300,0,11.744630122486,10.527404109465,468.11505819018,0,0
6357.6650390625,0,11.745895577574,10.567114283893,467.84725321524,0,0
6400,0,11.746842752827,10.594919170185,467.6535394443,0,0
6428.8325195312,1403421.2809927,11.747496894094,10.600005474668,465.25904538927,1.7088912981653,0.05926957914008
6443.2487792969,1146641.9312281,11.74782636243,10.600009088565,463.61068077669,1.4086804966973,0.097714699901306
6464.8731689453,2553280.1874721,11.748325945241,10.600013862636,460.82570524531,3.184693040195,0.14727319901143
6497.309753418,5471935.7081218,11.749088068424,10.600020585357,456.94597951941,6.9731102911481,0.21497671239172
6500,464948.99636552,11.749151390548,10.600021156496,456.63140688496,0.59354527405225,0.22062857658353
6532.4365844727,7079015.2250219,11.74992838182,10.600027627774,453.34238651899,9.2059001212416,0.28381225307498
6581.0914611816,13557320.84979,11.751126732481,10.600036911882,449.00714261186,18.074654166053,0.37148699963134
6600,5689437.1133068,11.75159795566,10.600040545131,447.4099807885,7.6560477529011,0.40489896265636
6648.654876709,17144339.618844,11.752846477421,10.600049543906,443.50295687334,23.609024350639,0.48523449133064
6700,20580413.159492,11.754206983953,10.600058878963,439.58954057246,29.017424165288,0.56514469740042
6748.654876709,21514874.911941,11.755536742873,10.600067626281,436.0817962004,30.996850399075,0.63707592117587
6800,24728156.957235,11.756986595437,10.600076741539,432.5936605776,36.414412473761,0.7092087843936
6848.654876709,25088728.787395,11.758403640302,10.600085312137,429.47733565393,37.688767371197,0.77461438442485
6900,28163117.847246,11.759947793994,10.600094281023,426.38185944457,43.168343044027,0.84074864908506
6948.654876709,28087015.277028,11.761455633659,10.600102748315,423.61451896242,43.848287427215,0.90121053413579
7000,31087681.602471,11.763096574652,10.600111651044,420.86376633099,49.440735860906,0.96291006218223
7048.654876709,30678288.079333,11.764696570194,10.600120090579,418.40373359731,49.618784586373,1.0198111256792
7100,33657268.041102,11.766434743188,10.600129002094,415.95840216618,55.37128717779,1.0784137543882
7148.654876709,32991928.085859,11.768126523362,10.600137480827,413.77011203799,55.122096370546,1.1329202764246
7200,35990390.290898,11.769960761989,10.600146466869,411.59485702421,61.076487014774,1.1895284907313
7248.654876709,35125241.977404,11.771742610747,10.600155041333,409.6489613397,60.457097241703,1.2425701457083
7300,38175021.110133,11.77367051464,10.600164152596,407.71472932186,66.648844525829,1.2980559837801
7348.654876709,37150170.573472,11.775539696027,10.600172865321,405.9846259449,65.701877170516,1.3503657107898
7400,40275751.808638,11.777557935905,10.600182141229,404.26524276402,72.160217190247,1.4053957331304
7448.654876709,39118880.244116,11.779510949667,10.600191023426,402.7273922449,70.91558559167,1.457522665525
7500,42339023.659042,11.78161550259,10.600200489325,401.19912141549,77.66435560135,1.512594587828
7548.654876709,41068701.601432,11.7836482795,10.600209558894,399.83250320162,76.142084526906,1.5649425027285
7600,44397805.038029,11.785834607341,10.600219229668,398.47511778823,83.200317802847,1.6204132441416
7648.654876709,43025900.812731,11.787942656753,10.600228495559,397.26149524867,81.412579160924,1.6732665802006
7700,46475067.344082,11.790205842375,10.60023837667,396.05572368708,88.79537237166,1.7293827861389
7748.654876709,45008451.417307,11.792384366564,10.60024784145,394.97737795762,86.748260460648,1.7829304342812
7800,48586170.292664,11.794719220312,10.600257929415,393.90616061322,94.467405192036,1.8398515601299
7848.654876709,47028081.090529,11.796963204681,10.600267588879,392.94836457321,92.162403167352,1.8942068997235
7900,50740592.900231,11.79936434929,10.600277877074,391.9969164443,100.22646383259,1.9520152530265
7948.654876709,49091769.044736,11.801668634826,10.600287719708,391.14602673082,97.661954302172,2.0072387581272
8000,52943884.619835,11.804130574765,10.600298195783,390.30053881233,106.07760742158,2.0659723966451
8048.654876709,51202934.785006,11.806489918857,10.600308210706,389.54415364342,103.24905925735,2.1220701035768
8100,55198007.968468,11.8090070998,10.600318859734,388.79222473397,112.02076815559,2.1817216704433
8148.654876709,53362648.949228,11.811416228588,10.600329030298,388.11918333385,108.92282526052,2.2386825869895
8200,57503148.930554,11.813983088234,10.60033983635,387.44969997311,118.05383989,2.2992220550507
8248.654876709,55569943.03338,11.816436740872,10.600350148873,386.85004815018,114.67950553593,2.3569992011666
8300,59857361.267478,11.81904775163,10.60036109682,386.25308055273,124.17151230001,2.4183701263357
8348.654876709,57822546.691236,11.821540718035,10.600371534318,385.71789065994,120.51358608305,2.4769066172722
8400,62257823.321398,11.824190424733,10.600382604367,385.18456106228,130.36745519838,2.539042597278
8448.654876709,60117411.508342,11.826717579275,10.600393150659,384.70597553593,126.41856111417,2.5982711223442
8500,64701126.014212,11.829400631778,10.600404328648,384.228575616,136.63460975145,2.6611019897066
8548.654876709,62451216.662038,11.831956961581,10.600414970374,383.79974792618,132.3876805171,2.720953981837
8600,67183488.520938,11.834668142138,10.600426241404,383.37151356875,142.9654008602,2.7844007706418
8648.654876709,64820181.548293,11.837248770952,10.600436963796,382.98645319641,138.41342909646,2.8448007365086
8700,69701056.259034,11.839983017096,10.600448311578,382.60152178479,149.35218537139,2.9087900816771
8748.654876709,67220862.155694,11.842583224793,10.600459099532,382.25503617145,144.48897048037,2.9696708789252
8800,72250164.72311,11.845335647172,10.600470509595,381.90828463715,155.7876636867,3.0341277554972
8848.654876709,69649686.255074,11.847950884113,10.600481350289,381.59586326337,150.60713685272,3.0954170895043
8900,74827151.394546,11.850716779105,10.600492809498,381.2829190416,162.26438591251,3.1602686976293
8948.654876709,72103362.209388,11.853342676077,10.600503690759,381.00072945019,156.76113468068,3.2218997412798
9000,77428709.757549,11.856117533923,10.600515186642,380.71785634572,168.77544218703,3.2870783312845
9048.654876709,74578896.076392,11.858749907723,10.600526096816,380.46262566247,162.94462044726,3.3489884564269
9121.6371917725,114592889.45569,11.8626971389,10.600542430187,380.10535269562,251.1937873785,3.4418446052311
9231.1106643677,178040746.67022,11.868603173534,10.600566842374,379.6209614816,392.02395454897,3.5809949685117
9395.3208732605,280944983.81387,11.87739912118,10.600603209592,378.99501323322,622.20886565335,3.7890997755167
9641.6361865997,452678536.7816,11.890374444621,10.600657010148,378.24429511475,1009.5962352162,4.0987960574979
10000,724349470.127,11.908619559229,10.600733167233,377.46411381996,1627.3846581398,4.5411523074795
10246.315313339,529099677.19214,11.920895770772,10.60078508434,377.05905136324,1193.278435682,4.8445158342168
10615.788283348,862141209.97318,11.938370887625,10.600859310282,376.65615891273,1951.8309888147,5.2827436571827
11000,968340334.85948,11.955464908259,10.600932676556,376.39655255201,2197.6797504367,5.7199706703056
11369.472970009,994921885.07115,11.970836270256,10.600999334212,376.24569980027,2261.2563107252,6.12022121854
11923.682425022,1622849401.2717,11.991313882169,10.601089077873,376.12880647209,3692.5250886174,6.6626887275479
12000,225973572.14144,11.994109753372,10.601101539758,376.11495450016,514.23345146979,6.7380737873141
12554.209455013,1756251026.7454,12.011788017743,10.601180364908,376.04859305065,3999.1208381249,7.2159015006863
13000,1480163501.9779,12.024491849257,10.601237829326,376.00179900132,3371.9554303471,7.5639904620397
13554.209455013,1930406095.6109,12.038079825088,10.6013000383,375.94024986621,4400.2402184203,7.9396700626749
14000,1604483517.8195,12.047714622032,10.601344683553,375.88690050065,3659.1870850766,8.2083102170451
14554.209455013,2062588776.9152,12.057893889971,10.60139232961,375.81494140136,4707.1837669856,8.4935103946807
15000,1697426721.086,12.065047667485,10.601426131608,375.75432671553,3876.0706570534,8.6948247347166
15554.209455013,2159869991.251,12.072547484803,10.601461846785,375.67523410189,4935.7993205124,8.9060178888398
16000,1765027471.3722,12.077790308104,10.601486995189,375.6094183003,4036.040420639,9.0536698591469
16554.209455013,2229673779.5701,12.083264868299,10.601513422305,375.52391481731,5102.7205273975,9.2072058338941
17000,1813014305.5794,12.08708317334,10.601531965119,375.45285240908,4152.0074784652,9.3138078524946
17554.209455013,2278604414.6403,12.091067339466,10.601551425941,375.36108636284,5222.8665641719,9.4239939736264
18000,1846314516.6971,12.093847113979,10.601565079313,375.28541368441,4235.0821884285,9.5001615356257
18554.209455013,2312165503.2183,12.09675380977,10.601579440784,375.18913061978,5308.5715386126,9.5786376262481
19000,1868943483.9439,12.098787114952,10.601589543451,375.11083221975,4294.2031974203,9.6327821343726
19554.209455013,2334732549.0771,12.100922846776,10.601600222642,375.01316490886,5369.484816607,9.6885478369878
20000,1884034101.2698,12.10242341572,10.601607769558,374.93503902704,4336.2241426541,9.7270437684659
20554.209455013,2349643342.5804,12.104009489889,10.601615799817,374.83955239008,5412.8437348839,9.766783453296
21385.523637533,3536332262.4097,12.105906150675,10.601625493758,374.70282766059,8157.3822603917,9.8126345392842
22632.494911313,5320999768.7057,12.107997313561,10.601636317816,374.51889503455,12296.021700209,9.8607096721139
24502.951821983,8000950181.2427,12.110082627784,10.601647264454,374.29882378081,18528.503185883,9.9058701006096
27308.637187988,12020821720.351,12.111917740751,10.601656999737,374.07696192882,27897.790411555,9.9433068117973
30000,11539037768.787,12.112995923118,10.601662736903,373.9340499868,26816.974183633,9.9640873627072
32805.685366005,12032076334.161,12.113698080778,10.601666466573,373.83062390146,27991.022690902,9.9765365817767
37014.213415012,18045976634.327,12.114301812074,10.601669662735,373.72555723283,42024.637274374,9.9855903976425
43327.005488522,27057575565.382,12.114797124408,10.60167227664,373.62315748313,63073.506896941,9.9913803848549
50000,28589757766.059,12.115112259472,10.601673932851,373.55105785369,66692.157804137,9.9943372783276
56312.792073511,27037881116.154,12.115312161159,10.601674978523,373.50246667246,63102.043538616,9.9959008318049
65781.980183776,40541558514.873,12.115508220543,10.601676001356,373.45166655531,94664.506251955,9.9971090604194
70000,18056357714.686,12.115581674926,10.601676384442,373.432066361,42169.673367372,9.9975048019399
79469.188110266,40524187699.882,12.115705228453,10.601677031862,373.39799091779,94673.700709208,9.9980800472818
93672.970275665,60768471882.932,12.115832736081,10.601677704439,373.36229758823,142018.60131684,9.998646815551
100000,27066180627.739,12.115879967647,10.601677954374,373.34904811732,63263.072850239,9.9988581698793
114203.7821654,60752322241.726,12.115949682412,10.601678325353,373.32960630091,142026.3578712,9.9991929063224
135509.4554135,91116913595.21,12.116006594632,10.601678630356,373.31373841331,213045.6271998,9.9994787641274
167467.96528564,136662672709.56,12.116046618736,10.601678847898,373.30230242364,319574.58168409,9.9996709159023
199426.47515779,136655467793.54,12.116067873844,10.601678965696,373.29598678347,319577.52342176,9.9997629645517
200000,2452405740.6423,12.116068251822,10.601678967792,373.29587506971,5735.1134513328,9.99976466451
231958.50987215,136650981102.24,12.11608048177,10.601679036966,373.29211797457,319579.15458425,9.9998140045562
279896.27468037,204970979592.24,12.116090315084,10.601679093881,373.28899904736,479370.54898807,9.9998519101971
300000,85958168764.201,12.116093589106,10.601679113021,373.2879419222,201034.51617989,9.9998638552613
347937.76480822,204965947716.52,12.116098882161,10.601679144422,373.2861906861,479371.9825069,9.999881813945
400000,222598757121.03,12.116102078524,10.601679163915,373.28511970478,520616.86057605,9.9998945235117
447937.76480822,204962947383.5,12.116103886738,10.601679175314,373.28449302302,479372.94605294,9.9999019138816
500000,222596267556.39,12.116105715848,10.601679186805,373.28384448459,520617.54859253,9.9999077387815
547937.76480822,204960504644.64,12.116107655708,10.601679198724,373.28316419226,479373.47983131,9.9999130487015
600000,222593392645.35,12.116109830377,10.601679211944,373.28241151384,520618.14076486,9.9999191130977
647937.76480822,204957969488.89,12.116111648176,10.601679222999,373.28178575762,479374.03066529,9.9999245393076
700000,222591070934.59,12.116113223913,10.601679232688,373.28124074242,520618.68811877,9.9999296265516
747937.76480822,204956241491.22,12.116114384125,10.601679239927,373.28083451991,479374.46102609,9.9999335167975
800000,222589525894.16,12.116115443167,10.60167924662,373.28045775209,520619.07214026,9.9999370027523
847937.76480822,204954957042.06,12.116116355931,10.601679252407,373.28013059707,479374.76612575,9.9999398812925
900000,222588182725.11,12.116117323121,10.601679258528,373.27978329098,520619.37420414,9.999942804729
947937.76480822,204953753305.23,12.11611817977,10.601679263949,373.27947560774,479375.02995893,9.9999453849529
1000000,222586955798.04,12.116119033674,10.601679269374,373.27916816366,520619.64520799,9.9999480101115
1047937.7648082,204952714251.14,12.116119751073,10.601679273953,373.27890898272,479375.26355024,9.9999502577565
1100000,222585926309.74,12.116120461564,10.601679278507,373.27865103466,520619.87765227,9.9999524748504
1147937.7648082,204951838338.04,12.116121064707,10.601679282387,373.27843130354,479375.46055866,9.999954367427
1200000,222585053907.85,12.116121660856,10.601679286241,373.27821299215,520620.07371408,9.9999562407626
1247937.7648082,204951095766.4,12.116122168486,10.601679289538,373.27802630809,479375.62773736,9.9999578548382
1300000,222584302700.45,12.11612268268,10.601679292896,373.27783594493,520620.24181385,9.9999594695861
1347937.7648082,204950438686.78,12.116123132883,10.601679295847,373.27766851582,479375.77296084,9.9999608842552
1400000,222583623485.05,12.116123594771,10.601679298892,373.27749567463,520620.39052373,9.9999623259729
1447937.7648082,204949843016.18,12.116123996822,10.601679301555,373.27734453877,479375.90284104,9.9999635936057
1500000,222583012417.3,12.11612440595,10.601679304282,373.27718967904,520620.52362746,9.9999648826002
1547937.7648082,204949308177.33,12.116124762727,10.601679306672,373.27705387795,479376.01837358,9.9999660036584
1600000,222582459922.57,12.116125130037,10.60167930914,373.2769134767,520620.64161187,9.9999671488188
1647937.7648082,204948820856.28,12.116125453827,10.601679311321,373.27678943909,479376.12177,9.9999681605469
1700000,222581951428.87,12.116125791793,10.6016793136,373.27665961366,520620.74845229,9.9999692009862
1747937.7648082,204948365855.12,12.116126095654,10.601679315648,373.2765429713,479376.21627338,9.9999701319235
1800000,222581467126.78,12.116126421596,10.601679317836,373.27641821739,520620.84822278,9.999971117356
1847937.7648082,204947923996.19,12.116126722131,10.60167931984,373.27630390151,479376.30673557,9.9999720189992
1900000,222580990137.96,12.116127048297,10.601679322,373.27618069828,520620.94530284,9.9999729820484
1947937.7648082,204947488417.43,12.116127347582,10.601679323968,373.27606840742,479376.3950765,9.9999738618246
2000000,222580524240.58,12.116127668089,10.601679326063,373.27594882307,520621.03950876,9.999974791535
2047937.7648082,204947068823.75,12.116127956968,10.601679327942,373.27584160153,479376.47995982,9.9999756325227
2100000,222580084512.77,12.116128258734,10.601679329902,373.27572983292,520621.12913526,9.9999765130612
2147937.7648082,204946680449.56,12.116128524396,10.601679331629,373.27563141406,479376.55973539,9.9999772966715
2200000,222579684603.57,12.116128795851,10.601679333402,373.27553042756,520621.2118991,9.9999781027708
2247937.7648082,204946331908.37,12.116129030665,10.601679334945,373.27544258132,479376.63228268,9.9999788100356
2300000,222579329586.74,12.116129267213,10.601679336513,373.27535326884,520621.28607648,9.9999795275537
2347937.7648082,204946025284.74,12.116129468948,10.601679337865,373.27527636335,479376.69655343,9.9999801507479
2400000,222579021477.59,12.116129668065,10.601679339218,373.2751993931,520621.35108954,9.9999807763104
2447937.7648082,204945762850.32,12.116129834691,10.601679340369,373.27513395422,479376.75224711,9.9999813125392
2500000,222578758946.73,12.116129998904,10.601679341525,373.27506820732,520621.40685679,9.9999818474754
2547937.7648082,204945535454.29,12.116130140479,10.601679342534,373.27501068026,479376.79993288,9.9999823072826
2600000,222578521753.96,12.116130288341,10.601679343596,373.2749500626,520621.45530301,9.9999827780199
2647937.7648082,204945320946.38,12.116130423064,10.601679344563,373.2748948437,479376.8427975,9.9999832014548
2700000,222578290332.23,12.116130569343,10.601679345606,373.27483513428,520621.50082503,9.9999836523969
2747937.7648082,204945108322.88,12.116130704723,10.601679346566,373.27478024085,479376.88426959,9.9999840665784
2800000,222578059714.8,12.116130852611,10.601679347606,373.27472071044,520621.54565248,9.9999845134326
2847937.7648082,204944895595.63,12.11613099054,10.601679348568,373.27466563784,479376.92549983,9.9999849266567
2900000,222577826558.72,12.116131143395,10.601679349625,373.27460512181,520621.59048944,9.999985374651
2947937.7648082,204944677641.55,12.11613128822,10.601679350615,373.27454837154,479376.96702583,9.9999857929049
3000000,222577584771.22,12.116131450906,10.601679351714,373.27448539065,520621.63628911,9.9999862543612
