time,J_out,P_in,P_out,TK_out,kg_out,kg_per_s
1900,0,11.530863303151,9.6648565078655,473.0008250606,0,0
1957.6650390625,0,11.533342853301,9.6648573483189,473.00084601568,0,0
2000,0,11.535175437013,9.6648579611125,473.00086129357,0,0
2057.6650390625,0,11.537697940964,9.6648587880858,473.00088190972,0,0
2100,0,11.539575518459,9.6648593910968,473.00089694167,0,0
2157.6650390625,0,11.542188615462,9.6648602049526,473.00091722804,0,0
2200,0,11.544147948879,9.6648607984438,473.00093202066,0,0
2257.6650390625,0,11.546891019445,9.6648615995336,473.00095198612,0,0
2300,0,11.548951166076,9.6648621837595,473.00096654584,0,0
2357.6650390625,0,11.551828572024,9.6648629724239,473.00098619897,0,0
2400,0,11.553981478349,9.6648635476313,473.00100053201,0,0
2457.6650390625,0,11.556966389702,9.6648643242003,473.00101988113,0,0
2500,0,11.559186021057,9.6648648906284,473.00103399352,0,0
2557.6650390625,0,11.562237187679,9.664865655422,473.0010530467,0,0
2600,0,11.564491954575,9.6648662133024,473.00106694429,0,0
2657.6650390625,0,11.567567615239,9.6648669666305,473.00108570935,0,0
2700,0,11.569828395124,9.664867516188,473.00109939778,0,0
2757.6650390625,0,11.572893150831,9.6648682583513,473.0011178823,0,0
2800,0,11.575136391331,9.6648687998035,473.00113136708,0,0
2857.6650390625,0,11.578162593503,9.6648695310933,473.0011495784,0,0
2900,0,11.580370152525,9.6648700646515,473.00116286484,0,0
2957.6650390625,0,11.58333649912,9.6648707853503,473.00118081007,0,0
3000,0,11.585494275393,9.664871311219,473.00119390333,0,0
3057.6650390625,0,11.588383802524,9.6648720216007,473.00121158938,0,0
3100,0,11.590480334205,9.6648725399784,473.00122449446,0,0
3157.6650390625,0,11.593278910492,9.6648732403085,473.00124192802,0,0
3200,0,11.595304524047,9.6648737513877,473.00125464977,0,0
3257.6650390625,0,11.598000192203,9.6648744419238,473.00127183732,0,0
3300,0,11.599946795189,9.6648749458911,473.00128438044,0,0
3357.6650390625,0,11.602529907046,9.6648756268828,473.00130132828,0,0
3400,0,11.604391214473,9.6648761239191,473.00131369733,0,0
3457.6650390625,0,11.606854699781,9.6648767956087,473.00133041155,0,0
3500,0,11.608626356571,9.6648772858896,473.00134261095,0,0
3557.6650390625,0,11.61096579857,9.6648779485121,473.00135909747,0,0
3600,0,11.612645398696,9.6648784322078,473.0013711315,0,0
3657.6650390625,0,11.614858981029,9.664879085991,473.00138739606,0,0
3700,0,11.616445983588,9.6648795632668,473.0013992689,0,0
3757.6650390625,0,11.618534316987,9.6648802084317,473.00141531706,0,0
3800,0,11.620029895233,9.6648806794477,473.00142703273,0,0
3857.6650390625,0,11.621995779958,9.6648813162091,473.0014428699,0,0
3900,0,11.62340262714,9.6648817811209,473.00145443231,0,0
3957.6650390625,0,11.62525074631,9.664882409687,473.00147006374,0,0
4000,0,11.626572823867,9.664882868646,473.0014814767,0,0
4057.6650390625,0,11.628309355192,9.6648834892201,473.0014969075,0,0
4100,0,11.629551589582,9.6648839423742,473.00150817475,0,0
4157.6650390625,0,11.631183782314,9.6648845551574,473.00152340998,0,0
4200,0,11.632351754348,9.664885002655,473.00153453523,0,0
4257.6650390625,0,11.633887530404,9.6648856078575,473.00154958018,0,0
4300,0,11.63498721109,9.6648860498614,473.00156056755,0,0
4357.6650390625,0,11.636434899152,9.6648866477443,473.00157542878,0,0
4400,0,11.637472515364,9.6648870844839,473.00158628401,0,0
4457.6650390625,0,11.63884077724,9.6648876755228,473.00160097346,0,0
4500,0,11.639822811292,9.6648881074989,473.00161170913,0,0
4557.6650390625,0,11.641120708524,9.6648886930222,473.00162626011,0,0
4600,0,11.642053960312,9.6648891218084,473.00163691566,0,0
4657.6650390625,0,11.643290986697,9.6648897064806,473.00165144507,0,0
4700,0,11.644182544576,9.6648901378297,473.00166216469,0,0
4757.6650390625,0,11.645368463334,9.6648907392513,473.00167711365,0,0
4800,0,11.646225520213,9.6648911951705,473.00168844886,0,0
4857.6650390625,0,11.64737004057,9.6648918819889,473.00170553772,0,0
4900,0,11.648199646296,9.6648924493022,473.00171966438,0,0
4957.6650390625,0,11.649312151481,9.6648934948016,473.00174574175,0,0
5000,0,11.650121078618,9.6648945204839,473.00177135504,0,0
5057.6650390625,0,11.651210592815,9.6648970155584,473.00183378179,0,0
5100,0,11.652005383896,9.6648998974754,473.00190584488,0,0
5157.6650390625,0,11.653080680485,9.6649084142098,473.00211587704,0,0
5200,0,11.653867707762,9.6649192933171,473.00237736285,0,0
5257.6650390625,0,11.654937270823,9.6649560626375,473.0031667958,0,0
5300,0,11.655722626481,9.6650072796313,473.00408513364,0,0
5357.6650390625,0,11.656794367132,9.665204607311,473.00517440344,0,0
5400,0,11.657583604015,9.6655100949694,473.0018276206,0,0
5457.6650390625,0,11.658664492759,9.6668748904562,472.93233386018,0,0
5500,0,11.659462379326,9.6692458780952,472.73863794398,0,0
5557.6650390625,0,11.660558218021,9.6798092129028,471.52941194304,0,0
5600,0,11.661368641725,9.6962442436483,469.67040564243,0,0
5657.6650390625,0,11.662484065402,9.7461192395001,465.12617297043,0,0
5700,0,11.663310099639,9.8014730265006,461.83383673715,0,0
5757.6650390625,0,11.664448763874,9.903066117831,457.84045390152,0,0
5800,0,11.665292849237,9.982608946323,455.79384638753,0,0
5857.6650390625,0,11.666457754948,10.08530594643,453.73820493644,0,0
5900,0,11.667321985811,10.153069015264,452.65222921719,0,0
5957.6650390625,0,11.668515992112,10.232740736461,451.47522264108,0,0
6000,0,11.669402576413,10.284750431166,450.77008475383,0,0
6057.6650390625,0,11.6706292034,10.346910542766,449.94993670768,0,0
6100,0,11.671541143734,10.388446222327,449.43073809595,0,0
6157.6650390625,0,11.672805588986,10.439442877512,448.80540672106,0,0
6200,0,11.673747426302,10.474250212852,448.39561006917,0,0
6257.6650390625,0,11.675057412068,10.517941710495,447.88978083108,0,0
6300,0,11.676035697837,10.548226018259,447.55088124626,0,0
6357.6650390625,0,11.677401735904,10.586819382883,447.12607889511,0,0
6400,2160365.271693,11.678425002728,10.600008142132,445.3568562661,2.9424127624608,0.069503141075404
6457.6650390625,9080000.0254193,11.679859899275,10.600026524118,440.46043547568,12.734779966801,0.22084056776582
6500,9319749.1483182,11.680938018855,10.600038716715,436.68644491996,13.376860417248,0.31597668029024
6557.6650390625,16922282.158178,11.682455414949,10.600054447402,432.13958169142,24.99145122083,0.4333899989861
6600,14499008.173346,11.683598228259,10.600065780604,429.27681865481,21.808894527316,0.51515093068144
6657.6650390625,23211192.320014,11.685210484949,10.600080499204,426.00830783181,35.665568747189,0.61849552739457
6700,18771347.669517,11.68642628342,10.600091102031,423.86775755719,29.255551075567,0.69104944064451
6757.6650390625,28491132.41501,11.688142847557,10.600105020432,421.22406410645,45.200592891,0.78384743383264
6800,22386371.306433,11.689437496972,10.600115115023,419.39594914244,35.961088696129,0.84944187734623
6857.6650390625,32999366.642731,11.69126432923,10.600128517432,417.05070541667,53.876056972893,0.93429325374253
6900,25498081.53491,11.692641145897,10.600138297462,415.40470312899,42.11169230821,0.99472614065667
6957.6650390625,36932072.65193,11.694580942727,10.600151389828,413.28301206495,61.919721297889,1.0737826992674
7000,28243239.946873,11.69604100323,10.600160986763,411.79436643908,47.860474140402,1.1305189158214
7057.6650390625,40456903.066102,11.698093760592,10.600173918299,409.87973541837,69.516530934537,1.2055230008462
7100,30733067.106709,11.699636351621,10.600183432128,408.53731412188,53.330866151734,1.2597358063107
7157.6650390625,43702826.62503,11.701799975413,10.600196321902,406.81160429939,76.813840343485,1.3320695102665
7200,33050562.39467,11.703423023287,10.600205836167,405.60122142658,58.620144709338,1.3846745907214
7257.6650390625,46763658.208413,11.705693858941,10.600218785439,404.04352171866,83.925631533126,1.4553988499369
7300,35255198.14977,11.707394284957,10.60022836734,402.9494567493,63.802594266899,1.5070899524649
7357.6650390625,49705888.33253,11.709767536629,10.600241454377,401.53890170504,90.937746422894,1.576999650071
7400,37389114.4326,11.711541531643,10.600251154792,400.5467748713,68.933698328551,1.6282924751087
7457.6650390625,52576697.097613,11.714011581629,10.600264438158,399.26580018985,97.913461294759,1.6979692182058
7500,39482104.054539,11.715854813935,10.600274295271,398.36377710878,74.053788783667,1.7492348438208
7557.6650390625,55409376.510646,11.718415458208,10.600287813236,397.19723654885,104.89821960627,1.8190956134198
7600,41555242.95374,11.720323223495,10.600297852622,396.37465499266,79.19161291604,1.8705961021897
7657.6650390625,58227118.211199,11.722967847952,10.600311630464,395.30947970028,111.92302705435,1.9409165219335
7700,43623002.312743,11.724935188514,10.600321862692,394.557798936,84.366079324064,1.9928228928477
7757.6650390625,61046222.137505,11.727656910821,10.600335910887,393.58382583047,119.00865542967,2.0637921583766
7800,45695621.246068,11.729678708759,10.60034634319,392.89622927019,89.58975945828,2.1162121677765
7857.6650390625,63877332.762848,11.732470491129,10.600360660325,392.00486092704,126.16672881731,2.1879241021681
7900,47779594.860672,11.734541545639,10.600371286282,391.3753178144,94.869025299734,2.2409144404265
7957.6650390625,66728013.831101,11.737396288626,10.600385864973,390.55895904909,133.40404940823,2.313430313706
8000,49879633.143638,11.739511378579,10.600396679214,389.98227872743,100.20748464269,2.3670149310078
8057.6650390625,69602533.499423,11.742421996376,10.600411504403,389.23436036607,140.72171902883,2.4403299003459
8100,51997967.109534,11.744575931414,10.600422491037,388.70596418158,105.60437226657,2.4944955641385
8157.6650390625,72503269.901121,11.747535413072,10.600437540499,388.02067612165,148.11772922359,2.568588032396
8200,54136119.031048,11.74972307392,10.600448685876,387.53653745152,111.05793039264,2.623314819083
8257.6650390625,75431383.589074,11.752724532495,10.600463939735,386.9087166112,155.58814524002,2.6981364752286
8300,56294286.632643,11.754940905677,10.60047522691,386.46521095215,116.5640949118,2.7533766969546
8357.6650390625,78386450.989763,11.75797762279,10.600490658358,385.89017025378,163.12624593621,2.8288586739603
8400,58472104.924239,11.760217831177,10.600502065883,385.48399368218,122.11792543796,2.8845645002069
8457.6650390625,81367920.866435,11.763283292882,10.600517648153,384.95751045645,170.72540870678,2.9606397824814
8500,60668932.816469,11.765542618823,10.600529157823,384.58571538137,127.71420537103,3.0167550068035
8557.6650390625,84374380.467024,11.768630541859,10.600544865743,384.10397826302,178.37764403365,3.0933412503252
8600,62883597.930226,11.77090444393,10.600556459097,383.76387481506,133.34689869703,3.1498056392185
8657.6650390625,87404251.518198,11.774008794086,10.600572268248,383.32339715971,186.07497089774,3.2268246744109
8700,65114962.305797,11.776292918651,10.600583926741,383.01252925039,139.01029476237,3.2835815053095
8757.6650390625,90455790.45635,11.779407924819,10.600599809039,382.61011736829,193.80940388552,3.3609515754503
8800,67361589.629486,11.781698115851,10.600611511923,382.32620466408,144.69831841176,3.4179391029883
8857.6650390625,93526881.121739,11.784818279847,10.600627441963,381.95886768637,201.57254904605,3.4955763894927
8900,69621855.317737,11.787110582771,10.60063917151,381.69979310401,150.40476765761,3.5527319342436
8957.6650390625,96615286.444802,11.790230679622,10.60065512602,381.36479624228,209.35609081437,3.6305549119192
9000,71894192.034985,11.792521340558,10.600666865817,381.12863797486,156.12378578107,3.6878216567049
9057.6650390625,99718856.531498,11.795636418143,10.600682822387,380.8234897982,217.15218953792,3.7657511911603
9144.1625976562,153611180.07229,11.800290031287,10.600706647262,380.40002960887,335.81222612,3.8823318435749
9273.9089355469,239491513.08171,11.807211018819,10.600742093123,379.83475325549,526.28994556349,4.0562990379516
9468.5284423828,379608805.51789,11.817416579118,10.60079446051,379.12442638959,839.70849915034,4.3146163136577
9760.4577026367,614844427.18189,11.832225028978,10.600870774375,378.31425961175,1370.3719072812,4.6941916890734
10000,535041957.30442,11.84404673678,10.600932303952,377.80159905498,1198.2558090148,5.0022723427319
10291.929260254,696576160.97601,11.857830245991,10.601004352915,377.35156795797,1566.6490308392,5.3665365009202
10729.823150635,1140417472.9914,11.876901207745,10.601104561517,376.94520856186,2574.7568789133,5.8798648153641
11000,739206645.15635,11.88809973807,10.601164103814,376.77559863382,1671.6171126612,6.1871219410122
11437.893890381,1284560754.308,11.904516429141,10.601251689282,376.62320714463,2909.0700046224,6.6433217464902
12000,1775809079.5783,11.922855836655,10.601350545557,376.5216105471,4025.4581635024,7.1613848250643
12437.893890381,1453117714.7378,11.935591664225,10.601420062848,376.46638509754,3295.7027785685,7.5262588745006
13000,1963757483.0354,11.949533573898,10.601496934302,376.39728870101,4456.7756930231,7.9287088625364
13437.893890381,1582379781.2968,11.959075028399,10.601550145673,376.33589962993,3593.334356895,8.2059476869379
14000,2103478026.5134,11.969386920688,10.601608225625,376.23806764053,4781.1234323913,8.5057311254467
14437.893890381,1676458438.4907,11.976383892693,10.601648038841,376.15036541145,3813.7148498695,8.7092214201768
15000,2202995755.2983,11.983895509974,10.601691187699,376.02178859848,5017.6743619908,8.9265607971965
15437.893890381,1742509972.6328,11.988971776071,10.601720615967,375.91440527606,3972.9220544944,9.072796268153
16000,2271886921.8544,11.994408948327,10.601752419745,375.76939562465,5187.0975603023,9.2279686549161
16437.893890381,1787821490.1508,11.998079943705,10.601774069433,375.65456455036,4086.3907378507,9.3319199642099
17000,2318743784.8455,12.002014706967,10.601797466357,375.5077503148,5307.3829470395,9.4419591892277
17437.893890381,1818476066.6424,12.004674504411,10.601813396842,375.39542599051,4166.8127796818,9.5155764243656
18000,2350285105.5387,12.007533194111,10.601830645733,375.25665788397,5392.5814531696,9.5935293370559
18437.893890381,1839044947.4616,12.009470679169,10.601842410322,375.15272956433,4223.7986804619,9.6457127474153
19000,2371379305.5801,12.011561652085,10.601855190888,375.02696884036,5453.0374077025,9.7010819031967
19437.893890381,1852767892.1677,12.012983984528,10.601863932566,374.93396791307,4264.3051950225,9.7382157839965
20000,2385410218.8972,12.0145269168,10.601873470798,374.82279342546,5496.1271490396,9.7777395672919
20437.893890381,1861872370.5244,12.015581071778,10.601880018737,374.74118790097,4293.2510851412,9.8043183050742
21094.734725952,2798979609.607,12.016892788269,10.601888213544,374.6294879497,6461.0871932248,9.8366100938368
22079.995979309,4207935930.1006,12.018410434891,10.601897764718,374.48403687118,9727.1826309244,9.8726937629815
23557.887859344,6324267763.1957,12.020013226337,10.60190793654,374.30788511971,14644.366852188,9.9089568391412
25774.725679398,9499181897.6243,12.021532953826,10.601917658554,374.11403967929,22037.633084184,9.9410217945743
29099.982409477,14257353389.524,12.022814187849,10.601925900362,373.92315914808,33137.901039994,9.9655165690622
30000,3859257858.2571,12.023103111071,10.601927761876,373.87785058938,8973.9103728677,9.970816645545
33325.25673008,14257804894.2,12.023749932962,10.601931928254,373.76329212349,33190.671189163,9.9813860653002
38313.141825199,21379772450.527,12.024290895572,10.601935398891,373.65393119313,49823.054491328,9.988813603601
45794.969467878,32052830070.905,12.02472563138,10.601938169784,373.55312800199,74769.018337463,9.9934163025825
50000,18009757831.476,12.024902593862,10.601939293697,373.509040938,42029.139659135,9.9949665853981
57481.827642679,32031345997.751,12.025111369236,10.601940616791,373.45363282155,74791.692258968,9.996446835039
68704.569106698,48027698051.19,12.025305337478,10.601941844298,373.40040033024,112200.90353202,9.9976377333245
70000,5543550471.7379,12.025326315278,10.601941976993,373.39462787605,12951.412839418,9.9977643781563
81222.741464019,48013383303.5,12.025443854135,10.601942720185,373.36187315028,112209.81067439,9.9984314023577
98056.853660047,72003900821.648,12.025544907867,10.60194335885,373.33342306769,168323.84413543,9.9989736420518
100000,8311145953.3025,12.025555677352,10.601943426908,373.33039055157,19429.580977023,9.9990312502624
116834.11219603,71992882974.253,12.025611771409,10.601943782193,373.314358454,168329.54399042,9.9993122316328
142085.28049007,107977626117.44,12.02565700738,10.601944070972,373.30115412461,252499.65063467,9.9995234950867
179962.03293113,161952908934.43,12.025690021185,10.601944285819,373.29118091649,378754.87410154,9.9996660138931
200000,85675417711.801,12.025701836843,10.601944364012,373.28752303589,200373.96218946,9.9997151158506
237876.75244106,161942015688.84,12.025714883962,10.601944452977,373.28330603437,378758.64665963,9.9997656147787
294691.88110266,242904300811.79,12.02572691801,10.601944537914,373.2792160192,568140.35687219,9.9998076261725
300000,22693969797.508,12.02572800662,10.601944545614,373.27884932001,53080.190119419,9.9998118252413
356815.1286616,242896863942.56,12.025736763203,10.601944608761,373.27577056889,568142.16000661,9.9998393630436
400000,184621232442.17,12.025742509814,10.601944650431,373.27373507558,431842.5444894,9.9998571514871
456815.1286616,242887514721.58,12.025748873808,10.60194469674,373.27146801652,568144.26603474,9.9998764311306
500000,184615015822.16,12.025753060706,10.601944727282,373.26997425884,431843.93186386,9.9998892778875
556815.1286616,242880771320.83,12.025757537862,10.601944760106,373.26836720135,568145.77107379,9.9999029212413
600000,184610639710.97,12.025760424252,10.601944781374,373.2673270992,431844.90760624,9.9999118724291
656815.1286616,242876094141.45,12.025763482458,10.601944804092,373.26621560435,568146.81997011,9.9999213828086
700000,184607602964.51,12.025765473408,10.601944818967,373.26548870396,431845.59080196,9.9999276926853
756815.1286616,242872785391.93,12.025767630984,10.601944835233,373.26469290178,568147.56541054,9.9999345032653
800000,184605421946.93,12.025769045321,10.601944845971,373.26416827158,431846.08183433,9.9999390631572
856815.1286616,242870391612.85,12.02577058333,10.601944857769,373.26359112489,568148.10555051,9.9999440102395
900000,184603843756.66,12.025771583334,10.601944865521,373.2632125416,431846.4382607,9.9999473166581
956815.1286616,242868646683.79,12.025772687237,10.60194487418,373.26278844857,568148.49674387,9.9999508956126
1000000,184602661150.5,12.025773439098,10.6019448801,373.26249823236,431846.69746894,9.9999533189507
1056815.1286616,242867288866.94,12.025774291092,10.601944886871,373.26216591377,568148.78963036,9.999956050692
1100000,184601729155.28,12.025774875546,10.601944891554,373.26193625825,431846.89767052,9.99995795487
1156815.1286616,242866153318.48,12.025775604548,10.601944897434,373.26164665101,568149.02696252,9.9999602279624
1200000,184600854346.91,12.025776198,10.601944902179,373.26141208324,431847.07154062,9.9999619810509
1256815.1286616,242864888105.21,12.025777064994,10.601944909019,373.26107294751,568149.26435604,9.9999644063129
1300000,184599827206.93,12.025777768962,10.60194491452,373.26080020283,431847.26056675,9.9999663581887
1356815.1286616,242863492241.9,12.025778704021,10.601944921783,373.26044047456,568149.5236297,9.9999689697744
1400000,184598777196.99,12.025779401005,10.601944927179,373.26017353575,431847.45872882,9.9999709468804
1456815.1286616,242862180287.65,12.025780262259,10.601944933836,373.25984452231,568149.77567342,9.9999734059824
1500000,184597831988,12.025780881858,10.601944938617,373.25960833086,431847.64171057,9.999975184053
1556815.1286616,242861030044.49,12.025781636186,10.601944944419,373.25932161417,568149.99895259,9.999977335907
1600000,184597007816.47,12.025782180927,10.601944948592,373.25911542556,431847.80158808,9.9999788862178
1656815.1286616,242860015605.54,12.025782858224,10.601944953746,373.25886063161,568150.19482341,9.9999807834186
1700000,184596269617.07,12.025783356759,10.601944957514,373.25867429767,431847.94326095,9.9999821668313
1756815.1286616,242859094670.02,12.025783981733,10.601944962203,373.25844241238,568150.37111786,9.9999838863676
1800000,184595599505.08,12.025784438429,10.601944965611,373.25827390511,431848.07166358,9.9999851401556
1856815.1286616,242858271854.66,12.025784997875,10.601944969764,373.25806860544,568150.52944641,9.9999866731
1900000,184595011600.51,12.025785397966,10.601944972723,373.25792239094,431848.18533406,9.9999877723386
1956815.1286616,242857566360.78,12.025785877493,10.601944976258,373.25774782597,568150.66671586,9.9999890891721
2000000,184594514802.2,12.025786215639,10.601944978743,373.25762510507,431848.28242788,9.999990020668
2056815.1286616,242856979810.82,12.025786613936,10.601944981666,373.25748088155,568150.78222096,9.9999911221711
2100000,184594107008.12,12.025786890774,10.601944983697,373.25738076116,431848.36347624,9.9999918974448
2156815.1286616,242856504452.15,12.025787212346,10.601944986061,373.25726420953,568150.87767943,9.9999928023304
2200000,184593777904.66,12.025787434738,10.601944987701,373.25718338921,431848.42964026,9.9999934295558
2256815.1286616,242856118730.62,12.025787694874,10.601944989625,373.2570884659,568150.95474146,9.999994158695
2300000,184593508367.95,12.025787876842,10.601944990974,373.25702191202,431848.48310443,9.999994667586
2356815.1286616,242855797577.49,12.02578809406,10.601944992586,373.25694232372,568151.01788606,9.9999952700998
2400000,184593280753.16,12.025788248534,10.601944993732,373.25688572381,431848.5275166,9.9999956960056
2456815.1286616,242855522169.05,12.025788436003,10.601944995119,373.25681715277,568151.07117326,9.9999962080049
2500000,184593084098.65,12.025788570265,10.60194499611,373.25676817579,431848.56539731,9.9999965731811
2556815.1286616,242855284404.26,12.025788732851,10.601944997304,373.25670912802,568151.11696836,9.9999970140418
2600000,184592915473.27,12.025788848288,10.601944998149,373.25666736464,431848.59795194,9.9999973270243
2656815.1286616,242855083959.45,12.02578898539,10.601944999149,373.25661799786,568151.15591628,9.9999976995622
2700000,184592775705.23,12.025789080914,10.601944999843,373.25658372242,431848.62528773,9.999997960019
2756815.1286616,242854921872.67,12.025789191417,10.601945000644,373.25654421439,568151.18792591,9.9999982629619
2800000,184592664878.9,12.02578926684,10.601945001189,373.25651731081,431848.64734077,9.9999984706848
2856815.1286616,242854796257.66,12.025789352092,10.601945001805,373.25648696028,568151.21313947,9.9999987067443
2900000,184592580329.94,12.025789409376,10.601945002219,373.25646658767,431848.66441063,9.999998865959
2956815.1286616,242854701882.83,12.025789473184,10.601945002679,373.25644390686,568151.23229582,9.9999990439143
3000000,184592517377.21,12.025789515701,10.601945002986,373.25642879567,431848.67722631,9.9999991627221
