time,Anhydrite_mol,Barite_mol,Calcite_mol,Dolomite_mol,Illite_mol,K-feldspar_mol,Kaolinite_mol,Pyrrhotite_mol,Quartz_mol,temperature
0.18,1.1737839558689,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,104.24
0.19,1.1740645170255,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,104.92
0.2,1.1743411519831,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,105.6
0.21,1.1746139002122,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,106.28
0.22,1.1748828009978,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,106.96
0.23,1.1751478934488,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,107.64
0.24,1.1754092164959,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,108.32
0.25,1.1756668088903,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,109
0.26,1.1759207092015,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,109.68
0.27,1.1761709558158,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,110.36
0.28,1.1764175869346,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,111.04
0.29,1.1766606405726,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,111.72
0.3,1.176900154556,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,112.4
0.31,1.1771361665213,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,113.08
0.32,1.1773687139134,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,113.76
0.33,1.1775978339841,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,114.44
0.34,1.1778235637908,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,115.12
0.35,1.1780459401947,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,115.8
0.36,1.1782649998598,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,116.48
0.37,1.178480779251,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,117.16
0.38,1.1786933146318,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,117.84
0.39,1.1789026420688,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,118.52
0.4,1.1791087974182,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,119.2
0.41,1.1793118163366,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,119.88
0.42,1.1795117342733,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,120.56
0.43,1.1797085864704,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,121.24
0.44,1.1799024079609,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,121.92
0.45,1.1800932335679,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,122.6
0.46,1.1802810979028,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,123.28
0.47,1.1804660353639,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,123.96
0.48,1.1806480801354,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,124.64
0.49,1.1808272661857,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,125.32
0.5,1.1810036272668,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,126
0.51,1.1811771969129,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,126.68
0.52,1.1813480084396,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,127.36
0.53,1.1815160949435,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,128.04
0.54,1.1816814893019,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,128.72
0.55,1.1818442241723,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,129.4
0.56,1.1820043319935,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,130.08
0.57,1.1821618449861,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,130.76
0.58,1.1823167951537,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,131.44
0.59,1.1824692142855,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,132.12
0.6,1.1826191339587,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,132.8
0.61,1.1827665855423,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,133.48
0.62,1.1829116001952,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,134.16
0.63,1.1830542088953,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,134.84
0.64,1.1831944424112,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,135.52
0.65,1.1833323313325,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,136.2
0.66,1.1834679060727,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,136.88
0.67,1.1836011968791,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,137.56
0.68,1.1837322338434,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,138.24
0.69,1.183861046914,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,138.92
0.7,1.1839876659086,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,139.6
0.71,1.1841121205281,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,140.28
0.72,1.184234440371,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,140.96
0.73,1.1843546549483,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,141.64
0.74,1.1844727936982,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,142.32
0.75,1.1845888860008,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,143
0.76,1.1847029611918,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,143.68
0.77,1.1848150485754,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,144.36
0.78,1.1849251774349,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,145.04
0.79,1.1850333770411,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,145.72
0.8,1.1851396766583,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,146.4
0.81,1.1852441055455,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,147.08
0.82,1.1853466929554,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,147.76
0.83,1.1854474681271,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,148.44
0.84,1.1855464602748,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,149.12
0.85,1.1856436985713,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,149.8
0.86,1.1857392121262,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,150.48
0.87,1.1858330299582,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,151.16
0.88,1.1859251809635,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,151.84
0.89,1.1860156938792,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,152.52
0.9,1.1861045972421,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,153.2
0.91,1.1861919193459,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,153.88
0.92,1.1862776881951,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,154.56
0.93,1.1863619314583,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,155.24
0.94,1.1864446764223,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,155.92
0.95,1.1865259499465,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,156.6
0.96,1.1866057784214,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,157.28
0.97,1.1866841877296,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,157.96
0.98,1.1867612032125,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,158.64
0.99,1.1868368496426,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,159.32
1,1.1869111512017,0.00018534062110087,12.111220160658,2.8672730520553,0.36893253299438,6.8276280283406,0.21365939962409,0.5154955487813,322.18072136025,160
