DP,P,S,SumWij,T,h,id,mdot,mu,rho,w_perim,x,y,z
0,10788.455212491,2.289235074766e-05,-0.0001191068471153,641.95491913843,821224.54518318,0.576,0.076872269810611,0.00029325761934013,862.36371861459,0,0.00452,0.06699,0.576
0,10013.677433736,2.289235074766e-05,-0.00011051848475022,642.57651117638,822018.75333006,0.592,0.076984004881743,0.00029290658727633,862.22194034916,0,0.00452,0.06699,0.592
0,9238.7961229251,2.289235074766e-05,-0.00010205125171273,643.23547613233,822860.71285428,0.608,0.077087323515122,0.00029253562777328,862.07162841361,0,0.00452,0.06699,0.608
0,8465.5643690938,2.289235074766e-05,-9.4202619685626e-05,643.42624283708,823104.45547293,0.624,0.077182801612071,0.00029242846257389,862.02811215028,0,0.00452,0.06699,0.624
0,7696.5130807157,2.289235074766e-05,-8.6594964001679e-05,643.61393411387,823344.26861729,0.64,0.077270675606891,0.00029232312360505,861.98529664578,0,0.00452,0.06699,0.64
0,6923.1853244747,2.289235074766e-05,-7.9769603401308e-05,643.85598163657,823653.53273705,0.656,0.077351769335564,0.00029218742212598,861.9300804278,0,0.00452,0.06699,0.656
0,6150.547813163,2.289235074766e-05,-7.2607527366371e-05,643.9646784577,823792.4146654,0.672,0.077425707831138,0.00029212653511946,861.90528393646,0,0.00452,0.06699,0.672
0,5378.1135928677,2.289235074766e-05,-6.5413614401161e-05,644.11677065452,823986.74286528,0.688,0.077492460812806,0.0002920413948235,861.87058742532,0,0.00452,0.06699,0.688
0,4606.4450561393,2.289235074766e-05,-5.8159794287435e-05,644.19240728077,824083.38378264,0.704,0.077551959817658,0.00029199907768373,861.85333239161,0,0.00452,0.06699,0.704
0,3837.4709404926,2.289235074766e-05,-5.0334931642939e-05,644.30418175311,824226.19802595,0.72,0.077603634581581,0.00029193657106717,861.82783297572,0,0.00452,0.06699,0.72
0,3066.8775557211,2.289235074766e-05,-4.3050954782669e-05,644.48808328721,824461.16901607,0.736,0.077648139320385,0.00029183380445931,861.78587841546,0,0.00452,0.06699,0.736
0,2297.899834173,2.289235074766e-05,-3.5029376213238e-05,644.51316981333,824493.2220705,0.752,0.077684578074001,0.00029181979299947,861.78015521784,0,0.00452,0.06699,0.752
0,1530.0057042124,2.289235074766e-05,-2.6414405894754e-05,644.60408404259,824609.38318122,0.768,0.077712371774193,0.00029176902961912,861.75941408292,0,0.00452,0.06699,0.768
0,764.04501277768,2.289235074766e-05,-1.706459304838e-05,644.60693457877,824613.02531129,0.784,0.077730793927859,0.00029176743834555,861.75876375982,0,0.00452,0.06699,0.784
0,4.241301825179e-14,2.289235074766e-05,-6.0604079691347e-06,644.6720366572,824696.20623691,0.8,0.077738222628817,0.00029173110206958,861.7439112821,0,0.00452,0.06699,0.8
