t, dummy, x, y, z, dummy,value, weight_ui, weight_ur
0,-0.36321272782517,1,0,0,0.29875343067159,-0.064459297153582,0,1
0,0.30631316105984,2,0,0,-0.24194594230631,0.064367218753526,0,1
0,-0.21886854755222,3,0,0,0.21886854755222,0,0,1
0,0.10959872094483,4,0,0,-0.10959872094483,0,0,1
0,0.010600110614789,5,0,0,-0.010600110614789,0,0,1
0,-0.12974191650472,6,0,0,0.12974191650472,0,0,1
0,0.23594607097165,7,0,0,-0.23594607097165,0,0,1
0,-0.31862206967293,8,0,0,0.31862206967293,0,0,1
0,0.36952559742451,9,0,0,-0.36952559742451,0,0,1
