t, dummy, x, y, z, dummy,value, weight_ui, weight_ur
0,0.17352719854395,1,0,0,0.3180168247236,0.49154402326755,1,0
0,-0.15059034709535,2,0,0,-0.3409566606707,-0.49154700776605,1,0
0,0.11263687287074,3,0,0,-0.11263687287074,0,1,0
0,-0.063451434159731,4,0,0,0.063451434159731,0,1,0
0,0.0079387223548443,5,0,0,-0.0079387223548443,0,1,0
0,0.048365625841257,6,0,0,-0.048365625841257,0,1,0
0,-0.099847033041516,7,0,0,0.099847033041516,0,1,0
0,0.14137185763599,8,0,0,-0.14137185763599,0,1,0
0,-0.16879931212533,9,0,0,0.16879931212533,0,1,0
