t, dummy, x, y, z, dummy,value, weight_ui, weight_ur
0,-0.00033174350082106,1,0,0,-0.42641807192645,-0.42674981542727,1,0
0,-0.00045960979437263,2,0,0,-0.42630474182637,-0.42676435162074,1,0
0,-0.00037028587976329,3,0,0,0.00037028587976329,0,1,0
0,-0.00010598208376431,4,0,0,0.00010598208376431,0,1,0
0,0.00020840391482462,5,0,0,-0.00020840391482462,0,1,0
0,0.0004243079180416,6,0,0,-0.0004243079180416,0,1,0
0,0.00043970373763823,7,0,0,-0.00043970373763823,0,1,0
0,0.00024731602547367,8,0,0,-0.00024731602547367,0,1,0
0,-6.1941735397049e-05,9,0,0,6.1941735397049e-05,0,1,0
