0.02542223	0.092651627	0.159844273
0.037321336	0.099717471	0.394371109
0.01983967	0.055952028	0.168793406
0.023483124	0.039436118	0.29853447
0.06080545	0.074936483	0.254028849
0.049557245	0.090572406	0.254733009
0.029340925	0.044390544	0.253187708
0.022002616	0.008024848	0.153582272
0.067863867	0.09571134	0.028218376
0.007584791	0.024729184	0.296533151
0.075644194	0.007285388	0.211823191
0.08787146	0.066240638	0.092240662
0.015803633	0.012659535	0.159546739
0.002010074	0.063338449	0.288288719
0.086745699	0.067230122	0.356659301
0.081068159	0.067086104	0.10277635
0.057387052	0.088385126	0.176153444
0.036394897	0.089324585	0.054288554
0.089148941	0.091871479	0.284451826
0.003824541	0.001411999	0.141210117
0.073410127	0.095928723	0.397818106
0.008380707	0.014019871	0.070216747
0.068613243	0.034997213	0.279853303
0.043591827	0.019464252	0.331806013
0.097512997	0.095838605	0.018948012
0.055311257	0.066018238	0.183507931
0.008342512	0.008209765	0.091792242
0.009786253	0.038177833	0.041499572
0.006657366	0.037312766	0.047627609
0.057641675	0.082771894	0.182587886
0.059072128	0.095656574	0.107306083
0.053555967	0.013909345	0.200355865
0.068245011	0.062447073	0.395575375
0.072756755	0.060248696	0.15698941
0.048931673	0.092299675	0.308331671
0.023910054	0.009080343	0.344717139
0.015231132	0.096984333	0.22696329
0.075172513	0.001915233	0.353011957
0.034668249	0.095504652	0.226561587
0.056307596	0.072177586	0.029437363
