x,y,z,id,strain_xx,strain_yy,strain_xy,strain_xz,disp_x,u_x,disp_y,u_y
0.2628917115316,10,0.070441621801729,510,0,0,0,0,0,0,0,0
0.070441621801729,10,0.070441621801729,510,0,0,0,0,0,0,0,0
0.2628917115316,10,0.2628917115316,510,0,0,0,0,0,0,0,0
0.070441621801729,10,0.2628917115316,510,0,0,0,0,0,0,0,0
0.59622504486494,10,0.070441621801729,511,0,0,0,0,0,0,0,0
0.40377495513506,10,0.070441621801729,511,0,0,0,0,0,0,0,0
0.59622504486494,10,0.2628917115316,511,0,0,0,0,0,0,0,0
0.40377495513506,10,0.2628917115316,511,0,0,0,0,0,0,0,0
0.92955837819827,10,0.070441621801729,512,0,0,0,0,0,0,0,0
0.7371082884684,10,0.070441621801729,512,0,0,0,0,0,0,0,0
0.92955837819827,10,0.2628917115316,512,0,0,0,0,0,0,0,0
0.7371082884684,10,0.2628917115316,512,0,0,0,0,0,0,0,0
1.2628917115316,10,0.070441621801729,513,0,0,0,0,0,0,0,0
1.0704416218017,10,0.070441621801729,513,0,0,0,0,0,0,0,0
1.2628917115316,10,0.2628917115316,513,0,0,0,0,0,0,0,0
1.0704416218017,10,0.2628917115316,513,0,0,0,0,0,0,0,0
1.5962250448649,10,0.070441621801729,514,0,0,0,0,0,0,0,0
1.4037749551351,10,0.070441621801729,514,0,0,0,0,0,0,0,0
1.5962250448649,10,0.2628917115316,514,0,0,0,0,0,0,0,0
1.4037749551351,10,0.2628917115316,514,0,0,0,0,0,0,0,0
1.9295583781983,10,0.070441621801729,515,0,0,0,0,0,0,0,0
1.7371082884684,10,0.070441621801729,515,0,0,0,0,0,0,0,0
1.9295583781983,10,0.2628917115316,515,0,0,0,0,0,0,0,0
1.7371082884684,10,0.2628917115316,515,0,0,0,0,0,0,0,0
2.2628917115316,10,0.070441621801729,516,0,0,0,0,0,0,0,0
2.0704416218017,10,0.070441621801729,516,0,0,0,0,0,0,0,0
2.2628917115316,10,0.2628917115316,516,0,0,0,0,0,0,0,0
2.0704416218017,10,0.2628917115316,516,0,0,0,0,0,0,0,0
2.5962250448649,10,0.070441621801729,517,0,0,0,0,0,0,0,0
2.4037749551351,10,0.070441621801729,517,0,0,0,0,0,0,0,0
2.5962250448649,10,0.2628917115316,517,0,0,0,0,0,0,0,0
2.4037749551351,10,0.2628917115316,517,0,0,0,0,0,0,0,0
2.9295583781983,10,0.070441621801729,518,0,0,0,0,0,0,0,0
2.7371082884684,10,0.070441621801729,518,0,0,0,0,0,0,0,0
2.9295583781983,10,0.2628917115316,518,0,0,0,0,0,0,0,0
2.7371082884684,10,0.2628917115316,518,0,0,0,0,0,0,0,0
3.2628917115316,10,0.070441621801729,519,0,0,0,0,0,0,0,0
3.0704416218017,10,0.070441621801729,519,0,0,0,0,0,0,0,0
3.2628917115316,10,0.2628917115316,519,0,0,0,0,0,0,0,0
3.0704416218017,10,0.2628917115316,519,0,0,0,0,0,0,0,0
3.5962250448649,10,0.070441621801729,520,0,0,0,0,0,0,0,0
3.4037749551351,10,0.070441621801729,520,0,0,0,0,0,0,0,0
3.5962250448649,10,0.2628917115316,520,0,0,0,0,0,0,0,0
3.4037749551351,10,0.2628917115316,520,0,0,0,0,0,0,0,0
3.9295583781983,10,0.070441621801729,521,0,0,0,0,0,0,0,0
3.7371082884684,10,0.070441621801729,521,0,0,0,0,0,0,0,0
3.9295583781983,10,0.2628917115316,521,0,0,0,0,0,0,0,0
3.7371082884684,10,0.2628917115316,521,0,0,0,0,0,0,0,0
4.2628917115316,10,0.070441621801729,522,0,0,0,0,0,0,0,0
