0.082368944	0.00344468	0.084211558
0.013080833	0.087340499	0.015984047
0.006658923	0.093378411	0.043878958
0.049396227	0.040341482	0.196818302
0.029131343	0.031469163	0.066024817
0.035772604	0.049511605	0.028863274
0.029244348	0.075169838	0.134370279
0.01016721	0.021984565	0.16667638
0.047061407	0.039905804	0.188334815
0.073976597	0.038306831	0.10425943
0.044555438	0.079911697	0.139808631
0.059065674	0.027088099	0.088178053
0.046318492	0.044622007	0.035942388
0.032251138	0.005391837	0.158140133
0.069894738	0.055485414	0.161460866
