x,y,z,id,strain_xx,strain_yy,strain_xy,strain_xz
0.0039433756729741,0.1,0.0010566243270259,380,0.29221933523727,-0.17455313105512,0,-0.064198011750122
0.0010566243270259,0.1,0.0010566243270259,380,0.2951177700545,-0.17107678429135,0,-0.076664784596665
0.0039433756729741,0.1,0.0039433756729741,380,0.30413847422911,-0.17345786334571,0,-0.059561403551013
0.0010566243270259,0.1,0.0039433756729741,380,0.30703690904634,-0.16998151658194,0,-0.072028176397556
0.0089433756729741,0.1,0.0010566243270259,381,0.32958669324945,-0.17165464785645,0,-0.045629882510104
0.0060566243270259,0.1,0.0010566243270259,381,0.32715888343285,-0.18011181814018,0,-0.033907389691933
0.0089433756729741,0.1,0.0039433756729741,381,0.3093408017093,-0.15460785041249,0,-0.052286277468577
0.0060566243270259,0.1,0.0039433756729741,381,0.3069129918927,-0.16306502069622,0,-0.040563784650406
0.013943375672974,0.1,0.0010566243270259,382,0.32571856465087,-0.15284873456137,0,-0.025097857759924
0.011056624327026,0.1,0.0010566243270259,382,0.32795531708873,-0.16520616934801,0,-0.012266687442579
0.013943375672974,0.1,0.0039433756729741,382,0.30550025949342,-0.13807446488114,0,-0.02903982271539
0.011056624327026,0.1,0.0039433756729741,382,0.30773701193127,-0.15043189966778,0,-0.016208652398045
0.018943375672974,0.1,0.0010566243270259,383,0.30842461251328,-0.12000024663532,0,-0.014611262425658
0.016056624327026,0.1,0.0010566243270259,383,0.3108448215602,-0.13181717938059,0,-0.013380412058552
0.018943375672974,0.1,0.0039433756729741,383,0.30707588676485,-0.11976449587267,0,-0.018099519751367
0.016056624327026,0.1,0.0039433756729741,383,0.30949609581177,-0.13158142861794,0,-0.016868669384262
0.023943375672974,0.1,0.0010566243270259,384,0.29981504079974,-0.088135539495435,0,-0.010340163704965
0.021056624327026,0.1,0.0010566243270259,384,0.30028526760689,-0.094534556802475,0,-0.024031901468654
0.023943375672974,0.1,0.0039433756729741,384,0.32086160658509,-0.10284519553877,0,-0.013069445551327
0.021056624327026,0.1,0.0039433756729741,384,0.32133183339225,-0.10924421284581,0,-0.026761183315016
0.028943375672974,0.1,0.0010566243270259,385,0.30029859060652,-0.079702046429353,0,0.02173070545199
0.026056624327026,0.1,0.0010566243270259,385,0.29868888910222,-0.077751701847577,0,-0.0082768821148121
0.028943375672974,0.1,0.0039433756729741,385,0.34275833182392,-0.10460635373055,0,0.021096176238578
0.026056624327026,0.1,0.0039433756729741,385,0.34114863031962,-0.10265600914878,0,-0.0089114113282247
0.033943375672974,0.1,0.0010566243270259,386,0.32943642747642,-0.1109712059508,0,0.073771082579616
0.031056624327026,0.1,0.0010566243270259,386,0.33056405299875,-0.096517051552388,0,0.051373032600194
0.033943375672974,0.1,0.0039433756729741,386,0.36164355914512,-0.13058936932936,0,0.082125785301157
0.031056624327026,0.1,0.0039433756729741,386,0.36277118466745,-0.11613521493095,0,0.059727735321734
