0.7970344	0.11913003	0.058587561
0.857974174	0.168379612	3.200565826
3.971768865	0.668727687	2.200377754
0.025131949	1.176797204	2.768600456
3.85684539	1.176329104	0.462555624
3.826261818	1.485234222	3.371015327
3.409078157	0.133824302	2.413282043
1.115368547	1.677047278	3.725053626
2.417029909	1.034535722	3.429725809
1.457741225	1.478172095	2.946807002
2.458799582	1.219811291	0.812368483
2.195087205	1.301819403	0.112633679
0.198522648	0.574229616	1.166988152
3.602886848	1.47920667	2.752841499
3.084990684	1.847316096	1.014898545
1.997348995	1.747684164	2.620858926
3.20392847	0.650440687	3.51874097
2.581932086	1.877348507	0.36299123
1.889503653	0.327044305	3.436541432
0.829590227	0.615290706	3.09047843
0.830772524	1.523791735	1.717847473
1.908385842	0.354367805	0.796569775
2.157665347	0.041592547	1.049316469
1.754333538	0.730833841	3.777097273
3.360115252	0.314284127	3.768022677
3.713774548	3.647538767	0.143101701
2.191941266	2.705386158	2.473590246
2.004118912	3.127298316	3.232682274
3.558030593	2.118154679	0.079411515
0.26885111	2.967560999	1.184257027
3.254127941	2.161214895	0.07177771
2.788898373	2.651329183	0.091518121
0.254036631	2.140990128	0.375081716
0.724676842	2.595199088	0.477894797
3.831850585	3.40804155	0.27365235
0.824853861	2.791413524	2.274847064
0.094183246	2.800094818	0.795899093
1.331124201	2.890516601	0.543275442
2.310550789	2.590480799	0.63929291
3.104250145	3.281900404	0.176383056
1.986973557	2.500042906	1.941070354
2.715752355	2.44119106	2.129911334
2.400161637	3.014760676	0.450016022
1.257521601	3.284226008	0.394989327
3.168285493	3.46625862	0.73817658
3.35755387	3.938093537	1.384068937
0.136985587	2.650790795	1.246755503
0.835095535	3.924607834	0.004265272
3.737444473	2.815382786	3.133958425
1.923644666	3.081695072	2.222802937
