0.015316433	0.036742534	0.008583964
0.098371778	0.040105409	0.028996821
0.04542946	0.050445889	0.018157235
0.031870628	0.099473808	0.043632409
0.088779411	0.006938518	0.045705723
0.044319714	0.025772726	0.04018716
0.04019048	0.09796502	0.094646081
0.057196296	0.09399647	0.035470213
0.036772655	0.079241894	0.089272962
0.004994062	0.087635274	0.089475461
0.065769137	0.121022792	0.060231682
0.034170614	0.197006526	0.087726987
0.093640831	0.123244879	0.037489428
0.055491948	0.181236692	0.016555815
0.034277284	0.147641427	0.089979369
0.072105942	0.121125721	0.04505513
0.042864585	0.153424263	0.00713976
0.0829127	0.133416154	0.054880042
0.076825771	0.143372735	0.069277049
0.099173846	0.183998906	0.083538176
