1.899670532	3.877858916	0.184044225
1.15648251	3.779243624	1.685084395
3.657835965	3.61245701	3.629228435
3.40387746	3.543530565	2.561081653
0.207275634	3.535956649	3.697712074
3.103213748	3.434217559	1.403427004
3.522971403	3.418958668	0.18622497
2.501700421	3.388941369	0.121376756
2.839657441	3.287212352	0.993770801
3.678144108	3.199347813	1.550092469
3.645996198	3.112066112	1.394361417
1.297879089	3.016617452	3.362671725
0.475369067	1.920658053	2.333569405
0.416565342	2.516312459	3.574746637
1.198060597	1.861693918	3.587360993
3.908694072	2.248979106	1.062592499
3.092644195	0.111206559	1.048401967
3.74136502	2.25390235	3.748027223
2.445512987	1.324583863	0.361381776
2.569601996	2.248417797	0.270860182
3.418638506	0.03760068	0.909210901
2.464077816	0.527922428	1.159734868
2.909466261	1.839039289	2.996433065
1.929747254	2.110178525	0.113959662
2.302937629	2.203153817	1.172298013
3.529635671	0.14032236	2.830349266
2.286543732	1.108641734	1.567798304
3.42936852	1.104919528	3.569544928
3.440196148	2.110333058	0.173064188
1.646155262	2.942483051	1.374781381
3.924715404	2.975152657	0.268094617
2.396845618	2.009312245	3.990870521
0.630424794	1.835537212	0.129351652
1.63586293	1.751638546	0.345183103
3.06407702	1.140736247	3.979654407
3.376033846	0.808361027	3.010708571
0.402369075	2.136671515	3.123119511
1.750658161	1.143598944	1.114322684
2.430455217	1.131558104	1.683269949
2.969600106	2.696646346	0.397459739
1.090881855	2.002234573	1.698410068
3.898010721	2.127188471	0.182586505
1.842415111	2.016701573	0.548017428
3.046737065	1.765281087	3.7103751
1.186978204	0.328881455	2.261312127
3.557039071	0.523007364	0.321138428
0.080187468	2.465730483	3.11832005
3.799475157	1.723314034	3.769816838
2.148315801	1.605857332	3.613071374
3.387137316	0.814352423	2.403947305
