1.899670532	3.877858916	0.184044225
1.15648251	3.779243624	1.685084395
3.657835965	2.303305244	3.629228435
3.40387746	3.386307185	2.561081653
0.207275634	1.115614148	3.697712074
3.103213748	2.30098432	1.403427004
3.522971403	1.934370309	0.18622497
2.501700421	1.614350478	0.121376756
2.839657441	3.500154745	0.993770801
3.678144108	0.425602006	1.550092469
3.645996198	2.456004277	1.394361417
1.297879089	1.701904888	3.362671725
0.475369067	3.023171777	2.333569405
0.416565342	3.086304318	3.574746637
1.198060597	2.969756632	3.587360993
3.908694072	0.400545003	1.062592499
3.092644195	3.280954043	1.048401967
3.74136502	0.194383237	3.748027223
2.445512987	1.969669078	0.361381776
2.569601996	1.279269859	0.270860182
3.418638506	3.502482515	0.909210901
2.464077816	0.205112683	1.159734868
2.909466261	0.063993591	2.996433065
1.929747254	2.029799802	0.113959662
2.302937629	3.627293559	1.172298013
3.529635671	2.297496256	2.830349266
2.286543732	2.484109513	1.567798304
3.42936852	2.511867402	3.569544928
3.440196148	0.978802742	0.173064188
1.646155262	2.770389478	1.374781381
3.924715404	2.649928104	0.268094617
2.396845618	2.356267538	3.990870521
0.630424794	1.112938288	0.129351652
1.63586293	1.919669595	0.345183103
3.06407702	1.190612547	3.979654407
3.376033846	3.549905389	3.010708571
0.402369075	0.579850125	3.123119511
1.750658161	1.795066783	1.114322684
2.430455217	0.076371682	1.683269949
2.969600106	1.138288539	0.397459739
1.090881855	3.386744562	1.698410068
3.898010721	3.03082659	0.182586505
1.842415111	0.733386443	0.548017428
3.046737065	2.346300823	3.7103751
1.186978204	0.451339609	2.261312127
3.557039071	0.839761822	0.321138428
0.080187468	2.089701449	3.11832005
3.799475157	1.32101753	3.769816838
2.148315801	1.006013656	3.613071374
3.387137316	2.140659826	2.403947305
