x,y,z,id,strain_xx,strain_yy,strain_xy,strain_xz
0.0039433756729741,0.1,0.0031698729810778,380,0.29275165077061,-0.09098504386946,0,0.052371304296324
0.0010566243270259,0.1,0.0031698729810778,380,0.2941905039461,-0.089880998786163,0,0.046766906130742
0.0039433756729741,0.1,0.011830127018922,380,0.32912722005169,-0.13010979343814,0,0.058343931447748
0.0010566243270259,0.1,0.011830127018922,380,0.33056607322719,-0.12900574835484,0,0.052739533282166
0.0089433756729741,0.1,0.0031698729810778,381,0.30272612570125,-0.090192132364073,0,0.058589620174308
0.0060566243270259,0.1,0.0031698729810778,381,0.30276610200069,-0.090991771047904,0,0.055250147455185
0.0089433756729741,0.1,0.011830127018922,381,0.33120255831615,-0.12710816127913,0,0.057510091046881
0.0060566243270259,0.1,0.011830127018922,381,0.33124253461559,-0.12790779996296,0,0.054170618327758
0.013943375672974,0.1,0.0031698729810778,382,0.30849186755716,-0.088214192807266,0,0.060483929398704
0.011056624327026,0.1,0.0031698729810778,382,0.30876596876216,-0.088897201440559,0,0.058059947368512
0.013943375672974,0.1,0.011830127018922,382,0.3349698299491,-0.12662622540998,0,0.060281720063765
0.011056624327026,0.1,0.011830127018922,382,0.3352439311541,-0.12730923404327,0,0.057857738033573
0.018943375672974,0.1,0.0031698729810778,383,0.31299046369186,-0.08722267201445,0,0.06304013196312
0.016056624327026,0.1,0.0031698729810778,383,0.31283592988465,-0.087230509997372,0,0.061081610576525
0.018943375672974,0.1,0.011830127018922,383,0.33901144392848,-0.12751350416812,0,0.062564773567112
0.016056624327026,0.1,0.011830127018922,383,0.33885691012128,-0.12752134215104,0,0.060606252180516
0.023943375672974,0.1,0.0031698729810778,384,0.31720348913682,-0.088282578178845,0,0.065066137661449
0.021056624327026,0.1,0.0031698729810778,384,0.31687375440282,-0.087997650633388,0,0.063579058945907
0.023943375672974,0.1,0.011830127018922,384,0.34175813380195,-0.12846939521585,0,0.064504324777627
0.021056624327026,0.1,0.011830127018922,384,0.34142839906795,-0.12818446767039,0,0.063017246062085
0.028943375672974,0.1,0.0031698729810778,385,0.32060411438653,-0.089612025694754,0,0.065952066569441
0.026056624327026,0.1,0.0031698729810778,385,0.32048786340263,-0.089554586165132,0,0.064869934136376
0.028943375672974,0.1,0.011830127018922,385,0.34337955245787,-0.12867010723905,0,0.065689472912173
0.026056624327026,0.1,0.011830127018922,385,0.34326330147397,-0.12861266770943,0,0.064607340479107
0.033943375672974,0.1,0.0031698729810778,386,0.32321211854827,-0.090433530765413,0,0.066411706901507
0.031056624327026,0.1,0.0031698729810778,386,0.32318421437326,-0.090462448993237,0,0.065635059533158
0.033943375672974,0.1,0.011830127018922,386,0.3445234228932,-0.12839625524517,0,0.066284617034746
0.031056624327026,0.1,0.011830127018922,386,0.34449551871819,-0.128425173473,0,0.065507969666397
0.038943375672974,0.1,0.0031698729810778,387,0.32528602507777,-0.090982063625517,0,0.066780614502294
0.036056624327026,0.1,0.0031698729810778,387,0.32527929487403,-0.09101635971159,0,0.066222025958495
0.038943375672974,0.1,0.011830127018922,387,0.34548777686401,-0.1280340359352,0,0.066708979761958
0.036056624327026,0.1,0.011830127018922,387,0.34548104666027,-0.12806833202127,0,0.06615039121816
0.043943375672974,0.1,0.0031698729810778,388,0.32705342762619,-0.091420874850031,0,0.067051847216968
0.041056624327026,0.1,0.0031698729810778,388,0.32705778907102,-0.091458857110182,0,0.066658990084346
0.043943375672974,0.1,0.011830127018922,388,0.34635924012807,-0.12767535705807,0,0.067007958161254
0.041056624327026,0.1,0.011830127018922,388,0.34636360157291,-0.12771333931822,0,0.066615101028633
0.048943375672974,0.1,0.0031698729810778,389,0.32867534366571,-0.091820759103991,0,0.067230730960018
0.046056624327026,0.1,0.0031698729810778,389,0.32867584768717,-0.091843038152532,0,0.066972813453334
0.048943375672974,0.1,0.011830127018922,389,0.34721376931313,-0.12735010535874,0,0.067198824451599
0.046056624327026,0.1,0.011830127018922,389,0.34721427333459,-0.12737238440728,0,0.066940906944915
0.053943375672974,0.1,0.0031698729810778,390,0.3302948192437,-0.092246306815311,0,0.06731745563893
0.051056624327026,0.1,0.0031698729810778,390,0.33028910180929,-0.092250831124592,0,0.067188336062488
0.053943375672974,0.1,0.011830127018922,390,0.34808896521117,-0.1270598812916,0,0.067293516871759
0.051056624327026,0.1,0.011830127018922,390,0.34808324777676,-0.12706440560088,0,0.067164397295317
0.058943375672974,0.1,0.0031698729810778,391,0.33203004222213,-0.092733663629304,0,0.06730752706645
0.056056624327026,0.1,0.0031698729810778,391,0.33201778298956,-0.092720935248518,0,0.067318922504514
0.058943375672974,0.1,0.011830127018922,391,0.34902017368555,-0.12678229918452,0,0.06728984193994
0.056056624327026,0.1,0.011830127018922,391,0.34900791445298,-0.12676957080374,0,0.067301237378004
0.063943375672974,0.1,0.0031698729810778,392,0.33399944536418,-0.093312794091574,0,0.067185142277553
0.061056624327026,0.1,0.0031698729810778,392,0.33398276721709,-0.093287713763768,0,0.067371693958079
0.063943375672974,0.1,0.011830127018922,392,0.35002328103629,-0.12647977551896,0,0.067172728328013
0.061056624327026,0.1,0.011830127018922,392,0.35000660288921,-0.12645469519115,0,0.067359280008539
0.068943375672974,0.1,0.0031698729810778,393,0.33631920515685,-0.093995617207121,0,0.066922084177409
0.066056624327026,0.1,0.0031698729810778,393,0.33630191429765,-0.093968252770296,0,0.067342110871213
0.068943375672974,0.1,0.011830127018922,393,0.35111411438714,-0.12610559583052,0,0.066911258255052
0.066056624327026,0.1,0.011830127018922,393,0.35109682352794,-0.12607823139369,0,0.067331284948856
0.073943375672974,0.1,0.0031698729810778,394,0.33911312719597,-0.094772018730382,0,0.066476816910813
0.071056624327026,0.1,0.0031698729810778,394,0.33910202031374,-0.094764071573833,0,0.067221452918654
0.073943375672974,0.1,0.011830127018922,394,0.35228986655178,-0.12559331348906,0,0.066455416998949
0.071056624327026,0.1,0.011830127018922,394,0.35227875966956,-0.12558536633251,0,0.06720005300679
0.078943375672974,0.1,0.0031698729810778,395,0.34245716970755,-0.095578957625278,0,0.065778879250682
0.076056624327026,0.1,0.0031698729810778,395,0.34246796887464,-0.095622248828023,0,0.066970626495772
0.078943375672974,0.1,0.011830127018922,395,0.35352947288959,-0.12487404745989,0,0.065746339947816
0.076056624327026,0.1,0.011830127018922,395,0.35354027205667,-0.12491733866263,0,0.066938087192905
0.083943375672974,0.1,0.0031698729810778,396,0.34638628685695,-0.096333872174781,0,0.064689082314359
0.081056624327026,0.1,0.0031698729810778,396,0.34645698536028,-0.096471341968927,0,0.066492867069223
0.083943375672974,0.1,0.011830127018922,396,0.35474915152061,-0.12388231003128,0,0.064694973133126
0.081056624327026,0.1,0.011830127018922,396,0.35481985002394,-0.12401977982542,0,0.066498757887989
0.088943375672974,0.1,0.0031698729810778,397,0.35195682146069,-0.098282976384108,0,0.063290959865512
0.086056624327026,0.1,0.0031698729810778,397,0.35186556761069,-0.098020996479311,0,0.065943421984043
0.088943375672974,0.1,0.011830127018922,397,0.35651705879345,-0.12331822376081,0,0.063410168172724
0.086056624327026,0.1,0.011830127018922,397,0.35642580494345,-0.12305624385601,0,0.066062630291255
0.093943375672974,0.1,0.0031698729810778,398,0.36173086007864,-0.10308010906095,0,0.062019597382913
0.091056624327026,0.1,0.0031698729810778,398,0.36103654258716,-0.10221205764687,0,0.066240373538527
0.093943375672974,0.1,0.011830127018922,398,0.35901976474277,-0.12298257532289,0,0.061238722029588
0.091056624327026,0.1,0.011830127018922,398,0.35832544725128,-0.12211452390881,0,0.065459498185202
0.098943375672974,0.1,0.0031698729810778,399,0.37384721870513,-0.10656020224036,0,0.0604529191613
0.096056624327026,0.1,0.0031698729810778,399,0.37349170268897,-0.10741051979007,0,0.067232254644962
0.098943375672974,0.1,0.011830127018922,399,0.3602217175284,-0.11998521278888,0,0.058110894788259
0.096056624327026,0.1,0.011830127018922,399,0.35986620151225,-0.1208355303386,0,0.064890230271922
0.0039433756729741,0.1,0.018169872981078,780,0.35939150980941,-0.12185786123587,0,0.05655197601326
0.0010566243270259,0.1,0.018169872981078,780,0.35845061777941,-0.12236110443225,0,0.054945489016524
0.0039433756729741,0.1,0.026830127018922,780,0.355003157868,-0.10344223537263,0,0.052974435128697
0.0010566243270259,0.1,0.026830127018922,780,0.354062265838,-0.10394547856901,0,0.051367948131961
0.0089433756729741,0.1,0.018169872981078,781,0.35537048148718,-0.12325812243709,0,0.051556413220421
0.0060566243270259,0.1,0.018169872981078,781,0.35548251945722,-0.12296898641401,0,0.049501828809284
0.0089433756729741,0.1,0.026830127018922,781,0.3522103440711,-0.10461034113812,0,0.052326231165174
0.0060566243270259,0.1,0.026830127018922,781,0.35232238204115,-0.10432120511503,0,0.050271646754037
0.013943375672974,0.1,0.018169872981078,782,0.35443790932887,-0.12523158226996,0,0.053175121503901
0.011056624327026,0.1,0.018169872981078,782,0.35426205290762,-0.12464476613487,0,0.05141073117545
0.013943375672974,0.1,0.026830127018922,782,0.34936566819294,-0.1045007580274,0,0.053527776442779
0.011056624327026,0.1,0.026830127018922,782,0.34918981177169,-0.10391394189231,0,0.051763386114328
0.018943375672974,0.1,0.018169872981078,783,0.35432352484799,-0.12747778320022,0,0.054889886301674
