x,y,z,id,strain_xx,strain_yy,strain_xy,strain_xz
0.0039433756729741,0.2,0.0010566243270259,380,0.47582655067159,-0.0609791271483,0,-0.00148724976359
0.0010566243270259,0.2,0.0010566243270259,380,0.47278861116262,-0.066808848252326,0,0.025359336052222
0.0039433756729741,0.2,0.0039433756729741,380,0.43935912645811,-0.041737450352974,0,-0.0074400498245659
0.0010566243270259,0.2,0.0039433756729741,380,0.43632118694915,-0.047567171456999,0,0.019406535991246
0.0089433756729741,0.2,0.0010566243270259,381,0.42414182652496,-0.050055329758472,0,-0.021750725513099
0.0060566243270259,0.2,0.0010566243270259,381,0.4270231977016,-0.051793155188084,0,-0.019285092822022
0.0089433756729741,0.2,0.0039433756729741,381,0.42002173985571,-0.046746421802131,0,-0.01973826705126
0.0060566243270259,0.2,0.0039433756729741,381,0.42290311103236,-0.048484247231742,0,-0.017272634360183
0.013943375672974,0.2,0.0010566243270259,382,0.39512757262729,-0.039535263134761,0,-0.032877659025994
0.011056624327026,0.2,0.0010566243270259,382,0.39702049104986,-0.043202308795307,0,-0.037889102283108
0.013943375672974,0.2,0.0039433756729741,382,0.40098540525886,-0.04122804188367,0,-0.032818263433696
0.011056624327026,0.2,0.0039433756729741,382,0.40287832368143,-0.044895087544217,0,-0.03782970669081
0.018943375672974,0.2,0.0010566243270259,383,0.38111127040136,-0.030889555749306,0,-0.044408799478965
0.016056624327026,0.2,0.0010566243270259,383,0.38304912086707,-0.033472490549405,0,-0.050443661722631
0.018943375672974,0.2,0.0039433756729741,383,0.38857228200058,-0.033741854460426,0,-0.043762416413299
0.016056624327026,0.2,0.0039433756729741,383,0.3905101324663,-0.036324789260524,0,-0.049797278656965
0.023943375672974,0.2,0.0010566243270259,384,0.37741264029096,-0.024214717460278,0,-0.052229909801925
0.021056624327026,0.2,0.0010566243270259,384,0.37834538654088,-0.025871432117357,0,-0.057086886459923
0.023943375672974,0.2,0.0039433756729741,384,0.38360116354587,-0.026877810654091,0,-0.052125520880542
0.021056624327026,0.2,0.0039433756729741,384,0.38453390979579,-0.02853452531117,0,-0.05698249753854
0.028943375672974,0.2,0.0010566243270259,385,0.38010443343459,-0.024993364088621,0,-0.057232047055543
0.026056624327026,0.2,0.0010566243270259,385,0.37985823299229,-0.024242698035918,0,-0.060665091383675
0.028943375672974,0.2,0.0039433756729741,385,0.38425107644798,-0.026420561459143,0,-0.057102914471487
0.026056624327026,0.2,0.0039433756729741,385,0.38400487600568,-0.02566989540644,0,-0.060535958799618
0.033943375672974,0.2,0.0010566243270259,386,0.3862266011966,-0.031002688412144,0,-0.060435518591207
0.031056624327026,0.2,0.0010566243270259,386,0.38534469798166,-0.028318788403585,0,-0.061588056860499
0.033943375672974,0.2,0.0039433756729741,386,0.38705940560844,-0.030363220697236,0,-0.059975471801862
0.031056624327026,0.2,0.0039433756729741,386,0.3861775023935,-0.027679320688677,0,-0.061128010071154
0.038943375672974,0.2,0.0010566243270259,387,0.39241703367249,-0.036521242826416,0,-0.061736160246051
0.036056624327026,0.2,0.0010566243270259,387,0.39159984014516,-0.034200290073736,0,-0.060836246179449
0.038943375672974,0.2,0.0039433756729741,387,0.39050135015557,-0.034489703925789,0,-0.061392877397035
0.036056624327026,0.2,0.0039433756729741,387,0.38968415662825,-0.03216875117311,0,-0.060492963330433
0.043943375672974,0.2,0.0010566243270259,388,0.39761740052608,-0.041635904617806,0,-0.061418119605803
0.041056624327026,0.2,0.0010566243270259,388,0.39681464732265,-0.039607869950608,0,-0.059141617857015
0.043943375672974,0.2,0.0039433756729741,388,0.39393782552158,-0.03882975810638,0,-0.061206855475633
0.041056624327026,0.2,0.0039433756729741,388,0.39313507231815,-0.036801723439182,0,-0.058930353726844
0.048943375672974,0.2,0.0010566243270259,389,0.4015487996891,-0.046886186179097,0,-0.060202556878599
0.046056624327026,0.2,0.0010566243270259,389,0.40073168732065,-0.044806116299677,0,-0.056834884731535
