stat_type,storage_data:dispx_center_inner,storage_data:dispx_center_outer,storage_data:dispx_end_inner,storage_data:dispx_end_outer,storage_data:dispz_inner,storage_data:dispz_outer,storage_data:temp_center_inner,storage_data:temp_center_outer,storage_data:temp_end_inner,storage_data:temp_end_outer
3,0.00040410883269397,0.00050052788846781,0.00042220354757272,0.00047962107356401,0.00061460681769969,0.00050051567866488,610.56285409936,587.43264335903,506.85646497389,508.47237817382
3.05,0.00034756502686545,0.00043077236695385,0.00036292320598972,0.00041258717505767,0.00053007755864086,0.00043066882825272,601.45971695667,579.2695336856,500.39201360982,501.90220135915
3.95,0.00046029822593632,0.0005698572085465,0.00048025871131007,0.00054538139745183,0.0006992740716849,0.00057046963685215,619.4794653728,595.46360823039,513.17515354286,514.91697557814
4,0.00011325320096136,0.00013960003435097,0.00011844657310726,0.00013380321010557,0.00017027670413967,0.00014087023142697,18.165099228354,16.308996785533,12.853657614876,13.115423104547
4.05,7.7207492219771e-05,9.5987320910183e-05,8.5354029569352e-05,9.6305339777296e-05,0.00012044010646105,9.2904139728341e-05,11.671825120072,10.6844737094,8.7862202132253,8.9985119399847
4.95,0.00013105625962581,0.00016082819136305,0.00013274621968998,0.0001499601973195,0.00019300687360948,0.00016492574440658,21.742552655149,19.283828989429,14.833566240219,15.07920673213
