time, massflow
0.0, 2.450
7.7809798270893396, 1.0012706480304954
8.645533141210393, 0.9212198221092757
10.374639769452443, 0.7522236340533671
18.155619596541783, 0.4904701397712832
24.207492795389044, 0.3354510800508258
30.259365994236333, 0.22617534942820838
39.76945244956772, 0.10419313850063527
43.22766570605188, 0.07369758576874208
48.414985590778116, 0.05844980940279543
57.925072046109534, 0.053367217280813284
97.69452449567726, 0.05844980940279543
129.68299711815567, 0.057179161372299836
224.7838616714698, 0.06226175349428198
274.92795389049, 0.06353240152477757
361.38328530259366, 0.06480304955527294
453.8904899135448, 0.06353240152477757
633.7175792507206, 0.06353240152477757
750.4322766570606, 0.06353240152477757
810.9510086455332, 0.06353240152477757
900, 0.06353240152477757


