x,y,z,id,massfrac0
0.4,0,0,0,-4.2515451887784e-18
0.40060240963855,0,0,0.00060240963855424,-4.2533884003863e-18
0.40120481927711,0,0,0.0012048192771084,-4.2551928519565e-18
0.40180722891566,0,0,0.0018072289156627,-4.2571014901874e-18
0.40240963855422,0,0,0.0024096385542169,-4.2590951267608e-18
0.40301204819277,0,0,0.0030120481927711,-4.2610329625721e-18
0.40361445783133,0,0,0.0036144578313253,-4.2629123776393e-18
0.40421686746988,0,0,0.0042168674698795,-4.2647872084266e-18
0.40481927710843,0,0,0.0048192771084337,-4.2666714432147e-18
0.40542168674699,0,0,0.005421686746988,-4.2685489960212e-18
0.40602409638554,0,0,0.0060240963855422,-4.2704537011408e-18
0.4066265060241,0,0,0.0066265060240964,-4.2723441679245e-18
0.40722891566265,0,0,0.0072289156626506,-4.2742388958523e-18
0.4078313253012,0,0,0.0078313253012048,-4.2760952434094e-18
0.40843373493976,0,0,0.008433734939759,-4.2778323454154e-18
0.40903614457831,0,0,0.0090361445783133,-4.2795125518288e-18
0.40963855421687,0,0,0.0096385542168675,-4.2811201238418e-18
0.41024096385542,0,0,0.010240963855422,-4.2827614879384e-18
0.41084337349398,0,0,0.010843373493976,-4.284557071921e-18
0.41144578313253,0,0,0.01144578313253,-4.2864298833177e-18
0.41204819277108,0,0,0.012048192771084,-4.2883514282503e-18
0.41265060240964,0,0,0.012650602409639,-4.2902246590923e-18
0.41325301204819,0,0,0.013253012048193,-4.2920224394746e-18
0.41385542168675,0,0,0.013855421686747,-4.2937960557779e-18
0.4144578313253,0,0,0.014457831325301,-4.2955837616167e-18
0.41506024096386,0,0,0.015060240963855,-4.2973678862428e-18
0.41566265060241,0,0,0.01566265060241,-4.2991908853715e-18
0.41626506024096,0,0,0.016265060240964,-4.3010911235312e-18
0.41686746987952,0,0,0.016867469879518,-4.303006701673e-18
0.41746987951807,0,0,0.017469879518072,-4.3047905609131e-18
0.41807228915663,0,0,0.018072289156627,-4.3064882811927e-18
0.41867469879518,0,0,0.018674698795181,-4.3082167744613e-18
0.41927710843373,0,0,0.019277108433735,-4.3099666735055e-18
0.41987951807229,0,0,0.019879518072289,-4.3118116441198e-18
0.42048192771084,0,0,0.020481927710843,-4.3136826489004e-18
0.4210843373494,0,0,0.021084337349398,-4.3154671824211e-18
0.42168674698795,0,0,0.021686746987952,-4.3172971113559e-18
0.42228915662651,0,0,0.022289156626506,-4.3191706003793e-18
0.42289156626506,0,0,0.02289156626506,-4.3209747020438e-18
0.42349397590361,0,0,0.023493975903614,-4.3227970294628e-18
0.42409638554217,0,0,0.024096385542169,-4.3246420616148e-18
0.42469879518072,0,0,0.024698795180723,-4.3264512739944e-18
0.42530120481928,0,0,0.025301204819277,-4.3282466262263e-18
0.42590361445783,0,0,0.025903614457831,-4.3299892350001e-18
0.42650602409639,0,0,0.026506024096386,-4.3316717258714e-18
0.42710843373494,0,0,0.02710843373494,-4.3332727132299e-18
0.42771084337349,0,0,0.027710843373494,-4.3348301432929e-18
0.42831325301205,0,0,0.028313253012048,-4.3366111302607e-18
0.4289156626506,0,0,0.028915662650602,-4.3383596848024e-18
0.42951807228916,0,0,0.029518072289157,-4.340032034673e-18
0.43012048192771,0,0,0.030120481927711,-4.3417822043907e-18
0.43072289156627,0,0,0.030722891566265,-4.3435307749351e-18
0.43132530120482,0,0,0.031325301204819,-4.3453432313563e-18
0.43192771084337,0,0,0.031927710843373,-4.3471464970657e-18
0.43253012048193,0,0,0.032530120481928,-4.3488812082499e-18
0.43313253012048,0,0,0.033132530120482,-4.3505978172048e-18
0.43373493975904,0,0,0.033734939759036,-4.3524323535563e-18
0.43433734939759,0,0,0.03433734939759,-4.3542994762858e-18
0.43493975903614,0,0,0.034939759036145,-4.3560070157337e-18
0.4355421686747,0,0,0.035542168674699,-4.3577968448703e-18
