x,y,z,id,massfrac0
0.4,0,0,0,-1.2401384436305e-21
0.40060240963855,0,0,0.00060240963855424,-1.1942088907401e-21
0.40120481927711,0,0,0.0012048192771084,-1.2107961386217e-21
0.40180722891566,0,0,0.0018072289156627,-1.2912144060408e-21
0.40240963855422,0,0,0.0024096385542169,-1.4004267430897e-21
0.40301204819277,0,0,0.0030120481927711,-1.4118711906712e-21
0.40361445783133,0,0,0.0036144578313253,-1.4339250089555e-21
0.40421686746988,0,0,0.0042168674698795,-1.4040318775552e-21
0.40481927710843,0,0,0.0048192771084337,-1.3260284577053e-21
0.40542168674699,0,0,0.005421686746988,-1.2286485156993e-21
0.40602409638554,0,0,0.0060240963855422,-1.1853400964359e-21
0.4066265060241,0,0,0.0066265060240964,-1.1990883600133e-21
0.40722891566265,0,0,0.0072289156626506,-1.1558992541305e-21
0.4078313253012,0,0,0.0078313253012048,-1.1208312788607e-21
0.40843373493976,0,0,0.008433734939759,-1.077651378686e-21
0.40903614457831,0,0,0.0090361445783133,-1.0187296697186e-21
0.40963855421687,0,0,0.0096385542168675,-1.0015123557604e-21
0.41024096385542,0,0,0.010240963855422,-1.0093607029376e-21
0.41084337349398,0,0,0.010843373493976,-9.5033079766059e-22
0.41144578313253,0,0,0.01144578313253,-9.2814714614855e-22
0.41204819277108,0,0,0.012048192771084,-9.4372920055574e-22
0.41265060240964,0,0,0.012650602409639,-9.3896301862699e-22
0.41325301204819,0,0,0.013253012048193,-9.6815479004359e-22
0.41385542168675,0,0,0.013855421686747,-1.0681942992564e-21
0.4144578313253,0,0,0.014457831325301,-1.1983208597044e-21
0.41506024096386,0,0,0.015060240963855,-1.2914810657054e-21
0.41566265060241,0,0,0.01566265060241,-1.2740482498319e-21
0.41626506024096,0,0,0.016265060240964,-1.2892100823606e-21
0.41686746987952,0,0,0.016867469879518,-1.3510152260825e-21
0.41746987951807,0,0,0.017469879518072,-1.3981695478217e-21
0.41807228915663,0,0,0.018072289156627,-1.3876302159447e-21
0.41867469879518,0,0,0.018674698795181,-1.3172298564641e-21
0.41927710843373,0,0,0.019277108433735,-1.1786302988474e-21
0.41987951807229,0,0,0.019879518072289,-1.0711568401361e-21
0.42048192771084,0,0,0.020481927710843,-1.1715720299792e-21
0.4210843373494,0,0,0.021084337349398,-1.3154194749517e-21
0.42168674698795,0,0,0.021686746987952,-1.3654392918434e-21
0.42228915662651,0,0,0.022289156626506,-1.4714525219733e-21
0.42289156626506,0,0,0.02289156626506,-1.5756854917698e-21
0.42349397590361,0,0,0.023493975903614,-1.5500731137335e-21
0.42409638554217,0,0,0.024096385542169,-1.5098110340559e-21
0.42469879518072,0,0,0.024698795180723,-1.5621445732063e-21
0.42530120481928,0,0,0.025301204819277,-1.584488617295e-21
0.42590361445783,0,0,0.025903614457831,-1.4618070701818e-21
0.42650602409639,0,0,0.026506024096386,-1.3903572740397e-21
0.42710843373494,0,0,0.02710843373494,-1.3228147790247e-21
0.42771084337349,0,0,0.027710843373494,-1.1919786976804e-21
0.42831325301205,0,0,0.028313253012048,-1.1598149059687e-21
0.4289156626506,0,0,0.028915662650602,-1.1455486492587e-21
0.42951807228916,0,0,0.029518072289157,-1.1820238514392e-21
0.43012048192771,0,0,0.030120481927711,-1.2224850520935e-21
